reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A5YF77DUENCZW,B002RDCNYO,-1,1,5,this was a downloaded song so I do not know why I would have to do a review for it,so I do not know why I would have to do a review for it
A1YFDLFZ6E0PJB,B002SE1I7A,1,-1,3,enjoyable,enjoyable
A3923W0OJNGUHN,B002SE1I7A,1,-1,3,Just a very nice song to add to my collection. The group did it very well. Added to a cd.,Just a very nice song to add to my collection . The group did it very well .
A3I7J6H0FSZQIW,B002T014KY,-1,1,5,a,
A3W4D8XOGLWUN5,B002SZZMYO,1,-1,3,"There are very few new artists that have shown a strong interest musically this past year. But for newcomer, Orianthi, she does show that she can really rock very loud. As she was planning to hit the road last year as part of the late Michael Jackson's This Is It comeback shows. But, sadly that hasn't actually happened because of Jackson's tragic death. Nevertheless, that hasn't meant that she was a side artist. Her debut single, According To You is very catchy at first, as she showcases her strong guitar skills uniquely well, but honestly it feels a bit like some of the teen-angst songs that I've heard before from others like Katy Perry. Still, she does handle herself musically well, but I hope her next single handles much better according to myself. Hopefully, at that time Orianthi can shred her way to a higher platform.

Song: C+","There are very few new artists that have shown a strong interest musically this past year . But for newcomer , Orianthi , she does show that she can really rock very loud . As she was planning to hit the road last year as part of the late Michael Jackson 's This Is It comeback shows . But , sadly that has n't actually happened because of Jackson 's tragic death . Nevertheless , that has n't meant that she was a side artist . Her debut single , According To You is very catchy at first , as she showcases her strong guitar skills uniquely well , but honestly it feels a bit like some of the teen - angst songs that I 've heard before from others like Katy Perry . Still , she does handle herself musically well , but I hope her next single handles much better according to myself . Hopefully , at that time Orianthi can shred her way to a higher platform ."
A13XGH1V3BQPJI,B002SZZMYO,-1,1,5,if any girl is getting treated like crap and her boyfriend is trying to change her listen to this! This can be u it will take a while but you can find someone who loves u for u,if any girl is getting treated like crap and her boyfriend is trying to change her listen to this ! This can be u it will take a while but you can find someone who loves u for u
APH47HG47SJ64,B002SZZMYO,1,-1,3,"If you ignore the lyrics, this is a great song. Monster hook, great vocal performance and a girl who can shred the axe (apologies for the mixed guitar metaphor). But heaven help any girls who take this song's dreadful message to heart.

In one of the most awkward love triangles since Twilight, meet the key players:

YOU are the guy Orianthi is hung up on. You are a Grade A hole.

I is for Orianthi, the gifted singer and guitar goddess who is most popular for standing next to famous people (Michael Jackson, Carrie Underwood, Alice Cooper).

HIM is the guy who sees I for everything she is worth.

According to YOU, I'm stupid, worthless, can't do anything right, a mess in a dress, boring, moody, can't get anywhere on time (since this last point isn't subjective and can be proved or disproved by fact, I, as in me not her, bet he, as in YOU, has her, Orianthi, pegged).

According to HIM, I'm beautiful, incredible, funny, irresistible - so naturally WE (me and you, the reader of this essay, and YOU, the jerk she is hung up on since she just told him a verse ago) can deduct that I has no interest in dating HIM.

Never once in this song do we hear what I thinks about herself. Never once does she utter the words, ""According to ME, I'm fabulous, smart, intelligent, well-read, talented...""

So the message is - Girls, your self-worth is totally defined by what men think about you. Good or bad.

Nice message. Wait, it gets worse.

Fine, I doesn't like HIM; he's probably a bit too clingy anyway. So what does she do? Hold her head high enough to find someone worthwhile of her companionship? No. Define herself on her own by not needing someone to complete her? No chance. I uses HIS opinion of her to beg YOU to come back.

Kid you not, she says, ""Why can't YOU see me through HIS eyes? Why are you making me decide?"" Um, decide WHAT? Stay in an abusive relationship with YOU, the guy who I just told us that he just told you that ""he can't take you anyplace?"" YOU have moved on. I should too.

To be fair, I didn't write this song, THEY (Steve Diamond and Andrew Frampton) did. Perhaps it would be best for Orianthi to speak for herself from now on.","If you ignore the lyrics , this is a great song . Monster hook , great vocal performance and a girl who can shred the axe ( apologies for the mixed guitar metaphor ) . But heaven help any girls who take this song 's dreadful message to heart . In one of the most awkward love triangles since Twilight , meet the key players : 

 YOU are the guy Orianthi is hung up on . I is for Orianthi , the gifted singer and guitar goddess who is most popular for standing next to famous people ( Michael Jackson , Carrie Underwood , Alice Cooper ) . HIM is the guy who sees I for everything she is worth . According to YOU , I 'm stupid , worthless , ca n't do anything right , a mess in a dress , boring , moody , ca n't get anywhere on time ( since this last point is n't subjective and can be proved or disproved by fact , I , as in me not her , bet he , as in YOU , has her , Orianthi , pegged ) . According to HIM , I 'm beautiful , incredible , funny , irresistible - so naturally WE ( me and you , the reader of this essay , and YOU , the jerk she is hung up on since she just told him a verse ago ) can deduct that I has no interest in dating HIM . Never once in this song do we hear what I thinks about herself . Never once does she utter the words , "" According to ME , I 'm fabulous , smart , intelligent , well - read , talented ... "" So the message is - Girls , your self - worth is totally defined by what men think about you . Good or bad . Nice message . Wait , it gets worse . Fine , I does n't like HIM ; he 's probably a bit too clingy anyway . So what does she do ? Hold her head high enough to find someone worthwhile of her companionship ? No . Define herself on her own by not needing someone to complete her ? No chance . I uses HIS opinion of her to beg YOU to come back . Kid you not , she says , "" Why ca n't YOU see me through HIS eyes ? Stay in an abusive relationship with YOU , the guy who I just told us that he just told you that "" he ca n't take you anyplace ? "" YOU have moved on . I should too . To be fair , I did n't write this song , THEY ( Steve Diamond and Andrew Frampton ) did . Perhaps it would be best for Orianthi to speak for herself from now on ."
A14W8HXP3RM3ZS,B002T08TMK,1,-1,3,"WEIRD AL YANKOVIC-THE ESSENTIAL WEIRD AL YANKOVIC: No relation to polka king FRANK YANKOVIC, pop's supreme parodist WEIRD AL, who got his start sending homemade tapes to DR. DEMENTO's radio program, has enjoyed a career that's lasted longer than most bona fide rock stars. Disc one of ESSENTIAL is the real keeper, covering his outrageous eighties/nineties hey-day, including gate crashing cult classic ANOTHER ONE RIDES THE BUS, the gluttonous MICHAEL JACKSON retreads EAT IT and FAT, plus hilarious grunge slam SMELLS LIKE NIRVANA. What ISN'T funny is how many faves are inexplicably missing here...knuke the KNACK tribute MY BOLOGNA, the DESI ARNAZ-channeled RICKY, GIRLS JUST WANNA HAVE LUNCH, LIVING WITH A HERNIA...especially considering there's over three dozen selections. On the second platter, the irrepressible, irreverent accordion mangler reboots everything from rap to eBay...a little of this stuff can go a long way, but for WEIRD AL fans (you know who you are), ESSENTIAL unleashes a double dose of unapologetic, junior high school level insanity as only the master can bring it.

RATING: THREE POODLE HATS","WEIRD AL YANKOVIC - THE ESSENTIAL WEIRD AL YANKOVIC : No relation to polka king FRANK YANKOVIC , pop 's supreme parodist WEIRD AL , who got his start sending homemade tapes to DR . DEMENTO 's radio program , has enjoyed a career that 's lasted longer than most bona fide rock stars . Disc one of ESSENTIAL is the real keeper , covering his outrageous eighties / nineties hey - day , including gate crashing cult classic ANOTHER ONE RIDES THE BUS , the gluttonous MICHAEL JACKSON retreads EAT IT and FAT , plus hilarious grunge slam SMELLS LIKE NIRVANA . What ISN'T funny is how many faves are inexplicably missing here ... knuke the KNACK tribute MY BOLOGNA , the DESI ARNAZ - channeled RICKY , GIRLS JUST WANNA HAVE LUNCH , LIVING WITH A HERNIA ... especially considering there 's over three dozen selections . On the second platter , the irrepressible , irreverent accordion mangler reboots everything from rap to eBay ... a little of this stuff can go a long way , but for WEIRD AL fans ( you know who you are ) , ESSENTIAL unleashes a double dose of unapologetic , junior high school level insanity as only the master can bring it . RATING : THREE POODLE HATS"
AKGF27HN0OF19,B002TA2CM8,-1,1,4,"hours worth of material.  It is an ambitious project to be sure, and one that I predict would not sway fans or non-fans either way on their opinions of the band.  Everything that people love or loathe about TSO can be found here.  This is symphonic / progressive / broadway rock at its most bombastic.  For fans of the bands pre-TSO incarnation, Savatage, at least some of this will sound similar in style and substance.  In fact this is probably the most Savatage like album TSO has done so far.  Bottom line, if you have liked TSOs other albums (or Savatages more rock opera ish releases); you will probably enjoy this one.  If previous TSO efforts have turned you off, this one will probably not do anything to change that point of view.","hours worth of material . It is an ambitious project to be sure , and one that I predict would not sway fans or non - fans either way on their opinions of the band . Everything that people love or loathe about TSO can be found here . This is symphonic / progressive / broadway rock at its most bombastic . For fans of the bands pre - TSO incarnation , Savatage , at least some of this will sound similar in style and substance . In fact this is probably the most Savatage like album TSO has done so far . Bottom line , if you have liked TSOs other albums ( or Savatages more rock opera ish releases ) ; you will probably enjoy this one . If previous TSO efforts have turned you off , this one will probably not do anything to change that point of view ."
AFY24PNQY8KEG,B002TA2CM8,1,-1,3,This was a gift for my son.  He didn't like it as much as I'd hoped.  I like some of their music.,This was a gift for my son . He did n't like it as much as I 'd hoped . I like some of their music .
A3NX29Z4TQK3HM,B002T9THDG,-1,1,5,"Can't say it any other way, I got this track ONLY because of those commercials. And I don't even drink beer! I searched and found I wasn't the only one liking the song, checked and found it on Amazon and like much of my recent music purchases, Amazon is where I got it from!
I like the song, the piano especially in it, good song!","Ca n't say it any other way , I got this track ONLY because of those commercials . And I do n't even drink beer ! I searched and found I was n't the only one liking the song , checked and found it on Amazon and like much of my recent music purchases , Amazon is where I got it from ! I like the song , the piano especially in it , good song !"
A2KIKPREA8G0QM,B002TA4MSU,-1,1,5,"Starting off with drones of ""Raw Raw Raw Muah Muah"" and ""GaGa Oo La La"", Lady GaGa's new single, ""Bad Romance"" is likely to top the charts. It IS similar to Poker Face, but it is, if this makes sense, completely different in every day imaginable. The stripped down, nasily voice of GaGa and random French inserted in the chorus is...just...SO Lady GaGa.","Starting off with drones of "" Raw Raw Raw Muah Muah "" and "" GaGa Oo La La "" , Lady GaGa 's new single , "" Bad Romance "" is likely to top the charts . It IS similar to Poker Face , but it is , if this makes sense , completely different in every day imaginable . The stripped down , nasily voice of GaGa and random French inserted in the chorus is ... just ... SO Lady GaGa ."
A2L8K5E8KEOCO9,B002TA4MSU,-1,1,5,For my karaoke machine,
AVWL0QJC0HMTW,B002TA4MSU,-1,1,5,repeat,
A29SM9BXWMMRN8,B002TA4MSU,1,-1,3,I like it!,I like it !
A1I81IIO97Z0XZ,B002TA4MSU,1,-1,3,"Easy purchase.  Like the song, purchased it, easy download...not much more to say.  The experience and quality was as expected.","Easy purchase . Like the song , purchased it , easy download ... not much more to say ."
A8ESJ6XFNXMLR,B002TA4MSU,-1,1,5,ra ra ah ah ah ro ma ro ma ma ga ga ooh la la watch your bad romance! love lady gaga,la watch your bad romance ! love lady gaga
AEQYAG42F9128,B002TA4MSU,-1,1,5,"I love just about every song she wrote and sings, but Bad Romance is my very favorite. My CD purchase of ""The Fame"" from Amazon did not include this song, so I purchased the MP3 of Bad Romance mmm, mmm, mmm!","I love just about every song she wrote and sings , but Bad Romance is my very favorite . My CD purchase of "" The Fame "" from Amazon did not include this song , so I purchased the MP3 of Bad Romance mmm , mmm , mmm !"
A2582KMXLK2P06,B002TA4MSU,-1,1,5,"Alright perhaps it's not fair to call ""Bad Romance"" a classic since you know, even though BOTH the verse melody and chorus are amazingly catchy, it's not necessarily going to end up as the ""be-all, end-all"" of the numerous pop tunes released over the century (a century that still has a long way to go, might I add). That won't happen because the song honestly doesn't sound significantly different from a few Britney Spears songs we no longer hear on the radio these days, which is a telling sign if you ask me. Still, what ""Bad Romance"" accomplishes is solid proof that Lady Gaga DOES have some talent. Now whether she continues to take advantage of her talent or not is still up in the air. For now however, enjoy ""Bad Romance"" to at least get some minor satisfaction in a pop song that is undeniably good.  Will it hold up over the years and be remembered though?  I highly doubt it.","Alright perhaps it 's not fair to call "" Bad Romance "" a classic since you know , even though BOTH the verse melody and chorus are amazingly catchy , it 's not necessarily going to end up as the "" be - all , end - all "" of the numerous pop tunes released over the century ( a century that still has a long way to go , might I add ) . That wo n't happen because the song honestly does n't sound significantly different from a few Britney Spears songs we no longer hear on the radio these days , which is a telling sign if you ask me . Still , what "" Bad Romance "" accomplishes is solid proof that Lady Gaga DOES have some talent . Now whether she continues to take advantage of her talent or not is still up in the air . For now however , enjoy "" Bad Romance "" to at least get some minor satisfaction in a pop song that is undeniably good . Will it hold up over the years and be remembered though ? I highly doubt it ."
A1IIUCG9TJFUWS,B002TA4MSU,-1,1,4,"It's a bit disappointing to see a recording artist do this kind of thing -- Bad Romance is obviously a re-worked version of Poker Face -- I really would have liked to hear something truly new. Both songs (Poker Face & Bad Romance) clock-in at 119 beats per minute, both are in the key of Am, both have the same producer, the ""m-m-m-ma"" of Poker Face is plainly re-worded into new (but similar) jabberwocky and placed next to the chorus as if a Poker Face cookie-cutter was all one needed to ship platinum anymore....

It's clear that Gaga is a fan of movie director Alfred Hitchcock: she sings, ""I want your PSYCHO, your VERTIGO schtik, want you in my REAR WINDOW..."" I don't know if this was intentional or not -- the naming of films here by the same director seems a bit too cute to be accidental. I half expected to see THE BIRDS swoop in from NORTH BY NORTHWEST in the video, with a TORN CURTAIN thrown in for good measure.

The production here is first-rate, and is a fine lead-off single for this 8-song unit between albums -- and I have little doubt the song will strike platinum -- I can think of at least a half-dozen solid ways to re-mix this; a ballad version could even be built in A minor from what I've heard here and sell strongly -- but Gaga, if you're reading this, let me tell you something: if you intend to have a career, you better drop the idea of selling the same record over and over and over. The public will only buy that for so long.","It 's a bit disappointing to see a recording artist do this kind of thing -- Bad Romance is obviously a re - worked version of Poker Face -- I really would have liked to hear something truly new . Both songs ( Poker Face & Bad Romance ) clock - in at 119 beats per minute , both are in the key of Am , both have the same producer , the "" m - m - m - ma "" of Poker Face is plainly re - worded into new ( but similar ) jabberwocky and placed next to the chorus as if a Poker Face cookie - cutter was all one needed to ship platinum anymore .... It 's clear that Gaga is a fan of movie director Alfred Hitchcock : she sings , "" I want your PSYCHO , your VERTIGO schtik , want you in my REAR WINDOW ... "" I do n't know if this was intentional or not -- the naming of films here by the same director seems a bit too cute to be accidental . I half expected to see THE BIRDS swoop in from NORTH BY NORTHWEST in the video , with a TORN CURTAIN thrown in for good measure . The production here is first - rate , and is a fine lead - off single for this 8 - song unit between albums -- and I have little doubt the song will strike platinum -- I can think of at least a half - dozen solid ways to re - mix this ; a ballad version could even be built in A minor from what I 've heard here and sell strongly -- but Gaga , if you 're reading this , let me tell you something : if you intend to have a career , you better drop the idea of selling the same record over and over and over . The public will only buy that for so long ."
A2CT2SA6KFE8GC,B002TA2CM8,1,-1,3,"Like many metal fans, my TSO fandom is deeply rooted in their association to the criminally underrated band Savatage.  TSO is the remaining Savatage members, the producer/main songwriter, Paul O'Neill, along with a bunch of additional musicians and of course, an orchestra.  The music and story concepts are basically in the same vein as they were in Savatage, but a bit more orchestral with the metal toned down a bit.  Basically TSO is Savatage-lite.  Paul O'Neill basically started TSO on a kind of whim in order to deliver a holiday themed album based on the success of a Savatage song.  While a very musically talented group, it always seemed like a halfassed project that got lucky(Jon Oliva has even said himself that he does this band to basically pay the bills.  His role anymore in TSO is basically just playing keyboards).  Now, Paul devotes all his time to TSO and basically left Savatage to more or less fade away to a footnote in heavy metal history.  Doesn't seem quite fair, but at least Savatage lives on to a certain degree.  TSO has always been looked at as a seasonal kind of event, an annual tradition to take the family to when they swing through your hometown.  So, TSO has been a holiday household name ever since.  I'm not sure how well Beethoven's Last Night sold, but it was very refreshing to see a TSO album on the shelves that wasn't Christmas themed.  Not that I have anything against the Christmas albums, but who throws The Christmas Attic in their cd player in mid July?  It was cool to see TSO become a band that wasn't strictly associated with one specific time of the year.
That brings us to Night Castle, an album which has been in the works for what seems like 800 years now(they played songs from it when I saw them in 2004!).  All this anticipation will undoubtedly create high expectations, which is kind of a curse coz you really can't live up to it(Phantom Menace anyone?).
Well, Night Castle's sound is what you pretty much expect it to be.  But honestly, I find myself getting kinda bored of it after awhile.  I love orchestral and progressive rock/metal, but there's too much of a sameness to this.  The story isn't bad, but it's a little lacking, especially when compared to O'Neill's previous stories. I can't honestly say it's bad musically-it's actually very good-it's just a bit monotonous, not much variance at all.  It's missing something.  Also, as many have said before, a bunch of Savatage tunes are used here as well, mostly instrumental.  I suppose I don't have too much of an issue with this, after all they are O'Neill's songs, but it just seems a bit cheap to fill space with songs that have been done before, especially for an album that has been in the works this long.  This is a bit irritating to me on Disc 2 with the bonus track, ""Believe"", one of the most cherished of Savatage songs from the album Streets.  I'm not sure why this was done at all coz most would agree that you simply cannot touch that song.  As far as ""Believe"" goes, Savatage vocalist Jon Oliva is what made a great song a friggin phenomenal and unforgettable song.  Oliva's performance will damn near make your eyes tear up.  No disrespect to vocalist Tim Hockenberry, who does the TSO version, but he just doesn't hold a candle to Oliva.  It actually sounds alot like Joe Cocker singing ""Believe"".  TSO's vocalists have never been all that great.  Not bad singers by any means(at least they sing, a rare thing anymore), but they've always sounded(to me anyway) like weaker and clumsier versions of Zak Stevens.
In all honesty, it seriously pains me to have to say anything negative about this album, especially considering that in today's music mainstream, ""music"" is more or less a four letter word.  But on the other hand, because of this rarity and also my fandom, I can't just simply give the album nothing but praise and say it's a masterpiece.  That wouldn't be honest.  And yes, there are good songs to be found here.  I'm not giving up on this band, and I'll continue to support them.
Paul O'Neill was really onto something with Savatage.  There was some real magic there, and I can only hope that in the future Paul will be able to tap back into that.","Like many metal fans , my TSO fandom is deeply rooted in their association to the criminally underrated band Savatage . TSO is the remaining Savatage members , the producer / main songwriter , Paul O'Neill , along with a bunch of additional musicians and of course , an orchestra . The music and story concepts are basically in the same vein as they were in Savatage , but a bit more orchestral with the metal toned down a bit . Basically TSO is Savatage - lite . Paul O'Neill basically started TSO on a kind of whim in order to deliver a holiday themed album based on the success of a Savatage song . While a very musically talented group , it always seemed like a halfassed project that got lucky(Jon Oliva has even said himself that he does this band to basically pay the bills . His role anymore in TSO is basically just playing keyboards ) . Now , Paul devotes all his time to TSO and basically left Savatage to more or less fade away to a footnote in heavy metal history . Does n't seem quite fair , but at least Savatage lives on to a certain degree . TSO has always been looked at as a seasonal kind of event , an annual tradition to take the family to when they swing through your hometown . So , TSO has been a holiday household name ever since . I 'm not sure how well Beethoven 's Last Night sold , but it was very refreshing to see a TSO album on the shelves that was n't Christmas themed . Not that I have anything against the Christmas albums , but who throws The Christmas Attic in their cd player in mid July ? It was cool to see TSO become a band that was n't strictly associated with one specific time of the year . That brings us to Night Castle , an album which has been in the works for what seems like 800 years now(they played songs from it when I saw them in 2004 ! ) . All this anticipation will undoubtedly create high expectations , which is kind of a curse coz you really ca n't live up to it(Phantom Menace anyone ? ) . Well , Night Castle 's sound is what you pretty much expect it to be . But honestly , I find myself getting kinda bored of it after awhile . I love orchestral and progressive rock / metal , but there 's too much of a sameness to this . The story is n't bad , but it 's a little lacking , especially when compared to O'Neill 's previous stories . I ca n't honestly say it 's bad musically - it 's actually very good - it 's just a bit monotonous , not much variance at all . It 's missing something . Also , as many have said before , a bunch of Savatage tunes are used here as well , mostly instrumental . I suppose I do n't have too much of an issue with this , after all they are O'Neill 's songs , but it just seems a bit cheap to fill space with songs that have been done before , especially for an album that has been in the works this long . This is a bit irritating to me on Disc 2 with the bonus track , "" Believe "" , one of the most cherished of Savatage songs from the album Streets . I 'm not sure why this was done at all coz most would agree that you simply can not touch that song . As far as "" Believe "" goes , Savatage vocalist Jon Oliva is what made a great song a friggin phenomenal and unforgettable song . Oliva 's performance will damn near make your eyes tear up . No disrespect to vocalist Tim Hockenberry , who does the TSO version , but he just does n't hold a candle to Oliva . It actually sounds alot like Joe Cocker singing "" Believe "" . TSO 's vocalists have never been all that great . Not bad singers by any means(at least they sing , a rare thing anymore ) , but they 've always sounded(to me anyway ) like weaker and clumsier versions of Zak Stevens . In all honesty , it seriously pains me to have to say anything negative about this album , especially considering that in today 's music mainstream , "" music "" is more or less a four letter word . But on the other hand , because of this rarity and also my fandom , I ca n't just simply give the album nothing but praise and say it 's a masterpiece . That would n't be honest . And yes , there are good songs to be found here . I 'm not giving up on this band , and I 'll continue to support them . Paul O'Neill was really onto something with Savatage . There was some real magic there , and I can only hope that in the future Paul will be able to tap back into that ."
A1URYPVG5DLLZZ,B002TA2CM8,-1,1,5,"I liked the album, but let's be honest here. Most of the Instrumentals are taken from Savatage's albums (especially Dead Winter Dead) I mean.. ok.. maybe TSO were more commercially successful than Savatage but they already have all Savatage members! Why not do new stuff? Why record ""Believe"" using another vocalist? Why not including Jon Oliva or Zack Stevens in any song ?
The songs are nice but I didn't feel them.. I will give them more time, but am giving the 5 stars for the sake of Savatage members.","I liked the album , but let 's be honest here . Most of the Instrumentals are taken from Savatage 's albums ( especially Dead Winter Dead ) I mean .. ok .. maybe TSO were more commercially successful than Savatage but they already have all Savatage members ! Why not do new stuff ? Why not including Jon Oliva or Zack Stevens in any song ? The songs are nice but I did n't feel them .. I will give them more time , but am giving the 5 stars for the sake of Savatage members ."
A1C4EY04LHMURG,B002TSGDYI,1,-1,3,"This song is a good MP3.  I picked up the guitar and wanted to Learn to play when I first heard Terry Kath's modal lead playing on the solo.  Also, Chicago is alway a hot band with the brass section.  It brings back memories of the early 70s. Note this is the single (45) version.","This song is a good MP3 . I picked up the guitar and wanted to Learn to play when I first heard Terry Kath 's modal lead playing on the solo . Also , Chicago is alway a hot band with the brass section . It brings back memories of the early 70s . Note this is the single ( 45 ) version ."
A2BQWICLI9J7YN,B002TSGDYI,1,-1,3,"I was looking for the 80's remix version. and I have yet to find it. I know a lot of Cicago fans hate that version, and I think Chicago themselves may hate it, because I am certainly having enough trouble finding it. I just love the hard hitting drums and tougher guitar that version brought out.","and I have yet to find it . I know a lot of Cicago fans hate that version , and I think Chicago themselves may hate it , because I am certainly having enough trouble finding it . I just love the hard hitting drums and tougher guitar that version brought out ."
A92F571Y9MTW6,B002TYNSY0,-1,1,4,"Ryan Leslie released ""Transition"", the follow-up to his self-titled debut. On his first album, he was heavily inspired by the sounds of the 80's. Now, on his new album while his songwriting has improved, other things have not. He has tried to establish a distinctive sound on his debut as well as Cassie's album, which he wrote and produced. Throughout ""Transition"", he has a tendency to get a little nerdy- excuse me, a little N.E.R.D.-y. It's almost as if The Neptunes were overseeing this project the way that it sounds. Not helping is the song ""Something That I Like"" which features Pusha T of the Clipse, who are The Neptunes' longtime collaborators. ""You're Not My Girl"", ""Zodiac"" and ""Sunday Night"" sound as if Ryan owes Chad and Pharrell some royalty checks. I chalk this album up to being a rush job since it was released nine months after his debut, and while I like the album, I thought it was uninspired for the most part.","On his first album , he was heavily inspired by the sounds of the 80 's . Now , on his new album while his songwriting has improved , other things have not . He has tried to establish a distinctive sound on his debut as well as Cassie 's album , which he wrote and produced . Throughout "" Transition "" , he has a tendency to get a little nerdy- excuse me , a little N.E.R.D.-y . It 's almost as if The Neptunes were overseeing this project the way that it sounds . Not helping is the song "" Something That I Like "" which features Pusha T of the Clipse , who are The Neptunes ' longtime collaborators . "" You 're Not My Girl "" , "" Zodiac "" and "" Sunday Night "" sound as if Ryan owes Chad and I chalk this album up to being a rush job since it was released nine months after his debut , and while I like the album , I thought it was uninspired for the most part ."
A1DG75OT3Y49EM,B002UQJ918,1,-1,3,"What kind of music is this? This song is intriguing during its Middle Eastern inspired sections, but not so much during the rest. If you listen to the whole CD you will find a varied mix of sound types and genres and this song is a great example of how this artist seems to be confused about who she wants to be.

Like many of the other reviewers, I would have enjoyed this more if she had gone with the Middle Eastern sound throughout. As it is, it's just OK.","What kind of music is this ? This song is intriguing during its Middle Eastern inspired sections , but not so much during the rest . If you listen to the whole CD you will find a varied mix of sound types and genres and this song is a great example of how this artist seems to be confused about who she wants to be . Like many of the other reviewers , I would have enjoyed this more if she had gone with the Middle Eastern sound throughout . As it is , it 's just OK ."
A1UGF7LYH090QG,B002UVEJS6,1,-1,3,Neat song,Neat song
AUNTJWCBWFY2G,B002UXK0Z0,1,-1,2,"I agree with other reviewers who write that Stills has lost his voice, and it seems his energy.  Don't know why Rhino felt this needed to be recorded and released.  I was about half way through ""Rock and Roll Woman"" and switched over to the Buffalo Springfield version.  Thousand times better.  Sure, that was like in '67, but if you can't live up to the high standards you set in the first place, then don't try to reprise these classics.  Find some more old blues tunes that you can still play well on the guitar, and for wich a whispering/growling vocal can work.  It is sad to see a great artist become diminished, but aren't we all as we grow older?","I agree with other reviewers who write that Stills has lost his voice , and it seems his energy . Do n't know why Rhino felt this needed to be recorded and released . I was about half way through "" Rock and Roll Woman "" and switched over to the Buffalo Springfield version . Thousand times better . Sure , that was like in ' 67 , but if you ca n't live up to the high standards you set in the first place , then do n't try to reprise these classics . Find some more old blues tunes that you can still play well on the guitar , and for wich a whispering / growling vocal can work . It is sad to see a great artist become diminished , but are n't we all as we grow older ?"
A3OOPRYGY7XG06,B000JF21D0,1,-1,3,"Not as good as his first two cd's.  Instead of the pop of the first two he heads in a more R & B direction. It's not a bad album by any means and artists needs to evolve for sure. However, this fan just prefers the other direction. Give it a listen for sure.","Not as good as his first two cd 's . Instead of the pop of the first two he heads in a more R & B direction . It 's not a bad album by any means and artists needs to evolve for sure . However , this fan just prefers the other direction . Give it a listen for sure ."
A1TO5LN8UFLQW7,B000JF21D0,-1,1,5,ty,ty
A2K6RT4ET41MQC,B000JF21D0,-1,1,4,Not bad,Not bad
A2CXOTV3IAH5TS,B002VFDY9G,-1,1,4,"If I watch a movie and there are songs in that movie that I like....
I go directly to Amazon and search for movie and specific songs.
2 of his songs come from - I can do bad by myself"" by Tyler Perry
It's does not song like the movie soundtrack but,it's the same songs.
Love it...","If I watch a movie and there are songs in that movie that I like .... I go directly to Amazon and search for movie and specific songs . 2 of his songs come from - I can do bad by myself "" by Tyler Perry It 's does not song like the movie soundtrack but , it 's the same songs . Love it ..."
AJ4N1F0LLV4F3,B002VGP826,-1,1,5,"It packs a punch right out of the gate. I immediately thought of Evanescence. Mesmerizing and powerful.
Her voice also sounds like Zayra Alvarez' who was on the show ""Rockstar Supernova"" three years ago.
Love it!","It packs a punch right out of the gate . I immediately thought of Evanescence . Mesmerizing and powerful . Her voice also sounds like Zayra Alvarez ' who was on the show "" Rockstar Supernova "" three years ago . Love it !"
A1L44NJJ9PEKJ8,B002VFJDUK,-1,1,5,"On the movie, I Can Do Bad All By Myself....this Movie touched my heart and the song that Pastor Marvin Winans recorded.","On the movie , I Can Do Bad All By Myself ...."
A3NYIGMN9XO6CP,B002WLXB56,-1,1,5,"I really love this song, its a great tune to dance, work out, or just sing to.  I listened to the samples of the rest of the album on amazon, but none of them seemed to be as catchy so I only bought this mp3 instead of the whole album.","I really love this song , its a great tune to dance , work out , or just sing to . I listened to the samples of the rest of the album on amazon , but none of them seemed to be as catchy so I only bought this mp3 instead of the whole album ."
