reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A9HMDCCQZJ6NN,B00137IJUM,1,-1,3,Good music,Good music
AUW5YK7FSZ92U,B00137IIRG,-1,1,5,yup,
A3NJEFKOS1X9NC,B00137IJUM,-1,1,5,BOC,
A1YJQ5UBT6BE6O,B00137IJUM,-1,1,5,https://images-na.ssl-images-amazon.com/images/I/61zQLGPEG1L._SS300_.jpg,
A2RBNPWKANA94,B00137IJUM,-1,1,4,IN MY PLAYLIST!,
AWD15KZ6MYYXH,B00137IJUM,-1,1,5,Blue Oyster Cult! Nuff said,
A3T76X0NKZJPAT,B00137IJUM,-1,1,5,This is a Halloween track,
A8CJNRO1J5FEG,B00137IJUM,-1,1,5,"This was on sale for 0.69 and I remember liking it.  I wanted to se if I could buy from amazon and transfer it to my Nano.  So far, I am not that talented.","This was on sale for 0.69 and I remember liking it . I wanted to se if I could buy from amazon and transfer it to my Nano . So far , I am not that talented ."
A1G07TS3XZY0DB,B00137IJ2K,-1,1,5,"I never really got caught up in all the crap when Natalie Maines big mouth almost killed their careers. This song was probably the best one from this album, and possibly their career.","I never really got caught up in all the crap when Natalie Maines big mouth almost killed their careers . This song was probably the best one from this album , and possibly their career ."
A120J0FG7G2M03,B00137IH9K,-1,1,5,I downloaded this to work out to.,I downloaded this to work out to .
A1YJQ5UBT6BE6O,B00137GKW6,-1,1,4,https://images-na.ssl-images-amazon.com/images/I/61yzcSre8yL._SS300_.jpg,
A1WRH7QVMOS2FA,B00137KH9S,-1,1,5,5 stars,
A2AP7K307304NC,B00137GKW6,-1,1,5,Memory lane,
AV4JG3M796IXO,B00137GKW6,1,-1,3,Classic. Easy going. I dig it.,Classic . Easy going .
A264LJ7DXWHJQH,B00137KH9S,-1,1,5,xlint,
AZGG4812HWJMV,B00137KFRC,-1,1,5,i don't think amazon needs you make you say anything about songs.  if we buy the song then we like it,i do n't think amazon needs you make you say anything about songs . if we buy the song then we like it
AXTO23M29DQX0,B00137KFRC,-1,1,4,"I like the song, the lyrics and the tune. When it comes on, I always start singing along but I don't like that the track fades out instead of ending. I feel like I've been cheated on a quarter of the song. If I were to do it again, I would look for a track that was not live; maybe then the audio would not fade out.","I like the song , the lyrics and the tune . When it comes on , I always start singing along but I do n't like that the track fades out instead of ending . I feel like I 've been cheated on a quarter of the song . If I were to do it again , I would look for a track that was not live ; maybe then the audio would not fade out ."
A258NQVZ90T3YO,B00137KH9S,-1,1,5,my heart,
A2FY8YZK8AS24N,B00137ILBY,-1,1,4,"There isn't much that I care for about Janis' singing, once she learned to scream her music quality dropped.  This song, however is cute and clever and shows she can sing aquapella (sp).","There is n't much that I care for about Janis ' singing , once she learned to scream her music quality dropped . This song , however is cute and clever and shows she can sing aquapella ( sp ) ."
A16QP9QABBI3Z3,B00137KKI6,-1,1,4,just as I had ordered,just as I had ordered
A1CBWOUGO0DZ47,B00137KL9Y,1,-1,3,excellent!,excellent !
A264LJ7DXWHJQH,B00137KL9Y,-1,1,5,xlint,
A3MWMO2IOQDWBJ,B00137ILRS,-1,1,5,This version has the last verse of the song that is not normally played on the radio.,This version has the last verse of the song that is not normally played on the radio .
A1IQTY6MQP0WR1,B00137ILRS,-1,1,4,song,
A24BM4IKRZ8L19,B00137ILRS,-1,1,4,"reminds me of my childhood, this was on the radio a LOT",
A264LJ7DXWHJQH,B00137ILRS,-1,1,5,xlint,
A5QNSYWGW3Y4G,B00137KJ8M,-1,1,5,This movie and song spoke to me.  My hubby does not care for Streisand but I truly enjoy this duet so much.,My hubby does not care for Streisand but I truly enjoy this duet so much .
AISLE951W0N6X,B00137ILRS,-1,1,5,i miss hearing this on the radio they don't seem to play it so i got what i wanted and more,i miss hearing this on the radio they do n't seem to play it so i got what i wanted and more
A1M13030JH81Q7,B00137KNB0,-1,1,5,A,
A1S3W78A3I3O7C,B00137KNB0,-1,1,5,"Such a chick flick, but I'm in.",
A3IH5L48F016GF,B00137KMKW,1,-1,3,she was good in her day,she was good in her day
AAPOQVDM5ZTHB,B00137KNB0,-1,1,5,Memories,
A3H40Q2UPH6688,B00137II62,1,-1,3,"prefer other verions, but will do. But  What can I say, picked as I had a credit to use up","prefer other verions , but will do . But   What can I say , picked as I had a credit to use up"
A3GGA163GM7VX7,B00137II62,-1,1,5,"I got this track because of a comparison ""skit"" I was doing, where I played several different songs side by side with the same title. Timberlake's Cry Me a River is nothing like Julie London's recording by the same name.

But if you dislike Justin Timberlake, you may not care for this track. It's one of his more solid pieces of work, in my opinion, showcasing some of the things he can do with his voice, but it remains a song meant for performance, and so may lack the depth that some people are looking for.

Although, if you're looking for depth, Timberlake may not be the best place to be looking...","I got this track because of a comparison "" skit "" I was doing , where I played several different songs side by side with the same title . Timberlake 's Cry Me a River is nothing like Julie London 's recording by the same name . But if you dislike Justin Timberlake , you may not care for this track . It 's one of his more solid pieces of work , in my opinion , showcasing some of the things he can do with his voice , but it remains a song meant for performance , and so may lack the depth that some people are looking for . Although , if you 're looking for depth , Timberlake may not be the best place to be looking ..."
A1XF5NVXUVGTZN,B00137KMKW,-1,1,5,,
A3BIMAUO4JKCRJ,B00137KMKW,1,-1,2,Has a nice beat and is easy to dance to. I give it a rating based upon my tastes. Your mileage may differ!,Has a nice beat and is easy to dance to .
A1RJQUDYIRPLHC,B00137KJCI,-1,1,5,"I purchased this song or album or both, because it tell of a old man, a veteran who lost his wife and child during the time he was off serving his country.  A young boy's mother sending over thing to this lonely old man. A young boy sitting on the porch swing listening to the wisdom that his friend has earned. Passing on the wisdom he learn from reading the bible; ""the words written in red"" was mentioned. Some versions of the bible had Jesus's words printed in red, so the bible reader knew who was speaking. This old man said to the boy, he would see his wife and child soon. He also said as he aged he drew more strengh from the words written in red.  He didn't believe that life ended in a slow ride in a hearse.  He knew of a place that Jesus said he would prepare for his followers who remain faithful a place where his own wife and child were already there.

Then the Boy grows up and he is in college, his Mom and he were talking about the thing happening in the small town he grew up in. Finally she tells her son that the old man who was his best friend had died.

Later in bed that night he says to himself, he didn't know whether to laugh or cry.  He knew his old friend was home with his family he had lost so long ago. I would guess the young man did a bit of both, laughing and crying.","I purchased this song or album or both , because it tell of a old man , a veteran who lost his wife and child during the time he was off serving his country . A young boy 's mother sending over thing to this lonely old man . A young boy sitting on the porch swing listening to the wisdom that his friend has earned . Passing on the wisdom he learn from reading the bible ; "" the words written in red "" was mentioned . Some versions of the bible had Jesus 's words printed in red , so the bible reader knew who was speaking . This old man said to the boy , he would see his wife and child soon . He also said as he aged he drew more strengh from the words written in red . He did n't believe that life ended in a slow ride in a hearse . He knew of a place that Jesus said he would prepare for his followers who remain faithful a place where his own wife and child were already there . Then the Boy grows up and he is in college , his Mom and he were talking about the thing happening in the small town he grew up in . Finally she tells her son that the old man who was his best friend had died . Later in bed that night he says to himself , he did n't know whether to laugh or cry . He knew his old friend was home with his family he had lost so long ago . I would guess the young man did a bit of both , laughing and crying ."
A1YCJJ3H3YC2ZL,B00137KPOA,-1,1,5,"Beleive it or not, it was my 11-year-old son who spent his own allowance to download this to his Kindle.  He is a rocker!","Beleive it or not , it was my 11 - year - old son who spent his own allowance to download this to his Kindle ."
A2FKKM35DOXOB2,B00137KPOA,-1,1,4,"Music has changed, not a surprise. But would be nice if bands like this still made music. Just can't find this kind of music at this time. Not any more...","Music has changed , not a surprise . But would be nice if bands like this still made music . Just ca n't find this kind of music at this time . Not any more ..."
A36EDWL4F3AASU,B00137KPMW,1,-1,3,I am old enough to remember when this song came out and was being played constantly on the radio. You know it's cheese if I confused it for Air Supply when it first came out! lol stick to the first six Journey albums to hear the band at the peak of their powers.,I am old enough to remember when this song came out and was being played constantly on the radio . You know it 's cheese if I confused it for Air Supply when it first came out ! lol stick to the first six Journey albums to hear the band at the peak of their powers .
AQ96O5JCCH1KR,B00137KEZ0,-1,1,4,"Bought this for a work function, not for me. I am sorry that I could not give a more in-depth review.","Bought this for a work function , not for me . I am sorry that I could not give a more in - depth review ."
A37PEFAO8V8V73,B00137II3A,-1,1,4,"THIS WAS ONE OF THE MILDEST SONGS (NO CURSE WORDS, EXPICIT LANGUAGE) OF J.T. AND I LOVE THE TUNE HE REMINDS ME OF ROBIN THICKE AND USHER. MOST OF HIS OTHER SONGS ARE A BIT SPICY FOR ME.","THIS WAS ONE OF THE MILDEST SONGS ( NO CURSE WORDS , EXPICIT LANGUAGE ) OF J.T. AND I LOVE THE TUNE HE REMINDS ME OF ROBIN THICKE AND USHER . MOST OF HIS OTHER SONGS ARE A BIT SPICY FOR ME ."
A17PD121RDXWJW,B00137KPMW,1,-1,3,this is good,this is good
A1OB1N267LNUIZ,B00137KPMW,-1,1,4,k,
A2Z0AJ0UX2JFSK,B00137II3A,-1,1,4,"Great song. Wish the ""writers"" would STOP USING insinuative OR OTHERWISE ABUSIVE LANGUAGE!!  Nothing puts the listeners out of a mood than bad language!!!","Great song . Wish the "" writers "" would STOP USING insinuative OR OTHERWISE ABUSIVE LANGUAGE ! ! Nothing puts the listeners out of a mood than bad language ! ! !"
A2DXRQDQJAFH30,B00137II3A,1,-1,3,cool dance song,cool dance song
ADB9YBHWMHAIL,B00137KT0A,1,-1,3,Classic,Classic
A14EI4LTAKUP28,B00137KS7Y,-1,1,4,I ordered this for someone else and he enjoyed this one but says there is a later version where Boz Scaggs plays this song  a little slower than this version.,I ordered this for someone else and he enjoyed this one but says there is a later version where Boz Scaggs plays this song   a little slower than this version .
AQOT7HK9OWVV,B00137MFXY,-1,1,5,:::A::: :::W::: :::E::: :::S::: :::O::: :::M::: :::E:::,
A21VI54W2TLDJ4,B00137MFXY,-1,1,5,Kansas Rocks,
A22TDUQ2GM18OL,B00137MH00,-1,1,5,80's 4 life,
A39MYWEXQ4ZRAA,B00137MI6S,-1,1,5,One hit wonder but it was a great song when it was out. Loved the music video also. Too much make-up dude in the video.,One hit wonder but it was a great song when it was out . Loved the music video also . Too much make - up dude in the video .
A37TWNNTNCY8JV,B00137MFXY,1,-1,3,love it,love it
A2877WXAPQ7T50,B00137MH00,-1,1,5,"Ok. song.  Obviously overplayed. But, what can ya do?",Ok . song . Obviously overplayed .
A2R3ARA95OS9XJ,B00137MH00,-1,1,5,i came home,i came home
A2WTBORQTB7NML,B00137MFXY,1,-1,3,I just bought this song because my husband likes it.,I just bought this song because my husband likes it .
A1A9WJHKBSTI4C,B00137MH00,-1,1,5,"I grew up listening to Black Sabbath and have a heard a LOT of Ozzy's music over the years. Truthfully, I lost interest after he went solo... Just too far ""out there"" from drug abuse I guess...

However...this is a truly great song - both the lyrics and the vocals! (No, I really mean it!)

Highly recommended!","Truthfully , I lost interest after he went solo ... Just too far "" out there "" from drug abuse I guess ... However ... this is a truly great song - both the lyrics and the vocals ! ( No , I really mean it ! ) 

 Highly recommended !"
A101RMTZ93J1KH,B00137MFXY,-1,1,5,This is my generation.,
A1US6FZD332CBO,B00137MFXY,-1,1,5,Its ok,Its ok
ASFQBB524HVRJ,B00137KM84,-1,1,4,1,
A2II87QJ1YIDWQ,B00137KM84,-1,1,4,"My Mom wanted this song, it's really good though, little slow.","My Mom wanted this song , it 's really good though , little slow ."
A1IZ7PBQEGLSJF,B00137MFXY,-1,1,5,"More time has been spent analyzing these lyrics than most any others. There has to be some kind of spritual significance hidden somewhere in there. If you a child of the '70's you know this song and must add it to your collection. If you love progressive rock or classic rock, you'll love this. But then you knew all this anyway.  (I bought the mp3 as a stop-gap. Unsure whether I'll transcribe my vinyl to mp3, then cd or buy the cd compilation and get better sound quality than I can produce and Amazon's Cloud Auto-Rip.)","More time has been spent analyzing these lyrics than most any others . There has to be some kind of spritual significance hidden somewhere in there . If you love progressive rock or classic rock , you 'll love this . But then you knew all this anyway . ( I bought the mp3 as a stop - gap . Unsure whether I 'll transcribe my vinyl to mp3 , then cd or buy the cd compilation and get better sound quality than I can produce and Amazon 's Cloud Auto - Rip . )"
A3MCVG3LPHKJBV,B00137MHSW,-1,1,5,:),
A2QA3UHN6AKNLL,B00137KM84,-1,1,5,It's what I believe in.  I'm a Christian and an American. I have raised my children to believe in Christ and America,
A3V6FFTQYD60I6,B00137KHK2,-1,1,5,This is one of the best.  It was done before ego's got in the way of a good duo.  Too bad.  Together they were great alone just so-so.,This is one of the best . It was done before ego 's got in the way of a good duo . Too bad . Together they were great alone just so - so .
AAPOQVDM5ZTHB,B00137MJVW,-1,1,5,Memories,
A1NJSN12SA449U,B00137MJVW,-1,1,4,A beautiful rock ballad that got way too much radio overplay. A DJ friend said he got so tired of the constant repeated call in requests from teen aged girls. Still its a good ballad that carries memories.,A beautiful rock ballad that got way too much radio overplay . A DJ friend said he got so tired of the constant repeated call in requests from teen aged girls . Still its a good ballad that carries memories .
A2SI5I1OF6LR1W,B00137KSV0,-1,1,5,un clasico fenomenal,
A2UGR1T0FW89MM,B00137KSV0,-1,1,4,"I love santana and my oldest son is an amazing guitarist at 16 and I wanted him to hear what I consider to be one of the greatest guitarist ever, but apparently he already knew how to play my favorite song, Black Magic Woman and he did not agree on the best in the history idea of Santana. I am still trying to persuade him to give it a go! I don't think playing this on my kindle did the artist justice, thats why I have to go with a four star.","I love santana and my oldest son is an amazing guitarist at 16 and I wanted him to hear what I consider to be one of the greatest guitarist ever , but apparently he already knew how to play my favorite song , Black Magic Woman and he did not agree on the best in the history idea of Santana . I am still trying to persuade him to give it a go ! I do n't think playing this on my kindle did the artist justice , that s why I have to go with a four star ."
A1XF5NVXUVGTZN,B00137KS2O,-1,1,5,,
A16C2QR4B4A9WH,B00137MIJU,1,-1,3,House and pickett fence? Does this ever really happen? 12 kids? Save them roalty checks! Uncle Sam takes his cut of the top!,Does this ever really happen ? Save them roalty checks ! Uncle Sam takes his cut of the top !
A23N9PENVBQ6HC,B00137MGM4,-1,1,5,Yee haw!,
A1FMPP00DHO0A3,B00137MJFS,-1,1,4,"I do not listen to this music a buy these as gifts for friends, never listen to the music I buy","I do not listen to this music a buy these as gifts for friends, never listen to the music I buy"
A5YF77DUENCZW,B00137KS2O,-1,1,5,this was a downloaded song so I do not know why I would have to do a review for it,so I do not know why I would have to do a review for it
AS02LU5CR8VJP,B00137KS2O,-1,1,5,"This is Alicia Keys' song from the CD (not sure the name of the album). It is not a concert or live version, it's the same as the one heard on the radio.","This is Alicia Keys ' song from the CD ( not sure the name of the album ) . It is not a concert or live version , it 's the same as the one heard on the radio ."
A3MB1IURD1N4CY,B00137MGM4,-1,1,4,Meet expectations,
A29HT9J9U4QPV5,B00137MFWK,-1,1,5,"This song sums up my thoughts about existence. One quibble: The Earth and sky will not last forever, either; ultimately all matter will decay into random radiation, leaving nothing. So that should cheer up the listener!","One quibble : The Earth and sky will not last forever , either ; ultimately all matter will decay into random radiation , leaving nothing . So that should cheer up the listener !"
A1YJQ5UBT6BE6O,B00137MFWK,-1,1,5,https://images-na.ssl-images-amazon.com/images/I/61eAe7zZ1NL._SS300_.jpg,
A6AYTMYH4UM7E,B00137MM8C,-1,1,5,AAA,
A3M3Q3OVHEZYCP,B00137MM8C,-1,1,4,This is from Mariah Carey's earlier days. Her range is phenomenal. I thought this was a different song when I downloaded it. I like it but it is not my favorite.,This is from Mariah Carey 's earlier days . Her range is phenomenal . I thought this was a different song when I downloaded it . I like it but it is not my favorite .
A13JHNJCH5C516,B00137MFWK,-1,1,4,I liked it older song,I liked it older song
AHBJEFNF79E7G,B00137KRYS,-1,1,5,"Typical Sarah, wipe your eyes.","Typical Sarah , wipe your eyes ."
A1LV6ESMUCGPKJ,B00137KRYS,-1,1,5,"A ""must have"" for your music collection!",
AAPOQVDM5ZTHB,B00137MFWK,-1,1,5,Memories,
A1IZ7PBQEGLSJF,B00137MFWK,-1,1,5,"Listen carefully to the lyrics. They were about the deepest anyone got in the '70's. they may sound nihilistic at first but listen carefully. It's worth having more Kansas, but if you are a child of the'70's you need t least this number. (I bought the mp3 as a stop-gap. Unsure whether I'll transcribe my vinyl to mp3, then cd or buy the cd compilation and get better sound quality than I can produce and Amazon's Cloud Auto-Rip.)","Listen carefully to the lyrics . They were about the deepest anyone got in the ' 70 's . they may sound nihilistic at first but listen carefully . It 's worth having more Kansas , but if you are a child of the'70 's you need t least this number . ( I bought the mp3 as a stop - gap . Unsure whether I 'll transcribe my vinyl to mp3 , then cd or buy the cd compilation and get better sound quality than I can produce and Amazon 's Cloud Auto - Rip . )"
A1P1Y27488LQ3I,B00137KT78,-1,1,5,I can't imagine anyone not liking Billy Joel he is tremendously talented his songs are very diverse.,I ca n't imagine anyone not liking Billy Joel he is tremendously talented his songs are very diverse .
A237E0FTADYM58,B00137KRYS,-1,1,5,From City of Angels,
A264LJ7DXWHJQH,B00137MOS0,-1,1,5,xlint,
AJ6EPNGNSGW3P,B00137KRYS,-1,1,5,Too bad they used it for that animal cruelty charity...................that's all I can think of when I hear it now.,Too bad they used it for that animal cruelty charity ................... that 's all I can think of when I hear it now .
A2U6GBLTMWMACQ,B00137MPQQ,-1,1,5,I heard this song on the radio and I remembered hearing it on the radio when I was a kid so I had to have it in my music library.,
AXW4K2INZUHGJ,B00137MPQQ,-1,1,5,"Come on, it's Journey.",
A1OB1N267LNUIZ,B00137MPQQ,-1,1,4,k,
A74U90O56RX0S,B00137MQ0G,1,-1,3,Beautiful song,Beautiful song
A36EDWL4F3AASU,B00137MSX6,1,-1,1,"this song is horrible! how is this chick so famous?? it's a big corporate push & a lot of money and financial interests @ stake, invested in her career. The suits who are pushing this would sell ya a turd sandwich if it would make them  a lot of moolah!","this song is horrible ! how is this chick so famous ? ? it 's a big corporate push & a lot of money and financial interests @ stake , invested in her career ."
A1BX06Z8YC3RLS,B00137MSX6,-1,1,4,Playlist song for Exercising.,
A24MXH5M28MERS,B00137MQ5G,-1,1,5,"I just bought the mp3 song, not the whole cd.  It's a great song and I have a playlist that it fits right in with quite well.","I just bought the mp3 song , not the whole cd . It 's a great song and I have a playlist that it fits right in with quite well ."
A24XBS8982JPBZ,B00137MGNI,-1,1,5,"Not a real country western fan, mood has to hit me before I'll buy it or listen to it, but I have always like Waylon Jennings so I took the plunge.","Not a real country western fan , mood has to hit me before I 'll buy it or listen to it , but I have always like Waylon Jennings so I took the plunge ."
AVWL0QJC0HMTW,B00137MTF8,-1,1,5,single song,single song
A2IEX7ESCYYD5H,B00137MJI0,-1,1,5,this is a #1 song of all time,
ALY082ISXIOX1,B00137MJI0,-1,1,5,I bought and downloaded this song for a mix CD I made for my husband...Can't go wrong with some Savage Garden!,Can't go wrong with some Savage Garden !
A1I02V1STNJVX7,B00137MOYE,-1,1,5,Just in case your sound system is not working that Sunday in church... these 2 will sound very good when placed next to a microphone.. the kindle music system..almost makes it sound like the artist are right in worship with you...,Just in case your sound system is not working that Sunday in church ... these 2 will sound very good when placed next to a microphone .. the kindle music system .. almost makes it sound like the artist are right in worship with you ...
A3K2TODYCV2SCU,B00137KOPK,-1,1,5,this item was what i wanted and expected,
A3DCOGGBKMJ8RN,B00137KOPK,1,-1,3,good,good
A1V8NQRGXMOLJJ,B00137KOPK,1,-1,2,OK,OK
ARK8XSZC0BWHC,B00137KOPK,-1,1,5,Country version of Jim Croce's Time in a Bottle.,
A2GA89A3N8RSI6,B00137MKC0,-1,1,5,Lovin it.,
A1JRR5PL862Y9X,B00137ML5Q,-1,1,5,Throwback to the 60's,
A3B0SLHC9GK7VP,B00137MPRA,-1,1,5,A1,
A18REVWRZ4GA7M,B00137O88O,-1,1,5,1,
A3MB1IURD1N4CY,B00137O7OE,-1,1,4,Meet expectations,
A3MCVG3LPHKJBV,B00137O7OE,-1,1,4,:),
A2Q5C2TYPU03P5,B00137MMC8,-1,1,4,My sister really likes this song. So I got if for her. It's kind of sad. But sometimes a sad song is what you need.,My sister really likes this song . So I got if for her . It 's kind of sad . But sometimes a sad song is what you need .
A1P7NXOA3PYB0W,B00137O8ES,-1,1,5,My husband listened to Brooks and Dunn every day.,
A1RODKYAD5AN41,B00137MMC8,-1,1,5,There's not a day that goes by that I don't listen to this song.,There 's not a day that goes by that I do n't listen to this song .
A3HUOADU4X44NE,B00137MMC8,-1,1,5,Would not have purchased this if I didn't love it. Asking someone to rate purchases like this is kind of senseless . . . . 99% of others may not like anything I like . . . . .,Would not have purchased this if I did n't love it . Asking someone to rate purchases like this is kind of senseless . . . 99 % of others may not like anything I like . . . . .
A2N98HLXPP8TP4,B00137OAD2,-1,1,4,"I like tyrese more for acting than for his music.  However, he is a good singer and I really like this song.","I like tyrese more for acting than for his music . However , he is a good singer and I really like this song ."
A3W3NY5JLFA8CI,B00137MPOI,-1,1,5,One of the Greats!!,
A132HDSAZWQVH7,B00137MPOI,-1,1,5,its journey,
A1OYW08VVPMP3Q,B00137OBZO,-1,1,5,"I have no interest in the original song, but the parody is hilarious! The only thing funnier than the song Amish Paradise is the video by the same name.","I have no interest in the original song , but the parody is hilarious ! The only thing funnier than the song Amish Paradise is the video by the same name ."
APANKO5VLZH45,B00137MPOI,-1,1,5,5*,
A1CBWOUGO0DZ47,B00137OBNQ,1,-1,3,excellent!,excellent !
A1YM90PT8Z1CWC,B00137OG54,-1,1,4,"This was a slight disappointment because I would have preferred  a soulful solo.  But heck, it's Elvis, and that's never bad.","This was a slight disappointment because I would have preferred   a soulful solo . But heck , it 's Elvis , and that 's never bad ."
A3TIMMYVZM11Q4,B00137OH9O,1,-1,3,This song reminds of my Mother...But  I bought this song  for friend who lost her only daughter to cystic fibrosis.,This song reminds of my Mother ... But   I bought this song   for friend who lost her only daughter to cystic fibrosis .
A143W70ZMXRUGP,B00137OHD0,-1,1,5,:-),
A37G33Z57ZPNCI,B00137OFSW,-1,1,4,Was a contender for an entrance song instead of traditional here comes the bride song.. Will be a great one for that purpose but..,Was a contender for an entrance song instead of traditional here comes the bride song .. Will be a great one for that purpose but ..
AX3A22D274GLE,B00137OHD0,-1,1,5,one of my faves,
AE34NH8ZBQIX1,B00137OHD0,1,-1,3,"There's not much to say, it's a song that's been out for a long time and I bought it but am tired of it now.","There 's not much to say , it 's a song that 's been out for a long time and I bought it but am tired of it now ."
A6AZ6HST6E3W1,B00137QN5A,-1,1,4,Meets expectations.,
A1C0HKLKA3H3GD,B00137OHD0,-1,1,5,"I had a boy friend cheat on me one time and what she does to his car in the song /is what I would have liked to have done to his car. Well of course I didn't because I didn't want to go to jail,  but it's a lot of fun singing about it!","I had a boy friend cheat on me one time and what she does to his car in the song /is what I would have liked to have done to his car . Well of course I did n't because I did n't want to go to jail ,   but it 's a lot of fun singing about it !"
A13VA861R3LY0H,B00137QMIS,-1,1,5,i have this song on a self burned cd compilation but i can't seem to find this song by the  group any where to download it,i have this song on a self burned cd compilation but i can't seem to find this song by the  group any where to download it
A2RU9ASRPWBLG3,B00137QQYI,1,-1,3,"This is an okay CD, I mean its hard to rate a CD. If you like a group you like them. If you don't you don't. How do you rate a CD?","This is an okay CD , I mean its hard to rate a CD . If you like a group you like them . If you do n't you do n't ."
A3BIMAUO4JKCRJ,B00137OHD0,1,-1,2,Has a nice beat and is easy to dance to. I give it a rating based upon my tastes. Your mileage may differ!,Has a nice beat and is easy to dance to .
A2DVC764946Z77,B00137OHD0,-1,1,5,That is a good way to return the favor! if the man cheats hit him where hurts the most HIS POCKET!!!,That is a good way to return the favor ! if the man cheats hit him where hurts the most HIS POCKET ! ! !
A22KMCKYE5KQ2X,B00137QQYI,1,-1,3,Catchy tune. Smooth transaction. I know everyone's already tired of this song as it came out awhile ago but I always sorta liked it. Still do. :)  (Summary:You might find this in one hit department but it's still a good tune.),Catchy tune . Smooth transaction . I know everyone 's already tired of this song as it came out awhile ago but I always sorta liked it . Still do . :)   ( Summary : You might find this in one hit department but it 's still a good tune . )
A37G33Z57ZPNCI,B00137QQYI,1,-1,3,Great Song,Great Song
A2DARHKCF0ZT4O,B00137QMFG,1,-1,3,Good Music!,Good Music !
A2FTUJOOOVSTS6,B00137QMFG,-1,1,5,I bought this song because of the Josh Hutcherson SNL skit...,
A14RHXVJ0UVNEZ,B00137OA0K,1,-1,3,Sweet song,Sweet song
A2YGBVYHILOREF,B00137QTS6,-1,1,5,".If this song doesnt say it all in the title then I don't know what does. Too many times I have come across backstabbers and still they cross my path like black cats before, during and after halloween. Its the jam  though.","this song does nt say it all in the title then I do n't know what does . Too many times I have come across backstabbers and still they cross my path like black cats before , during and after halloween . Its the jam   though ."
A3SVEO7B77QV4E,B00137OFR8,-1,1,5,I love journey used to go out with a guy that looked like Steve Perry. But unfortunately when he tried to sing that's were it ended lol serious. There music is the best have a couple albums left of theres,I love journey used to go out with a guy that looked like Steve Perry . But unfortunately when he tried to sing that 's were it ended lol serious . There music is the best have a couple albums left of there s
A20OB2O8G4VEW1,B00137OFR8,-1,1,5,as expected,
A3EMTJLG04CLXS,B00137OA0K,1,-1,3,This song is touching to listen to. Very comforting when you need it. I purchased this for my husband when he lost his brother.,This song is touching to listen to . Very comforting when you need it . I purchased this for my husband when he lost his brother .
A24AW2AQKNRD4E,B00137QS5A,-1,1,5,Hello! It's dance music!,
A2RU9ASRPWBLG3,B00137O5ZK,1,-1,3,"This is an okay CD, I mean its hard to rate a CD. If you like a group you like them. If you don't you don't. How do you rate a CD?","This is an okay CD , I mean its hard to rate a CD . If you like a group you like them . If you do n't you do n't ."
A1PMO5IFFRHA7R,B00137O5ZK,-1,1,5,"Can't rate this purchase exactly, but if there had been problems I am sure my daugher would have told me.","Ca n't rate this purchase exactly , but if there had been problems I am sure my daugher would have told me ."
ANW5E53DV4WZ0,B00137QS5A,-1,1,5,You've been Rick rolled!,
AA2Q08RM5XIQV,B00137QMN8,-1,1,5,Dance!,
A1N9TTRB2QB8NB,B00137QVVG,-1,1,5,needed it and found it.,
A2ZN87SZ3M5DQ3,B00137QS0U,-1,1,5,What can I say .. She is Joan Jett!,
A3MXOADFVNME9Q,B00137QWWY,-1,1,5,Another one for the Music Collection,
A1AQSIRDMTEA67,B00137QWWY,-1,1,5,"Duh, of course this gets 5 stars.",
A2Y2CLBUBP0QNE,B00137QWWY,1,-1,3,yep !,yep !
ALJE4YDLQH1XF,B00137O9J2,-1,1,5,A must for MP3 playlist.,
