reviewerID,itemID,overall,Udeep,Ideep
2212,912,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, -1.6940658945086007e-21, 2.117582368135751e-22, 0.0, 3.3881317890172014e-21, 5.293955920339377e-23, 0.0, 0.0, -4.235164736271502e-22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -6.776263578034403e-21, -1.3552527156068805e-20, 2.117582368135751e-22, 6.776263578034403e-21, 0.0, 2.710505431213761e-20, -4.235164736271502e-22, 0.0, -8.271806125530277e-25]"
2969,459,4.0,"[4.336808689942018e-19, 5.421010862427522e-20, 6.776263578034403e-21, 2.168404344971009e-19, 0.0, 4.336808689942018e-19, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -6.776263578034403e-21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -2.6469779601696886e-23, 0.0, 2.6469779601696886e-23, 0.0, -3.3881317890172014e-21, 0.0, 6.776263578034403e-21, 0.0]"
1533,817,5.0,"[1.0842021724855044e-19, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, -4.336808689942018e-19, 0.0, -2.710505431213761e-20, 5.421010862427522e-20, -2.6469779601696886e-23, 3.308722450212111e-24, -2.6469779601696886e-23, -1.3552527156068805e-20, 0.0, -3.3881317890172014e-21, -1.0587911840678754e-22, 0.0, 0.0, -3.3881317890172014e-21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 1.6940658945086007e-21, 8.470329472543003e-22, 1.0587911840678754e-22, 0.0, -2.117582368135751e-22, -1.0587911840678754e-22, 0.0, 0.0, -1.6940658945086007e-21]"
2161,1126,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0]","[-2.168404344971009e-19, 0.0, 2.710505431213761e-20, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, -8.470329472543003e-22, -6.776263578034403e-21, 0.0, -3.3881317890172014e-21, 8.470329472543003e-22, 0.0, -4.235164736271502e-22, -1.3552527156068805e-20]"
11,586,5.0,"[0.0, -1.0587911840678754e-22, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 1.0587911840678754e-22, -2.6469779601696886e-23, 2.117582368135751e-22, 1.6940658945086007e-21, 0.0, 6.617444900424222e-24, -4.235164736271502e-22, -8.470329472543003e-22, 1.3552527156068805e-20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 6.776263578034403e-21, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0]"
1850,505,4.0,"[0.0, 0.0, 0.0, -5.421010862427522e-20, 3.3881317890172014e-21, -2.117582368135751e-22, 0.0, 0.0, 6.776263578034403e-21, 0.0, -6.776263578034403e-21, 1.6940658945086007e-21, 0.0, 0.0, 0.0, -8.470329472543003e-22, 6.776263578034403e-21, 0.0, 0.0, 2.6469779601696886e-23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 6.776263578034403e-21, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0]"
2315,277,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -1.6543612251060553e-24, 4.235164736271502e-22, 2.6469779601696886e-23, 0.0, 0.0, -8.470329472543003e-22, 1.3552527156068805e-20, 3.308722450212111e-24, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, -2.6469779601696886e-23, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23]"
4090,475,5.0,"[0.0, 0.0, -1.0842021724855044e-19, -2.168404344971009e-19, -1.0842021724855044e-19, -5.421010862427522e-20, 5.421010862427522e-20, -1.0842021724855044e-19, 1.3552527156068805e-20, -1.3552527156068805e-20, -2.117582368135751e-22, 5.293955920339377e-23, -1.0587911840678754e-22, 0.0, 0.0, 1.6940658945086007e-21, -1.6543612251060553e-24, 0.0, 0.0, 0.0]","[0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 3.3881317890172014e-21, 0.0, -3.308722450212111e-24, -1.0587911840678754e-22]"
1312,732,5.0,"[2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 3.3881317890172014e-21, 1.6940658945086007e-21, 8.470329472543003e-22, 0.0, 8.470329472543003e-22, 0.0, -3.308722450212111e-24, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 8.271806125530277e-25, 0.0, 1.6940658945086007e-21, 0.0]"
2465,113,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.1359030627651384e-25, -6.776263578034403e-21, 0.0, 2.6469779601696886e-23, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, -6.776263578034403e-21, 3.3881317890172014e-21, 2.117582368135751e-22, 0.0, 1.3552527156068805e-20, 0.0, 0.0]"
2065,983,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0679515313825692e-25, 4.1359030627651384e-25, 8.470329472543003e-22, 0.0, -3.3881317890172014e-21, 1.0587911840678754e-22, -6.617444900424222e-24, 6.617444900424222e-24, 0.0]","[0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, -2.710505431213761e-20, 0.0, 4.235164736271502e-22, -1.3552527156068805e-20, 1.6940658945086007e-21, 4.235164736271502e-22, 0.0, 0.0, -8.470329472543003e-22, -4.235164736271502e-22]"
2810,431,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 2.117582368135751e-22, 1.3552527156068805e-20, -1.3552527156068805e-20, -1.3552527156068805e-20, -1.3552527156068805e-20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 6.776263578034403e-21, -3.3881317890172014e-21, -2.117582368135751e-22, 2.117582368135751e-22, 1.3552527156068805e-20, 4.235164736271502e-22, 0.0]"
2723,483,5.0,"[0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 4.235164736271502e-22, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 1.6940658945086007e-21, 4.235164736271502e-22, -4.235164736271502e-22]","[0.0, 0.0, -2.168404344971009e-19, 0.0, 5.293955920339377e-23, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 1.3552527156068805e-20, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 0.0]"
4105,366,5.0,"[0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, -6.776263578034403e-21, 6.776263578034403e-21, 0.0, 5.293955920339377e-23, 0.0, -5.293955920339377e-23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 2.6469779601696886e-23, -3.3881317890172014e-21, 0.0, 0.0, 1.6940658945086007e-21]"
315,750,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 6.617444900424222e-24, 0.0, 6.776263578034403e-21, 0.0, 3.3881317890172014e-21, 3.3881317890172014e-21, 3.3881317890172014e-21, -1.3234889800848443e-23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 3.3881317890172014e-21, 3.3881317890172014e-21, -8.470329472543003e-22, 0.0, 1.3552527156068805e-20, 2.117582368135751e-22, -2.710505431213761e-20]"
3776,854,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -8.470329472543003e-22, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 8.271806125530277e-25, -1.3552527156068805e-20, 0.0, 0.0]","[-4.336808689942018e-19, 2.168404344971009e-19, 0.0, 4.336808689942018e-19, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 2.117582368135751e-22, 2.0679515313825692e-25, 8.470329472543003e-22, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0]"
1079,315,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 1.3552527156068805e-20, 0.0, -6.617444900424222e-24, -6.776263578034403e-21, -6.617444900424222e-24, -1.3552527156068805e-20]","[0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 1.0587911840678754e-22, 2.117582368135751e-22, 1.6940658945086007e-21, 1.3552527156068805e-20, 0.0, 0.0]"
1,631,5.0,"[-1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 1.0842021724855044e-19, 0.0, -5.293955920339377e-23, 0.0, 6.776263578034403e-21, 0.0, -6.617444900424222e-24, 4.235164736271502e-22, 0.0, 0.0, -1.6940658945086007e-21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 8.470329472543003e-22, 1.6940658945086007e-21, 0.0, -8.470329472543003e-22, 0.0, 0.0, -5.293955920339377e-23, 2.117582368135751e-22, 0.0]"
650,867,3.0,"[0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 6.776263578034403e-21, 4.235164736271502e-22, 4.235164736271502e-22, 0.0, 0.0, 0.0, 5.293955920339377e-23, 8.470329472543003e-22, -3.3881317890172014e-21]","[0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 8.470329472543003e-22, 6.776263578034403e-21, 0.0, 0.0, 0.0, 4.235164736271502e-22, 6.776263578034403e-21, -4.235164736271502e-22, 8.470329472543003e-22]"
2620,251,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 1.6940658945086007e-21, 1.0587911840678754e-22, 0.0, -6.776263578034403e-21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 5.421010862427522e-20, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -6.776263578034403e-21, 1.0587911840678754e-22, 0.0, -1.6940658945086007e-21, 0.0, 2.6469779601696886e-23, 0.0, 0.0]"
2663,841,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 6.776263578034403e-21, 0.0, 1.6940658945086007e-21, -4.235164736271502e-22, 0.0, -8.470329472543003e-22, 0.0, 6.617444900424222e-24, 0.0, 0.0, 0.0, 0.0, 0.0]","[-4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 1.0587911840678754e-22, -1.3552527156068805e-20, 0.0, -1.3552527156068805e-20, 4.235164736271502e-22, 0.0, 0.0, 0.0, -1.3552527156068805e-20]"
304,357,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 0.0, 0.0, 6.776263578034403e-21, -3.308722450212111e-24, -2.0679515313825692e-25, 0.0, -8.470329472543003e-22, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, -2.6469779601696886e-23, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, 1.3552527156068805e-20]"
3850,281,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -1.3552527156068805e-20, 0.0, -1.3552527156068805e-20, 0.0, -2.6469779601696886e-23]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4047,462,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, -8.470329472543003e-22, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 1.3552527156068805e-20, 4.235164736271502e-22, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 3.308722450212111e-24, 0.0, -5.293955920339377e-23, 1.0587911840678754e-22, 3.3881317890172014e-21, 0.0, -2.117582368135751e-22, 0.0, 0.0, 4.235164736271502e-22]"
2887,1152,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.617444900424222e-24, 3.308722450212111e-24, -5.293955920339377e-23, 1.6940658945086007e-21, 0.0, 0.0, 0.0]","[1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, -1.0587911840678754e-22, -3.3881317890172014e-21, 6.776263578034403e-21, 0.0, -2.6469779601696886e-23, 0.0, -8.470329472543003e-22, -3.308722450212111e-24]"
349,215,5.0,"[0.0, -1.3552527156068805e-20, 0.0, -1.0842021724855044e-19, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 1.6543612251060553e-24, 1.6940658945086007e-21, 0.0, 0.0, 1.3552527156068805e-20, -3.308722450212111e-24, 0.0, 0.0]","[-6.776263578034403e-21, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 1.3552527156068805e-20, -1.3552527156068805e-20, -3.3881317890172014e-21, -1.6940658945086007e-21, -3.3881317890172014e-21, 4.235164736271502e-22, 0.0]"
494,970,2.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.3552527156068805e-20, 0.0, -2.117582368135751e-22, 8.470329472543003e-22, 0.0, 0.0, -1.6940658945086007e-21]","[1.3234889800848443e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 3.3881317890172014e-21, 6.776263578034403e-21, 1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, 0.0, -6.617444900424222e-24]"
965,55,5.0,"[0.0, 2.710505431213761e-20, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 1.3552527156068805e-20, -1.3234889800848443e-23, -1.6940658945086007e-21, 0.0, 6.776263578034403e-21]","[0.0, 3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, -2.6469779601696886e-23, 8.470329472543003e-22, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, 0.0, 4.235164736271502e-22, -2.117582368135751e-22, 0.0, 0.0, 0.0, -1.3234889800848443e-23]"
4221,1066,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -1.3552527156068805e-20, 0.0, 0.0, 1.3552527156068805e-20]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 8.271806125530277e-25, 8.470329472543003e-22, 0.0, 0.0, 8.470329472543003e-22, 3.3881317890172014e-21, -1.3552527156068805e-20]"
943,981,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, 1.6940658945086007e-21, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0]","[-1.3234889800848443e-23, 2.117582368135751e-22, 0.0, -2.6469779601696886e-23, 5.293955920339377e-23, 0.0, 2.117582368135751e-22, 0.0, 0.0, -2.117582368135751e-22, 4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -8.470329472543003e-22, 6.776263578034403e-21, 6.776263578034403e-21]"
3165,881,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, -8.470329472543003e-22, 6.776263578034403e-21, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, -1.3552527156068805e-20, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 1.6543612251060553e-24, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0]"
3495,517,5.0,"[5.293955920339377e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.617444900424222e-24, 6.776263578034403e-21, -1.3552527156068805e-20, 0.0, 0.0, -3.3881317890172014e-21, -4.235164736271502e-22, -1.6940658945086007e-21, -2.5849394142282115e-26]","[0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 2.6469779601696886e-23, 4.235164736271502e-22, 0.0]"
4367,827,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.617444900424222e-24, 2.6469779601696886e-23, -2.117582368135751e-22, -1.6543612251060553e-24, 2.6469779601696886e-23, 0.0, 0.0, -1.0587911840678754e-22, -3.3881317890172014e-21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, -1.6940658945086007e-21, 1.0587911840678754e-22, 6.776263578034403e-21, 0.0, -5.293955920339377e-23]"
930,636,3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, -2.117582368135751e-22, 1.3552527156068805e-20, 4.235164736271502e-22, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, -1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, 3.3881317890172014e-21, 0.0, -6.776263578034403e-21, 5.293955920339377e-23, -1.0587911840678754e-22, 0.0]"
1771,222,5.0,"[0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 6.776263578034403e-21, -2.117582368135751e-22, 1.0587911840678754e-22, 0.0, 0.0, -2.117582368135751e-22, 3.308722450212111e-24]","[1.3552527156068805e-20, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -2.117582368135751e-22, 3.3881317890172014e-21, 4.235164736271502e-22, 4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 0.0]"
3666,141,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -1.6940658945086007e-21, 0.0, 0.0, 1.3552527156068805e-20, -1.0587911840678754e-22, -6.776263578034403e-21, 0.0, 0.0, 0.0]","[4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 8.470329472543003e-22, 0.0, 8.470329472543003e-22, 0.0, 6.776263578034403e-21, -1.0587911840678754e-22, 5.293955920339377e-23, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.0587911840678754e-22]"
35,1091,5.0,"[-2.168404344971009e-19, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, -6.776263578034403e-21, 0.0, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 1.0587911840678754e-22, -6.776263578034403e-21, -6.776263578034403e-21, -6.776263578034403e-21, 0.0, -4.235164736271502e-22, 0.0, -1.3552527156068805e-20]"
4038,243,4.0,"[0.0, 4.235164736271502e-22, 0.0, 2.5849394142282115e-26, 0.0, 0.0, 1.0587911840678754e-22, 2.117582368135751e-22, 0.0, 1.0587911840678754e-22, 1.3234889800848443e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 8.470329472543003e-22, 8.470329472543003e-22]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 5.293955920339377e-23, 2.117582368135751e-22, 8.271806125530277e-25, 2.117582368135751e-22, -1.0587911840678754e-22, 8.470329472543003e-22, -2.6469779601696886e-23, 0.0]"
2465,476,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.1359030627651384e-25, -6.776263578034403e-21, 0.0, 2.6469779601696886e-23, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 2.117582368135751e-22, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0]"
1860,717,5.0,"[0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -6.776263578034403e-21, 0.0, -1.3552527156068805e-20, -6.776263578034403e-21, 3.3881317890172014e-21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 6.617444900424222e-24, -1.0587911840678754e-22, 0.0, 2.710505431213761e-20, 0.0, 0.0, -5.293955920339377e-23, 1.0587911840678754e-22]"
2387,1173,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, -1.0587911840678754e-22, -1.6940658945086007e-21, 2.710505431213761e-20, 0.0, 2.710505431213761e-20, 0.0, 8.271806125530277e-25]",
2271,1015,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, 3.3881317890172014e-21, 0.0, -1.6940658945086007e-21, 0.0, 6.776263578034403e-21, 8.470329472543003e-22, 0.0, 1.6940658945086007e-21]","[0.0, -1.6940658945086007e-21, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 6.776263578034403e-21, -6.776263578034403e-21, -5.293955920339377e-23, 0.0, 2.0679515313825692e-25, 0.0, 0.0, -2.0679515313825692e-25, 1.0587911840678754e-22, 0.0]"
1350,1004,3.0,"[0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -1.3552527156068805e-20, 0.0, -4.235164736271502e-22, 0.0, 1.3552527156068805e-20, 0.0]","[0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, -8.470329472543003e-22, -6.776263578034403e-21, 0.0, 0.0, 0.0, 6.776263578034403e-21, 1.3552527156068805e-20, -3.3881317890172014e-21, 1.6940658945086007e-21, -4.235164736271502e-22, -1.3234889800848443e-23, 2.117582368135751e-22, -1.6940658945086007e-21, 6.776263578034403e-21, 2.6469779601696886e-23]"
387,321,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 6.776263578034403e-21, -4.235164736271502e-22, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 1.6940658945086007e-21, 0.0, 4.235164736271502e-22, -3.3881317890172014e-21]"
4102,470,4.0,"[1.0842021724855044e-19, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -1.3552527156068805e-20, 0.0, -6.776263578034403e-21, 0.0, -6.776263578034403e-21, 0.0, 1.0587911840678754e-22, 1.6940658945086007e-21, 1.6940658945086007e-21]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, -8.470329472543003e-22, 0.0, 1.0339757656912846e-25, -1.3552527156068805e-20, 0.0, 0.0, 6.776263578034403e-21, 0.0, -8.470329472543003e-22, 0.0]"
