reviewerID,asin,predictRating,T_v,overall,reviewText
A3JR9I7C7VUW6P,B000TD777C,-1,1,5.0,OLDES BUT GOODIES
A3F2TT3VSQS9W8,B000TD777C,-1,1,5.0,Still Old School Rock....I missed listening to it.
A12EGIBE31CTRF,B000TD754W,-1,1,5.0,anointed
A14VN1YPC1VE9Z,B000TDB1MO,-1,1,5.0,MY WEDDING SONG
AK1O1SSMJMUPE,B000TDB5MA,-1,1,5.0,"If I am forced to a specific number of words in rating songs, I will no longer leave a rating or a response. If I paid money for the song that should suffice that I wanted the song anything beyond that is not for my benefit. After payment that should be the end of my obligation. The rating system should be the stars only without having to leave comments."
A2N2XVMC29HJED,B000TDB4R6,-1,1,5.0,k
ACZ5MHW1M2NWI,B000TDD1YU,-1,1,5.0,:)
A24AGZ8LUR9WHE,B000TDD1YU,1,-1,3.0,It's awesome!
A1DAJZO8DIGDYS,B000TDD1YU,-1,1,5.0,Memories from college days.
A2F60KMJ4DGJA1,B000TD76UA,-1,1,5.0,I needed the songs from this album to resurrect a compilation album fro the 80's.. called rock 80. An album put out by K-Tel records.
A2E0RW04ZJVR0A,B000TD76UA,-1,1,5.0,"Tough talk by a tough woman.  Pat paid her dues,being raised in the South and going to New York and starting at the bottom.  To my knowledge she did not indulge in the party lifestyle."
A3BIMAUO4JKCRJ,B000TD76UA,1,-1,3.0,Has a nice beat and is easy to dance to. I give it a rating based upon my tastes. Your mileage may differ!
A2RILKTE950ML1,B000TDDAJQ,1,-1,3.0,"Billy's music may not rank as some of the all-time classics; no attempts at depth here; just good, enjoyable rock."
AQOT7HK9OWVV,B000TD779K,-1,1,5.0,:::A::: :::W::: :::E::: :::S::: :::O::: :::M::: :::E:::
A36UTJA02MAGEN,B000TD779K,-1,1,4.0,Oldie but Goodie!
A3VVBK0TOB9I3Y,B000TD779K,-1,1,5.0,I've heard this on the radio a thousand times and decided it was time to add it to my collection.
A2E0RW04ZJVR0A,B000TD779K,-1,1,5.0,"This is one of the more normal songs, about the closeness two people can feel.  I like this one because I can relate so well."
A344BMJP6A5KL1,B000TDFHM4,1,-1,3.0,"I previously heard this song on a ride video someone posted on YouTube of Universal Studios Florida's 'Hollywood Rip Ride Rockit' roller coaster earlier this year.  It's a good song if you like techno-style music.  I will have to listen to it more often to really appreciate it and maybe then, this rating will be higher.  If you are a Daft Punk fan and haven't listened to this song yet, you may like to sample then buy it."
A199ZK9YUIGQPA,B000TDCQZU,-1,1,5.0,MP3
A1LXFCYI0UDJLX,B000TDFDA0,-1,1,5.0,ahh the memories
A1DBAFBX6NZ44J,B000TDFDA0,-1,1,5.0,reminder of the 80's
A3I7J6H0FSZQIW,B000TDFDA0,-1,1,5.0,a
A2XLYJIQHITC3X,B000TDG0T8,-1,1,5.0,I know now Boy George looks like Curious George now but this track jammed back in the day and you know it
A3TAM6YP1LZJVT,B000TDG0T8,-1,1,4.0,Smoooth and relaxing music.  To bad the group lost it's way and fizzled out.  They tried to make a comeback but it didn't work.
A2Y2CLBUBP0QNE,B000TDCZ0G,1,-1,3.0,yep !
A1CHLJQMZN8LHG,B000TDCZ0G,1,-1,1.0,"There is Native American chanting present in this piece.  The instrumentals give it a bombastic aura while listening to this track.  I always thought the title of it important because the narrator repeats ""Your return to innocence."""
AMFC45VYVLWLH,B000TDF4U4,-1,1,5.0,"This is a beautiful song, done with style and class. He does not sound the same any more, so stick with the oldies. I bought the ""Jay Black"" version first, and was so disappointed! This is singing as it should be."
A3DG78OW36FASC,B000TDI8V6,-1,1,4.0,It's Lenny
A3BEZFDYU1KM6A,B000TDSQ9A,-1,1,5.0,classic
AF0D3BBLDE3XF,B000TDSQ9A,-1,1,4.0,Classic
A1QJ6G5B7VRAYP,B000TDSPN2,-1,1,5.0,one of my faves
A3ECT4Q8X1P47E,B000TDSPN2,-1,1,4.0,Like the song but wish I had downloaded another version with its album art instead of movie
A1ZJWJWVR4M7EG,B000TDSPN2,-1,1,4.0,This was a Strange Group But yet I did like this song.
A1HB19B8Q3Y4GZ,B000TDSPN2,1,-1,3.0,like
A38YKJN3S1S6X2,B000TDSPN2,-1,1,5.0,awsome
A237E0FTADYM58,B000TDSPN2,-1,1,5.0,from Cruel Intentions
A3UGHNEHEVSFPT,B000TDSPN2,-1,1,5.0,It's a shame.  Here is a  five star group with only this one great song to remind us of them.
A1WRH7QVMOS2FA,B000TDSPJG,-1,1,5.0,5 stars
A1WRH7QVMOS2FA,B000TDSPJG,-1,1,5.0,5 stars
A1CVFWHGHWFFMR,B000TDUUZS,1,-1,3.0,Good for a laugh!
A3PTFHOID3I4MD,B000TDUUZS,-1,1,4.0,An oldie but goodie...
A2BKQRXWCKY7OG,B000TDUOCC,-1,1,5.0,I'm not quite sure what I am supposed to say. I downloaded the song and it is what it is.
A1JSD1LWHDCMBD,B000TDUXBY,-1,1,5.0,I HAVE THIS SONG AS WELL AS THE ONE ABOVE ANOTHER CD AND IT WAS BLENDING INTO OTHER SONGS SO I WANTED TO GET THIS SINGLE SEPARATELY.
A3839T2HJCJ5C0,B000TDURA6,-1,1,5.0,lifts your spirits
A15OXG4V7IK2D9,B000TDWS8A,-1,1,4.0,=)
A27JDEKPZITWW,B000TDURL0,-1,1,4.0,Billy is so strange
A3BEZFDYU1KM6A,B000TDURL0,-1,1,5.0,classic
AF0D3BBLDE3XF,B000TDURL0,-1,1,4.0,Rock and roll!!
A3PGSA1WVYIQJN,B000TDURL0,-1,1,5.0,A throwback to the 80's classic; had to have it for the playlist.
AF0D3BBLDE3XF,B000TDWOAM,-1,1,4.0,It's a tv commercial now
A1FMPP00DHO0A3,B000TDWO5C,-1,1,4.0,"I do not listen to this music a buy these as gifts for friends, never listen to the music I buy"
A2SUH08PALZPZU,B000TDYOZ0,-1,1,4.0,"I just like the tune and always have. Twelve more words.  Word word I I I I I I I I.  I do not like the demand of a certain number of owrds being required to rate what I buy! this is why I do not rate on Amazon as much as other sites.  I have arthritis, and it is a pain to be required to do this!"
AJ757PG2TZA3H,B000TDYRQQ,-1,1,5.0,A classic ...
ACV2PASZ6E7F5,B000TDYS9C,-1,1,5.0,1
A2LUGEFMUZIQ47,B000TDYRCK,-1,1,5.0,Classic
A38X3820MO0TAN,B000TDYRCK,-1,1,5.0,you're serious? you are looking at reviews?
A3D32QEWO8JRUL,B000TDYT4G,1,-1,3.0,This is a soft song and it has a good melody. I listen to it sometimes. I like this song.
A3MWMO2IOQDWBJ,B000TDZ666,-1,1,5.0,Remembered to get this one after watching The Blues Brothers. I had heard it a few years before in the movie Iron Eagle but never got around to getting it until now.
A3D2MFJLTBBWAF,B000TDYUM2,1,-1,3.0,I have been working on building up my music selection and just wanted to add this song to my collection.
AF0D3BBLDE3XF,B000TDYO3C,-1,1,4.0,Rock and Roll!
A1U14MNTD5VRUX,B000TE0OC6,1,-1,3.0,ok
A1VYWI7JRVAZM6,B000TE0O7G,-1,1,5.0,Eric
A3SEL48F3IR0U9,B000TE0S22,-1,1,5.0,Plus Plus plus
A24ATPX2KOFZT5,B000TE0S22,-1,1,5.0,Classic
A3D2MFJLTBBWAF,B000TE0UAW,1,-1,3.0,I have been working on building up my music selection and just wanted to add this song to my collection.
A3CY40LNIH6MUT,B000TE1EVQ,-1,1,5.0,
A8FDPXL97J77R,B000TE1EVQ,-1,1,5.0,Blast from the Past :)
A3BIMAUO4JKCRJ,B000TE1FA6,1,-1,3.0,Has a nice beat and is easy to dance to. I give it a rating based upon my tastes. Your mileage may differ!
A2N2XVMC29HJED,B000TE37QG,-1,1,5.0,k
ARMT7L6NYJ0XR,B000TE37QG,1,-1,3.0,It's a good CD
A218A7MPSZDNCY,B000TE3P72,-1,1,5.0,Forgotten band
A23MVN1HFHEH39,B000TE38VA,-1,1,5.0,This is s song for us to put in a time capsule....Becky Anne
A237E0FTADYM58,B000TE38VA,-1,1,5.0,From the movie MAVERICK
A2ML3UZEUYJEC4,B000TE38VA,1,-1,3.0,Good enough
A1B5L9AG1GB2MT,B000TE38VA,-1,1,5.0,"This song was written by a West Virginian.  If you grew up here or spent any time here you can really understant the timelessness of The Gamblers advice.  May you, too, break even."
AHM8MU5I3QS6C,B000TE3752,-1,1,5.0,it is one of the all time greats
A2N2XVMC29HJED,B000TE3752,-1,1,5.0,k
A12PBCOTS54DZY,B000TE5M1Y,-1,1,5.0,"I got another version that I think was a cover. This however is the by the original band, cleaned up."
A2F60KMJ4DGJA1,B000TE71FE,-1,1,5.0,I needed the songs from this album to resurrect a compilation album fro the 80's.. called rock 80. An album put out by K-Tel records.
A1EX5SK2PD0XLC,B000TE71FE,-1,1,5.0,"The guitar work makes this song; it's the kind of song you want to jump up and dance to, but if you hear it too many times, it loses its appeal (so play it sparingly is my philosophy).  One of the things that makes this song really great is the use of brief interludes of no song (the beat?).  Anyway, this is one song that if I play it too much, I lose interest in it (kind of like a strong spice, a little goes a long way)."
A1V6Z0OO03ECAX,B000TE71FE,-1,1,5.0,classic
A2DARHKCF0ZT4O,B000TE71FE,1,-1,3.0,Good Music!
A2877WXAPQ7T50,B000TE77O4,-1,1,5.0,Always thought that this song was cheesy 80's music.  But no.  When played on a good stereo system.  The soundtrack and Corey Harts voice are impressive.
A3SOV9HFM5H9T1,B000TE54Q2,-1,1,5.0,"Some times are not sane, but watching puddles gather rain is something a depressed person could do. We try to treat depression. I think this song should be noticed like the big literary suicide themes in literature and celebrity lifestyles."
A1V0I4157HKPUX,B000TE5MTG,-1,1,5.0,A song came on the radio the other day and a friend said he liked this song. I listened closer and got a line from the lyric and looked up the title and artist for him.
AU2VS1EDM4SY0,B000TE7S52,-1,1,5.0,As advertised.
A36O4M7Z7L5IFA,B000TE8PCC,-1,1,4.0,"It was the 90's, this was the best song running."
A2ML3UZEUYJEC4,B000TE8PCC,1,-1,3.0,Ok
A29HJWVO1SAZED,B000TE8PCC,-1,1,4.0,Takes me back
AKAAWLXUTIZ8T,B000TEB3VC,-1,1,5.0,This gal knows how to sing.  They don't make songs like this any more.
A1Y75IZD1835HB,B000TEB3VC,-1,1,5.0,okay
A3I7J6H0FSZQIW,B000TEAYVW,-1,1,5.0,a
A2OKNN3P92PBOQ,B000TEAYVW,-1,1,5.0,One of our wedding songs. We wanted the original for a compilation CD.
AAFW69F6T4CIX,B000TECDFM,-1,1,4.0,Classic
A1PHWQ7HQG8EG8,B000TECDFM,-1,1,5.0,Husband had a walk down memory lane
AI40UAEU5L0BX,B000TECDFM,-1,1,5.0,I couldn't touch it.
A3Q1KFROZRDKBR,B000TECDFM,-1,1,5.0,Hammer time!
A1KL466UI2W31L,B000TECDFM,-1,1,5.0,Jump up and dance!!!!
A1HFGCJWEHPLY8,B000TECDFM,-1,1,5.0,I want it back in my music library please
A9P4Q7KX35RS2,B000TECDFM,1,-1,3.0,"Bought this for a friend when he wanted to have this for his MP3 player. He like this song, but it's ok to me. Has good sound quality."
AAEA4STR27PN2,B000TECDFM,-1,1,5.0,This is one of my all-time favorite songs! This was when rap/hip-hop was fun! There was gangsta rap for those who liked it and the pop side. These days I may like the beat of a rap & hate the lyrics! Seems like the one's who make the most money these days are profane and disrespectful to women and others! I wish music relied more on creativity instead of mediocrity!
A2DARHKCF0ZT4O,B000TEBI8A,1,-1,3.0,Good Music!
A3O2ZBX849TWSS,B000TEBI8A,-1,1,5.0,see the stars my opinion
A1BP2XYZ3X8R29,B000TEBI8A,1,-1,3.0,guilty pleasure
A19LR9CIWT5OMP,B000TEBI8A,-1,1,5.0,Memories
A3SNJORZ5SMZZ9,B000TEBI8A,1,-1,3.0,"Reasonable price for adding an oldie but a goodie to your MP3 collection.  Go ahead, sing along with the MP3 player.  You know you want to."
A36KIDHCCCBO04,B000TEEG34,1,-1,3.0,"I like the sound of this group.  They had the type of sound I liked very much,doing that time.  I still like it today"
A2BIFGERNRDLBB,B000TEEJM2,1,-1,3.0,"Very good version of this song.  Plays out very similar to the radio version with a little live flavor thrown in.  If you love this style of music, this is for you."
A34XLJ6JF20K3A,B000TEEJM2,-1,1,5.0,A GEM
AXND5887INISD,B000TED2CK,-1,1,5.0,gotta sing to this one!!
A237E0FTADYM58,B000TED2CK,-1,1,4.0,From Bridesmaids
A2TBEUZBSUZQKT,B000TED2CK,-1,1,5.0,It seems sort of silly to write a review about a song you bought. I should think most people buy a song because they like it. This gets it off my review list anyway.
A1RRWUZFNC09WY,B000TEGI8K,1,-1,3.0,ok
A1EX5SK2PD0XLC,B000TEGV64,-1,1,5.0,"This song was probably written by a writer who had just recovered  from a broken relationship only to see his ex again.  Others have written about it as well but not as poignantly as he (in my opinion).  Although sad, the song is pleasant to listen to."
A25KGJL1OX3EC1,B000TEF07U,-1,1,5.0,A+++
A2GIEJ283R7D36,B000TEGI5S,1,-1,3.0,"I've always liked this song, but I recently purchased the MP3 for a school movie.

My students had never heard it, but I assured them that we did listen to this in the 1980's."
A1L2CU2S8R184K,B000TEL0BK,-1,1,5.0,<3
AUMUG4SR9DEF,B000TEKRPK,1,-1,3.0,"I always liked this song when I was little. Then, when I bought this, I realized what ""zigga-zig-ah"" means, which was somewhat shocking to me. It's still great for dancing though,"
A1RGJA7LQ3B5H7,B000TEMF7S,-1,1,4.0,"It is kind of creepy now, but this was a great song when I was a teenager."
A1FEJMXMYYIU1K,B000TEPHD2,-1,1,5.0,as expected
A35JR4D6FLXYRQ,B000TETN96,1,-1,3.0,"I anticipated buying this cd after seeing Javier's video ""Crazy"" all summer and was not disappointed.  It is very refreshing to hear great MUSIC along with a great voice - the only reason I gave it 3 stars instead of 4 is because although Javier is a new artist, his voice sounds almost exactly like Eric Benet and I found myself comparing their voices as I listened but overall, this is a great addition to my collection.
My favorite songs are: Crazy, Beautiful U R, Song For Your Tears, Biggest Mistake, If I Never Get To Heaven, She Spoke To Me, In Your Hands & October Sky."
A9Q28YTLYREO7,B000TETN96,1,-1,2.0,"I like His Guitar Playing&His Versatility.but the songs themselves are pretty much there&Vocally He reminds me of Brian Mcknight,Babyface,etc.. with the Acoustic Guitar. Been there down that&better in most instances. He is Talented but I don't hear a Knock out song as much as I Hear tight Music.when He gets Words&Music as One then He will escape being labeled in a box with others. He is a Talented Cat though&the Future Looks Promising but a Song like ""Crazy"" is cool for now but with Artistic Growth he pass that by Leaps&Bounds over time."
A25G88TQU3AG7B,B000TDG3A4,-1,1,5.0,A grate song.
A3KIB7WVXCVYT0,B000TDG3A4,-1,1,5.0,"Always liked this tune, but wasn't a huge fan of the band overall.  I hate to buy a CD for one song, so it's great to add just the songs you like."
A296LDJVZRW62A,B000TGGTIC,1,-1,3.0,A good piece of music.
A69K6VLKZA9OI,B000TGGTIC,1,-1,3.0,ok
A1SIDCP6JUW37C,B000TGGTIC,1,-1,3.0,It is pretty good.
A143W70ZMXRUGP,B000TGGTIC,-1,1,5.0,hated it
A3B0J2NK3VF91A,B000TGGTIC,1,-1,3.0,Good product & fast delivery.
A3BIMAUO4JKCRJ,B000TGGTIC,1,-1,2.0,Has a nice beat and is easy to dance to. I give it a rating based upon my tastes. Your mileage may differ!
A3NF8CNAO4S5O8,B000THE8P2,-1,1,5.0,"I ordered this song because i liked it. this is my obligated review. At least you get to sample the music like at the Virgin record store before you buy so i'm not sure if I could have a complaint...unless it's rap music, modern day rap then i wouldn't be purchasing it...just complaining"
A1DZVPI9UND9K4,B000THHRKA,-1,1,5.0,A classic.
A3SPLKSOFHQBF7,9721717150,1,-1,1.0,"AC/DC fans will love to rock out with the Masters of Rock. The recordings are great, the hits keep coming song after song."
A1HFGCJWEHPLY8,B000TPFOXY,-1,1,5.0,I want it back in my music library please
A30LMSJ6IB1396,B000TPHM5C,-1,1,5.0,"What can you say, it is a classic."
A1URCB58DDIZTQ,B000TPDYTK,-1,1,5.0,"I prefer buying music on Amazon, than on I-tunes. A lot of the selections are cheaper, and the download is easy."
A1YJQ5UBT6BE6O,B000TPDYTK,-1,1,5.0,https://images-na.ssl-images-amazon.com/images/I/51La9PeReWL._SS300_.jpg
A1ITXN6SL7UTLA,B000TPDYTK,1,-1,3.0,Like it.
A3KZ7OH4VRL048,B000TPHJJ6,-1,1,4.0,"Recently featured in ""Guitar Hero III,"" Eric Johnson's ""Cliffs of Dover"" has finally started getting the recognition it deserves. An instrumental work, this is four minutes and ten seconds of pure guitar nirvana. Rock fans of all stripes will appreciate this track.

That being said, the actual Amazon MP3 download isn't clipped well; it has a fraction of a second from the previous song at the beginning so that you hear an out-of-place guitar at the 0:00 mark. I had to listen to the track several times to make sure it wasn't just me, it goes so quickly. Any rudimentary audio editing program can clip this out, but it's still enough to knock off a star."
A1WB8YQVNGPBQN,B000TPVJ6A,-1,1,5.0,Old but goodie she's the best this album is still selling but it.
A158LSOWXW6NIO,B000TRTFEQ,-1,1,5.0,I am child of 80's music so I downloaded this selection to add to my 80's collection on my ipod.
AH9H5JS7HDFGA,B000TRVDLE,-1,1,5.0,"It makes me think of a pain in the ass little cousin that I had and couldn't abide for any reason. There were so many times I just wanted her to go AWAY, and I wasn't allowed to tell her.  THIS song makes up for it, because the singer is going through the same thing."
A19YNFIAO5KHGP,B000TRVDQY,-1,1,4.0,I rate the stars on the originality of the recording. Many times it is not the original release of the record.
A1M302NZNOHI8H,B000TRVDQY,-1,1,5.0,ROCKIN
A27Z22Q5A74O53,B000TRVDQY,-1,1,5.0,"Grew up with the song out of the 1970s. It has a progressive sound, only heard with such bands as KISS, Cheap Trick and the like."
A24AIUX3YMK3WT,B000TRTMNU,1,-1,2.0,an ok album.....has a few tunes on it that were popular in my day so I purchased it.  Great songs for reunions.
A19ZKO7I1RKY2Q,B000TRTMNU,-1,1,5.0,"Ah, memories..."
A3VCEF26TSSRFO,B000TRVI5U,-1,1,5.0,I downloaded the song and not the entire album because i have most of these tracks elsewhere. I do not remember this song in the 70's
A1UMMVIAC891PQ,B000TRVDNC,-1,1,5.0,"A must have for any rock dj, add this one to your collection!"
A3BIV1X1K9R796,B000TRVI6E,-1,1,4.0,"Good classic song from the '60's. It would, however, be nice to hear a ""cleaned up"" (to eliminate background noises, clicks, hisses, etc.) ""remastered"" version of this old song."
A19YNFIAO5KHGP,B000TRVDNC,-1,1,4.0,I rate the stars on the originality of the recording. Many times it is not the original release of the record.
A3VVBK0TOB9I3Y,B000TRV6GQ,-1,1,4.0,I've heard this on the radio a thousand times and decided it was time to add it to my collection.
A3780EI0IFPD9B,B000TRV6GQ,1,-1,3.0,Great song!
A1DYZ7H8WRLKL2,B000TRV6GQ,1,-1,3.0,and then me and my younger years. Has the best young child that grown up anyone could ever have. And as a teenager that was in no time no better
A1MI46XAY6E12J,B000U8N072,1,-1,3.0,Good song from one of my favorite groups
AXV7B79LNEUKW,B000UBHQ38,-1,1,5.0,Childhood classic
A3J23ABHMRGN4S,B000UBNXXU,1,-1,3.0,its a great piece of music and history no denying. I'm just over it now OK. So don't hassle me about it.
A2YGZ8MSJULDOI,B000UFRTE0,1,-1,3.0,This cut is very emblematic of the 70's scene. It is a stone groove with a very strong hippie flavour.
ADD0BU6I1TO9H,B000UFTQQY,-1,1,5.0,"I saw the Tubes open for David Bowie back around 1980.  They weren't any better live than they are on disk.  The one song/video of any redeeming value to come out of this group is ""She'e a Beauty!""  After bouncing around in my head for over thirty years, I finally added it to my media collection."
AN8SGZUXGCZ0S,B000ULATPU,-1,1,4.0,As ezpected.
AURCMN8ARCWVD,B000ULATPU,1,-1,3.0,used to make a greatest hits cd for my dad. sounds awesome.
AURCMN8ARCWVD,B000ULGKIK,1,-1,3.0,used to make a greatest hits cd for my dad. sounds awesome.
AMTRGINW8W2Z7,B000ULGKIK,-1,1,5.0,I was asked to come up with a Halloween soundtrack.  This is one of the tracks that made the cut.
A1M1FQQGJYYP3F,B000ULCSAY,-1,1,5.0,Another song that I've been wanting
AC6H5O5PPZ9FG,B000ULCSAY,-1,1,5.0,I hardly ever hear this song anymore and decided I needed it for walking music
A24RM9O2DYDRR8,B000UO7XRY,-1,1,5.0,"Ok, My five children LOVE this song! However it is different than the one on youtube. I don't know what the words are and haven't played this version yet for my kids but it has a whole verse I didn't recognise"
A4OJWUX1MKR3B,B000UO7XRY,1,-1,3.0,My grand nephew loves it!  But wanted the video
A2W9I628I6SE1U,B000UO7XRY,1,-1,3.0,"I bought IaaGB for my nine-year-old daughter who loves this catchy tune. I find it rather annoying, but I can understand the attraction. She's at an age where these timely songs make an impression and stick with them. For me, it would have been a tune like Ghostbusters or Rock me Amadeus. I get the appeal, even if I don't appreciate it so much. I won't begrudge her enjoyment of it. But I can call it like I see it, and I'm pretty sure it will be forgotten in short order. It is danceable though, so until then, enjoy!

~ Kort"
A9IXBMQWB7UMP,B000UO7XRY,1,-1,3.0,"I DJ alot of grade schools, and get requests for this song constantly.  Only reason I downloaded it, but catchy"
AG3OQ1LYDYY3C,B000UO7XRY,-1,1,4.0,It's a very odd song in general but I find it to be okay. It sounds hilarious if you're flat out drunk.
AJ5V9EBLVBHAW,B000URYSW4,-1,1,5.0,"When ""Mothermania"" was released there were already several compilation albums of The Mothers Of Invention floating around. Except for ""Mothermania"", none were compiled or approved by Frank Zappa. On FZ's only approved ""best of The Mothers"" collection, we get four unique mixes of four songs, which makes this release essential for the Zappa fan who needs EVERYTHING! ""Mother People"" has the verse that was censored out of ""We're Only In It For The Money"" (which includes the wonderful lyric: ""Shut your f-----g mouth about the length of my hair"". ""The Idiot Bastard Son"" features a short intro that was trimmed for ""We're Only In It For The Money"", and it also omits the mid-song dialog that ruined the flow of the song. ""Call Any Vegetable"", which consists of three parts and runs about 8 minutes on ""Absolutely Free"" is trimmed to a more digestible 4:23, by omitting most of part 2 (""Invocation & Ritual Dance Of The Young Pumpkin""). Finally, we get the alternate edit of ""It Can't Happen Here"", which has the piano ballet interlude removed, and adds an extra line of FZ's dialog with Suzy Creamcheese. For me, as a Zappa fanatic, ""Mothermania"" on CD is a long awaited, essential collection."
A1X93ES4DITTWK,B000091NES,-1,1,5.0,I love the orignal version of the song as well as the New Jack Swing Remix. I don't care about the other remixes. We need more one hit wonders like Jane Child instead of these so-called artists who want to stay around for years and years and put out [...]. Hoolllaaa!
A31U2QT7SAL7K,B000091NES,-1,1,5.0,"This groove wore out the turntable when I first got it.  Not only was the single version one of the best songs of the late 80's, the New Jack Swing remixes took the song to a higher level."
A1MH8L9TVKMYDN,B000V616JC,-1,1,5.0,"I greatly appreciate having an actual ""hit"" song available for two bits (.25). It's about
time someone actually cared about the consumer & made available songs this cheap. My only
wish would be to have more songs available for this price on an regular basis. iTunes is
unable (or incapable) of providing songs to download at this price point."
A1MCQLJGZ2ODCK,B000V616JC,1,-1,3.0,I could not pass up the $.25 price tag on this song. I probably would not have bought it otherwise. it may come in handy.
A2QEZUN14N9K5M,B000V616JC,-1,1,5.0,Dancing!!!!
AER2CRRW2U50Q,B000V61610,-1,1,5.0,Gwen and crew deliver the goods!
A1Z2MFW6QQGNBP,B000V6162O,1,-1,3.0,Catchy catchy
AER2CRRW2U50Q,B000V6162O,-1,1,5.0,Gwen rules!!!
A2N27J1HFBBDGE,B000V6162O,-1,1,5.0,One of my all time faves.
A3D32QEWO8JRUL,B000V61700,1,-1,3.0,This song is like her other song that I have. I listen to it once in a while. It is okay.
A3VM7UUS9OBX6D,B000V619UI,-1,1,5.0,Classic . . .
AYQX10ZUTBZMC,B000V61FXO,-1,1,5.0,5 star
A2IEX7ESCYYD5H,B000V61FXO,-1,1,5.0,this is the without horns
A3NCSDNVU0VI3G,B000V61HVE,1,-1,3.0,A True oldie
A1QJY8E7WD4VV0,B000V61HVE,-1,1,5.0,ear candy
A19ZKO7I1RKY2Q,B000V61B4M,-1,1,5.0,Brings back memories!
AITEQT6666NDI,B000V61G1A,-1,1,5.0,Ricky Rubio
A2J4FJX5T9DCAC,B000V619SK,-1,1,5.0,as adverstised
A3S9QF2R5TCDYY,B000V61GBA,-1,1,4.0,as expected
A3R0W90BA978X3,B000V61GBA,-1,1,5.0,Classic
A3S4ALWF8X8DV5,B000V62TQG,-1,1,5.0,A classic of Reba's
AZVNV38G3FHUJ,B000V62TQG,-1,1,5.0,Classic
A3K1EBH9PP8ENA,B000V61HWI,-1,1,5.0,Old throw back song
AITEQT6666NDI,B000V61F0C,-1,1,5.0,Ricky Rubio
APPJ1GVXMYI7Z,B000V61HWI,1,-1,3.0,Good
A34RKY3GN8LY5W,B000V61HWI,1,-1,3.0,Love it love it love it love it
A19JOLXS5GF0QW,B000V61HWI,-1,1,5.0,FAVOURITE
A2W2PYVSXV4Z6H,B000V61F5W,-1,1,5.0,Amen
A22ELGYX87SG0,B000V62UCO,-1,1,5.0,Stevie
A5X54ANBPDKT8,B000V62UCO,-1,1,5.0,Tyte Trakk
ADW8B7C4YPJVJ,B000V62Z1U,-1,1,5.0,"Great song, and great artist, either you like John or you don't"
A25KGJL1OX3EC1,B000V6356O,-1,1,5.0,A+++
A14D3E0WBRER4S,B000V6356O,-1,1,5.0,Another Classic!
A3D32QEWO8JRUL,B000V619R6,1,-1,3.0,"I like this song. It isn't one of my favorite songs by her, but I have it so I can listen to it sometimes."
A1X5CQZEUR7N0V,B000V62TJ8,-1,1,5.0,Smashing!
A28YCHQO4EFRLS,B000V62YY8,1,-1,3.0,Cool song.
A261YGVY9WP9ST,B000V62YY8,-1,1,5.0,Classic 80's!
A3I7J6H0FSZQIW,B000V62YAC,-1,1,5.0,a
A2IM4QDG55PSXV,B000V62YY8,-1,1,5.0,A+
A2Y2CLBUBP0QNE,B000V62YAC,1,-1,3.0,yep !
AG4VHRI7L9XS5,B000V62YY8,-1,1,5.0,Not a big bon jovi  fan but I really like this song
A2Z4H7PQHDPUWF,B000V62YY8,-1,1,5.0,Another Rock Classic
A2X7R5NGYYT3YM,B000V616DS,-1,1,5.0,Everyone needs this
A5X54ANBPDKT8,B000V616DS,-1,1,5.0,Tyte Trakk
A2R3ARA95OS9XJ,B000V62YES,-1,1,5.0,as long as i say it with inflection
A3GGNJ05YUT888,B000V616DS,-1,1,5.0,Classic.
A3TDWR2G5MSTM2,B000V616DS,-1,1,5.0,"a ""bird"" with a drug problem who just wants to be free. a hell of a situation to choose to be her savior. followed by the guitar break to
end all guitar breaks. matchless."
A2Y2CLBUBP0QNE,B000V62YES,1,-1,3.0,yep !
AAPOQVDM5ZTHB,B000V616DS,-1,1,5.0,Memories
A6EPUTCKQ5IDV,B000V62ZOC,-1,1,5.0,A Stevie Wonder classic.
A1LONDA25144EX,B000V616DS,-1,1,5.0,I thought this was my comments  but this thing requires a certain amount of words (20) to give feedback. Stupid!!! what do you think?
AXV7B79LNEUKW,B000V63C4Y,-1,1,5.0,What can I say? THE MASTER OF BOSSA NOVA!
A1MAZQUR7WF4,B000V619CG,-1,1,4.0,"I really liked the song, until the end.  Is he going to Cheyenne for another rodeo, or to catch his girl and save the relationship?  It wasn't clear to me.  Sung brilliantly as always by George Strait, and the music is well done as well"
A17RSA60SHZ737,B000V619US,1,-1,3.0,"I first heard this song when playing drums for a country/rock band. Not bad. Quirky drums in the beginning, but the rest of the song is fun to play."
A1LONDA25144EX,B000V619US,-1,1,5.0,I thought this was my comments  but this thing requires a certain amount of words to give feedback. Stupid!!! what do you think?
A3VM7UUS9OBX6D,B000V64KJU,-1,1,5.0,Classic . . .
A1CD9WFEYXMKQT,B000V64KJU,-1,1,5.0,Southern Rock
A19YNFIAO5KHGP,B000V64KJU,-1,1,4.0,I rate the stars on the originality of the recording. Many times it is not the original release of the record.
ALOM851LIP51M,B000V62XV2,-1,1,5.0,Sure do miss the music of the 70's and 80's. No static at all. A+ song
A3HUOADU4X44NE,B000V6308C,-1,1,5.0,Would not have purchased this if I didn't love it. Asking someone to rate purchases like this is kind of senseless . . . . 99% of others may not like anything I like . . . . .
AQU2JZ31MEXFI,B000V62QCI,1,-1,3.0,kid likes it
