ID,Array
210,"[0.0, -1.734723475976807e-18, 0.0, -2.168404344971009e-19, -6.938893903907228e-18, 3.469446951953614e-18, 0.0, 8.673617379884035e-19, -2.168404344971009e-19, 0.0, 0.0, -3.3881317890172014e-21, -1.0842021724855044e-19, -1.6940658945086007e-21, 2.6469779601696886e-23, 0.0, 8.470329472543003e-22, 0.0, -1.3552527156068805e-20, -2.117582368135751e-22]"
211,"[0.0, 2.710505431213761e-20, 0.0, 3.3881317890172014e-21, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, -6.776263578034403e-21, -1.3552527156068805e-20, 0.0, 0.0, -2.6469779601696886e-23, 0.0, 1.0842021724855044e-19, 0.0, 0.0]"
212,"[0.0, 6.938893903907228e-18, 0.0, 3.469446951953614e-18, 3.469446951953614e-18, 4.336808689942018e-19, 0.0, 6.938893903907228e-18, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 0.0]"
213,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, -8.673617379884035e-19, 0.0, 0.0, 2.710505431213761e-20, 1.6940658945086007e-21, 5.421010862427522e-20, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0]"
214,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, -2.710505431213761e-20, 0.0]"
215,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -5.421010862427522e-20, -2.117582368135751e-22, 0.0, -4.235164736271502e-22, 5.421010862427522e-20, 1.6940658945086007e-21, -2.6469779601696886e-23]"
216,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 1.6940658945086007e-21, -1.0842021724855044e-19, -8.470329472543003e-22, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0, 8.470329472543003e-22]"
217,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 5.421010862427522e-20, 8.470329472543003e-22, 0.0, 3.3881317890172014e-21, 4.235164736271502e-22, 5.293955920339377e-23, 8.470329472543003e-22, 0.0, 0.0, 5.293955920339377e-23]"
218,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 1.3552527156068805e-20, 4.235164736271502e-22, -4.235164736271502e-22, -1.6940658945086007e-21, 0.0, 2.710505431213761e-20, -8.470329472543003e-22]"
219,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, -1.6940658945086007e-21, -2.710505431213761e-20, -2.710505431213761e-20, 8.470329472543003e-22, 1.0587911840678754e-22, 8.470329472543003e-22, 1.6940658945086007e-21, 0.0, 0.0]"
220,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 1.0587911840678754e-22, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, -6.776263578034403e-21, -8.470329472543003e-22]"
221,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.336808689942018e-19, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, -2.117582368135751e-22, 0.0, -1.0842021724855044e-19, -5.421010862427522e-20, 0.0]"
222,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, -2.117582368135751e-22, 3.3881317890172014e-21, 0.0, 2.710505431213761e-20, -8.470329472543003e-22]"
223,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 8.470329472543003e-22, 8.470329472543003e-22, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, 2.710505431213761e-20, -8.470329472543003e-22]"
224,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 5.421010862427522e-20, 0.0, 5.421010862427522e-20, -8.470329472543003e-22, -5.421010862427522e-20, 0.0, 0.0, -4.235164736271502e-22, 8.470329472543003e-22, 6.776263578034403e-21, 0.0, 0.0]"
225,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 5.421010862427522e-20, 3.3881317890172014e-21, -1.6940658945086007e-21, 0.0, 4.235164736271502e-22, 1.3234889800848443e-23, -4.235164736271502e-22, -5.421010862427522e-20, 1.3552527156068805e-20, 0.0]"
226,"[0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, -3.469446951953614e-18, -8.673617379884035e-19, -5.421010862427522e-20, 2.168404344971009e-19, 0.0, -5.293955920339377e-23, 0.0, -2.710505431213761e-20, 0.0, 4.235164736271502e-22, 0.0, 1.0842021724855044e-19, 0.0, 0.0]"
227,"[0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, -1.0842021724855044e-19, -8.470329472543003e-22, 3.3881317890172014e-21, 0.0, 0.0, -3.308722450212111e-24, 0.0, 0.0, -1.3552527156068805e-20, 0.0]"
228,"[-1.3877787807814457e-17, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, -1.734723475976807e-18, 3.3881317890172014e-21, 0.0, 2.710505431213761e-20, 2.710505431213761e-20, 0.0, 0.0, 3.3881317890172014e-21, -3.3881317890172014e-21, 0.0, -1.0587911840678754e-22]"
229,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, -5.293955920339377e-23, -4.235164736271502e-22, -3.3881317890172014e-21, 0.0, 0.0]"
230,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 5.421010862427522e-20, 6.776263578034403e-21, 0.0, 0.0, 0.0, 6.776263578034403e-21, 5.293955920339377e-23, 0.0]"
231,"[-3.469446951953614e-18, 0.0, 0.0, 0.0, -1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -2.710505431213761e-20, 0.0, 2.117582368135751e-22, -2.6469779601696886e-23, 0.0, 1.3552527156068805e-20, 5.421010862427522e-20, -4.235164736271502e-22]"
232,"[-1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 1.734723475976807e-18, 0.0, 0.0, 0.0, -2.710505431213761e-20, 5.293955920339377e-23, 0.0, 2.710505431213761e-20, 4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22]"
233,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 2.710505431213761e-20, 3.3881317890172014e-21, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0]"
234,"[0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 6.776263578034403e-21, -1.0842021724855044e-19, 4.235164736271502e-22, 0.0, 0.0, 0.0, -6.776263578034403e-21, 8.470329472543003e-22, -4.235164736271502e-22]"
235,"[0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 6.938893903907228e-18, 0.0, 0.0, 0.0, -2.117582368135751e-22, -2.710505431213761e-20, 0.0, -6.617444900424222e-24, -4.235164736271502e-22, 0.0, -6.776263578034403e-21, 0.0, 0.0]"
236,"[0.0, 6.938893903907228e-18, 0.0, -1.734723475976807e-18, 1.3877787807814457e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, -1.6940658945086007e-21, -1.3552527156068805e-20, 0.0, 2.6469779601696886e-23, 5.293955920339377e-23, 3.3881317890172014e-21, 6.776263578034403e-21, 0.0, 0.0]"
237,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 0.0, -2.6469779601696886e-23, 8.470329472543003e-22, 0.0, 0.0, 0.0]"
238,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, -2.168404344971009e-19, -5.421010862427522e-20, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -6.776263578034403e-21, -2.710505431213761e-20, 2.117582368135751e-22, -1.3234889800848443e-23, 0.0, -2.710505431213761e-20, 3.3881317890172014e-21, -1.6940658945086007e-21]"
239,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 2.710505431213761e-20, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, 0.0, -2.6469779601696886e-23]"
240,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 1.6940658945086007e-21, -1.3552527156068805e-20, 2.117582368135751e-22, -4.235164736271502e-22, 0.0, -1.6940658945086007e-21, 5.421010862427522e-20, 0.0, -4.235164736271502e-22]"
241,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 5.421010862427522e-20, -6.776263578034403e-21, -1.0587911840678754e-22, -1.0587911840678754e-22, -1.6940658945086007e-21, -5.421010862427522e-20, 0.0, 0.0]"
242,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.271806125530277e-25, 0.0, 0.0, -2.710505431213761e-20, -8.470329472543003e-22, 0.0, 0.0, 5.421010862427522e-20, 0.0, -2.0679515313825692e-25]"
243,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, -6.776263578034403e-21, -1.6940658945086007e-21, 5.421010862427522e-20, 2.710505431213761e-20, 0.0, 1.0587911840678754e-22, 3.3881317890172014e-21, 1.3552527156068805e-20, 1.6940658945086007e-21, 0.0]"
244,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 2.710505431213761e-20, -8.470329472543003e-22, 0.0, -4.235164736271502e-22, 8.470329472543003e-22, 0.0, 0.0, 0.0]"
245,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, -1.3552527156068805e-20, 0.0, 4.235164736271502e-22, 0.0, 0.0, 5.421010862427522e-20, 0.0, -1.0587911840678754e-22]"
246,"[6.938893903907228e-18, 0.0, -3.469446951953614e-18, 0.0, 0.0, -3.469446951953614e-18, -1.3877787807814457e-17, 3.469446951953614e-18, 2.168404344971009e-19, -3.469446951953614e-18, -8.470329472543003e-22, 0.0, -1.3552527156068805e-20, 1.3552527156068805e-20, 4.235164736271502e-22, 4.235164736271502e-22, -1.0587911840678754e-22, -1.0842021724855044e-19, -5.421010862427522e-20, -1.6940658945086007e-21]"
247,"[0.0, 6.938893903907228e-18, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 2.710505431213761e-20, 3.3881317890172014e-21, 0.0, -2.710505431213761e-20, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -2.710505431213761e-20, -4.1359030627651384e-25]"
248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, -2.6469779601696886e-23, 0.0, 0.0, 0.0, -5.293955920339377e-23, 0.0, 0.0]"
249,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, -8.470329472543003e-22, 5.421010862427522e-20, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, 1.0587911840678754e-22]"
250,"[0.0, 0.0, 0.0, -2.168404344971009e-19, -1.734723475976807e-18, 0.0, 0.0, -8.673617379884035e-19, -5.421010862427522e-20, 4.336808689942018e-19, 0.0, 0.0, 0.0, -6.776263578034403e-21, -2.6469779601696886e-23, 0.0, 0.0, -1.0842021724855044e-19, -5.421010862427522e-20, 0.0]"
251,"[0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, 8.470329472543003e-22]"
252,"[0.0, 0.0, 0.0, -2.168404344971009e-19, -1.734723475976807e-18, 0.0, 0.0, -8.673617379884035e-19, -5.421010862427522e-20, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 2.117582368135751e-22, -2.6469779601696886e-23, 0.0, -1.3552527156068805e-20, 0.0]"
253,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, -1.0587911840678754e-22, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0]"
254,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, -2.710505431213761e-20, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 2.710505431213761e-20, 0.0, -1.0587911840678754e-22]"
255,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 4.235164736271502e-22, 0.0, 0.0, -1.6940658945086007e-21, 0.0]"
256,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 8.470329472543003e-22, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, -1.3552527156068805e-20, 6.776263578034403e-21, -4.235164736271502e-22]"
257,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, -8.673617379884035e-19, -5.421010862427522e-20, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0]"
258,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -5.421010862427522e-20, -2.710505431213761e-20, 0.0]"
259,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 4.235164736271502e-22, -1.6940658945086007e-21, 1.3552527156068805e-20, -2.710505431213761e-20, 0.0]"
260,"[0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, -1.3877787807814457e-17, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 5.293955920339377e-23, 0.0, -2.117582368135751e-22, 5.421010862427522e-20, -2.710505431213761e-20, 0.0]"
261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, -1.3552527156068805e-20, -8.470329472543003e-22]"
262,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 5.293955920339377e-23, -6.776263578034403e-21, -1.3552527156068805e-20, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, -3.3881317890172014e-21]"
263,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 5.551115123125783e-17, 2.710505431213761e-20, 0.0, 5.421010862427522e-20, -3.3881317890172014e-21, -2.710505431213761e-20, 0.0, -5.293955920339377e-23, 6.617444900424222e-24, 3.3881317890172014e-21, 2.710505431213761e-20, 5.421010862427522e-20, 0.0]"
264,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 2.710505431213761e-20, 0.0, -1.3234889800848443e-23, 4.235164736271502e-22, 1.0842021724855044e-19, 0.0, 0.0]"
265,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 8.470329472543003e-22, 2.710505431213761e-20, 1.3552527156068805e-20, 4.235164736271502e-22, 0.0, -3.3881317890172014e-21, 1.0842021724855044e-19, 0.0, -8.470329472543003e-22]"
266,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 1.3552527156068805e-20, -3.3881317890172014e-21, -2.117582368135751e-22, 3.308722450212111e-24, 0.0, -5.421010862427522e-20, 0.0, 0.0]"
267,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -2.710505431213761e-20, 0.0, 4.235164736271502e-22, -1.6940658945086007e-21, 0.0, 0.0, 1.6940658945086007e-21]"
268,"[0.0, -1.3877787807814457e-17, -1.3877787807814457e-17, 0.0, 0.0, 0.0, -2.7755575615628914e-17, -1.734723475976807e-18, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, -6.776263578034403e-21, 1.3234889800848443e-23, 0.0, 0.0, 0.0, 0.0, 0.0]"
269,"[0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, -6.776263578034403e-21, 0.0, -1.3552527156068805e-20, -2.117582368135751e-22, 1.6543612251060553e-24, 1.6940658945086007e-21, 1.0842021724855044e-19, -1.3552527156068805e-20, 0.0]"
270,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 5.293955920339377e-23, 1.6940658945086007e-21, -1.3552527156068805e-20, 0.0, 0.0]"
271,"[-2.7755575615628914e-17, 2.7755575615628914e-17, 0.0, 0.0, 0.0, 0.0, 2.7755575615628914e-17, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0]"
272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 1.6940658945086007e-21, 0.0, -6.776263578034403e-21, -4.235164736271502e-22]"
273,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 1.0842021724855044e-19, -1.3552527156068805e-20, -5.293955920339377e-23, 0.0, 1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, 1.6940658945086007e-21]"
274,"[0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, -8.673617379884035e-19, -2.168404344971009e-19, 0.0, 5.421010862427522e-20, 2.168404344971009e-19, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, -8.470329472543003e-22, 0.0, -3.3881317890172014e-21, -1.0587911840678754e-22]"
275,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, -1.0842021724855044e-19, -5.421010862427522e-20, 0.0, 4.235164736271502e-22, -8.470329472543003e-22, 0.0, -1.6940658945086007e-21, 0.0]"
276,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, -5.421010862427522e-20, 4.235164736271502e-22, -2.6469779601696886e-23, 0.0, 0.0, 8.470329472543003e-22, 0.0]"
277,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0]"
278,"[-5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, -6.776263578034403e-21, -4.235164736271502e-22, 6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, 0.0, -4.235164736271502e-22, -2.6469779601696886e-23, 0.0, 0.0, 0.0, -5.293955920339377e-23]"
279,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.938893903907228e-18, 5.421010862427522e-20, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.6940658945086007e-21, 0.0, 8.470329472543003e-22]"
280,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 5.421010862427522e-20, -2.710505431213761e-20, 1.3234889800848443e-23, -2.117582368135751e-22, 0.0, 1.6940658945086007e-21, 2.710505431213761e-20, 0.0]"
281,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.7755575615628914e-17, -5.551115123125783e-17, 0.0, -8.673617379884035e-19, -6.938893903907228e-18, -5.421010862427522e-20, 0.0, -1.0842021724855044e-19, -8.470329472543003e-22, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, -4.235164736271502e-22]"
282,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -6.776263578034403e-21, -5.421010862427522e-20, 6.776263578034403e-21, -8.271806125530277e-25, 0.0, -8.470329472543003e-22, -1.3552527156068805e-20, 5.421010862427522e-20, 0.0]"
283,"[-5.551115123125783e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 2.117582368135751e-22, 0.0, 0.0, 4.235164736271502e-22, 0.0, -4.235164736271502e-22, 0.0, 1.3552527156068805e-20, 2.117582368135751e-22]"
284,"[0.0, -1.3877787807814457e-17, 0.0, 0.0, 3.469446951953614e-18, -3.469446951953614e-18, -6.938893903907228e-18, 0.0, 0.0, -8.673617379884035e-19, 0.0, 1.6940658945086007e-21, 8.470329472543003e-22, 2.710505431213761e-20, -4.235164736271502e-22, 0.0, 3.3881317890172014e-21, 5.421010862427522e-20, -5.421010862427522e-20, -5.293955920339377e-23]"
285,"[0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 6.938893903907228e-18, 2.7755575615628914e-17, -6.938893903907228e-18, 0.0, 0.0, 3.3881317890172014e-21, 6.776263578034403e-21, 3.3881317890172014e-21, 0.0, 4.235164736271502e-22, 0.0, 1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, 1.6940658945086007e-21]"
286,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0, 5.293955920339377e-23]"
287,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 4.235164736271502e-22, 2.710505431213761e-20, 0.0, 0.0, 6.617444900424222e-24, 0.0, 3.3881317890172014e-21, -2.710505431213761e-20, 0.0]"
288,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, -6.938893903907228e-18, 1.0842021724855044e-19, -6.776263578034403e-21, 0.0, -1.6940658945086007e-21, 4.235164736271502e-22, 5.293955920339377e-23, 3.3881317890172014e-21, 6.776263578034403e-21, -2.710505431213761e-20, -8.470329472543003e-22]"
289,"[0.0, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 4.235164736271502e-22, 0.0, -5.421010862427522e-20, -1.3234889800848443e-23]"
290,"[-1.734723475976807e-18, -6.776263578034403e-21, 0.0, -3.469446951953614e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, 0.0, 1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, 0.0, -1.0587911840678754e-22, 0.0, 3.3881317890172014e-21, -5.421010862427522e-20, 3.3881317890172014e-21, -4.235164736271502e-22]"
291,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 1.6940658945086007e-21, 0.0, 0.0, 0.0, -3.308722450212111e-24, 8.470329472543003e-22, 0.0, 0.0, 0.0]"
292,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, -1.3234889800848443e-23, 0.0, 4.235164736271502e-22, 0.0, -1.3552527156068805e-20, 0.0]"
293,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 2.117582368135751e-22, 0.0, -1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 0.0]"
294,"[0.0, 0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, -8.673617379884035e-19, -2.168404344971009e-19, 0.0, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, 1.6940658945086007e-21, 0.0, 5.293955920339377e-23, 0.0, 0.0, -1.0842021724855044e-19, -2.710505431213761e-20, 0.0]"
295,"[0.0, 1.734723475976807e-18, 0.0, -6.776263578034403e-21, 0.0, 1.734723475976807e-18, 2.168404344971009e-19, -8.673617379884035e-19, 0.0, 0.0, -2.710505431213761e-20, 3.3881317890172014e-21, -1.0842021724855044e-19, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, -1.3552527156068805e-20, -1.6940658945086007e-21]"
296,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 1.0842021724855044e-19, 5.421010862427522e-20, -4.235164736271502e-22, 2.117582368135751e-22, -8.470329472543003e-22, 1.3552527156068805e-20, 0.0, 0.0]"
297,"[0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, -6.776263578034403e-21, -3.3881317890172014e-21, 0.0, -3.3881317890172014e-21, 4.235164736271502e-22, 0.0, 1.0587911840678754e-22, 1.0842021724855044e-19, -5.421010862427522e-20, 0.0]"
