ID,Array
716,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.6940658945086007e-21, 0.0, -8.470329472543003e-22, -6.776263578034403e-21, 0.0, 0.0, -6.776263578034403e-21, 2.6469779601696886e-23]"
717,"[0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 6.776263578034403e-21, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 2.117582368135751e-22, -3.3881317890172014e-21, 0.0, 6.776263578034403e-21, 0.0]"
718,"[-2.6469779601696886e-23, 0.0, -3.3881317890172014e-21, 1.6940658945086007e-21, 0.0, 0.0, -2.710505431213761e-20, 0.0, 1.3234889800848443e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, -5.293955920339377e-23]"
719,"[0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.617444900424222e-24, 0.0, 6.776263578034403e-21, 0.0, 0.0, 4.235164736271502e-22, 6.617444900424222e-24]"
720,"[0.0, 4.235164736271502e-22, 8.470329472543003e-22, 0.0, 3.3881317890172014e-21, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 8.470329472543003e-22, 1.6940658945086007e-21, 4.235164736271502e-22, 0.0, 8.470329472543003e-22, 0.0, 0.0]"
721,"[0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, -6.776263578034403e-21, 0.0, 0.0, 2.710505431213761e-20]"
722,"[-1.0842021724855044e-19, 4.336808689942018e-19, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, -4.235164736271502e-22, -1.6940658945086007e-21, 6.617444900424222e-24, 0.0, -8.470329472543003e-22]"
723,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 6.776263578034403e-21, 0.0, 8.470329472543003e-22, 1.6940658945086007e-21, 0.0, -6.776263578034403e-21, 0.0, 0.0]"
724,"[-1.0842021724855044e-19, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, -3.308722450212111e-24, 8.470329472543003e-22, 8.470329472543003e-22, 0.0, 1.6940658945086007e-21, 3.3881317890172014e-21, 0.0, 0.0, 0.0]"
725,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 3.3881317890172014e-21, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0]"
726,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20]"
727,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 2.6469779601696886e-23, -8.470329472543003e-22, 0.0, -2.117582368135751e-22]"
728,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 0.0, -1.6940658945086007e-21, -1.6543612251060553e-24, 0.0, 0.0, 1.6940658945086007e-21, -1.6940658945086007e-21, 1.0339757656912846e-25, 0.0]"
729,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0339757656912846e-25, 3.3881317890172014e-21, -6.776263578034403e-21, 0.0, 0.0, 6.776263578034403e-21, 0.0, 6.776263578034403e-21, 0.0, -4.235164736271502e-22]"
730,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 8.470329472543003e-22, 0.0, -1.0842021724855044e-19, -2.117582368135751e-22, 0.0, -4.1359030627651384e-25, 0.0, 0.0, -8.470329472543003e-22, 4.235164736271502e-22, -5.293955920339377e-23, -5.293955920339377e-23, -1.6940658945086007e-21]"
731,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 4.235164736271502e-22, 0.0, 0.0, -1.0587911840678754e-22, 0.0, 4.235164736271502e-22, 0.0, 0.0, -3.3881317890172014e-21]"
732,"[0.0, 1.6940658945086007e-21, 0.0, 0.0, -6.776263578034403e-21, -6.776263578034403e-21, 4.235164736271502e-22, 0.0, -1.3552527156068805e-20, -2.710505431213761e-20, 0.0, 6.776263578034403e-21, 0.0, 3.3881317890172014e-21, 1.3552527156068805e-20, 4.1359030627651384e-25, 0.0, 6.776263578034403e-21, 0.0, 0.0]"
733,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 2.6469779601696886e-23, 0.0, 1.3552527156068805e-20, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21]"
734,"[2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 1.0587911840678754e-22]"
735,"[0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 4.235164736271502e-22, 0.0]"
736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, -6.776263578034403e-21, 0.0, 3.308722450212111e-24, 3.3881317890172014e-21, 8.470329472543003e-22, -8.470329472543003e-22, 0.0]"
737,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 2.117582368135751e-22, 0.0, -5.421010862427522e-20, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0]"
738,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.6469779601696886e-23, -1.6940658945086007e-21, -2.710505431213761e-20, 5.293955920339377e-23, 4.235164736271502e-22, 0.0, -3.3881317890172014e-21, 0.0, -8.470329472543003e-22]"
739,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, -1.6940658945086007e-21, 3.308722450212111e-24, 0.0, -5.293955920339377e-23, -6.776263578034403e-21, 6.776263578034403e-21, 1.3552527156068805e-20]"
740,"[0.0, 0.0, -5.421010862427522e-20, -5.293955920339377e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 2.117582368135751e-22, 0.0, 8.470329472543003e-22, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 1.6940658945086007e-21, 2.117582368135751e-22, -3.3881317890172014e-21]"
741,"[0.0, 1.0842021724855044e-19, 1.3552527156068805e-20, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.3234889800848443e-23, 4.235164736271502e-22, 1.3552527156068805e-20, -6.776263578034403e-21, 4.235164736271502e-22, 1.6940658945086007e-21, 0.0, 6.776263578034403e-21, -3.308722450212111e-24]"
742,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 4.235164736271502e-22, 5.293955920339377e-23]"
743,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, -6.776263578034403e-21, 0.0, -3.3881317890172014e-21, 0.0, 3.3881317890172014e-21]"
744,"[3.3881317890172014e-21, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 3.3881317890172014e-21, -2.117582368135751e-22, -5.293955920339377e-23, 0.0, 0.0]"
745,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 1.3234889800848443e-23, 0.0, 4.235164736271502e-22, 0.0, -2.710505431213761e-20, -3.3881317890172014e-21, 0.0]"
746,"[0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 6.776263578034403e-21, -1.6940658945086007e-21, 1.3234889800848443e-23, 1.6940658945086007e-21, 0.0, 8.470329472543003e-22, 0.0, 0.0]"
747,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.617444900424222e-24, 0.0, 3.3881317890172014e-21, -4.235164736271502e-22, -5.293955920339377e-23, 2.6469779601696886e-23, -1.6940658945086007e-21, 0.0, 0.0, 0.0]"
748,"[0.0, 1.3552527156068805e-20, 2.710505431213761e-20, 1.3552527156068805e-20, 3.3881317890172014e-21, 5.421010862427522e-20, 6.776263578034403e-21, 1.6543612251060553e-24, -1.6940658945086007e-21, 0.0, 8.470329472543003e-22, 1.6940658945086007e-21, -2.0679515313825692e-25, 0.0, 1.6940658945086007e-21, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 5.293955920339377e-23]"
749,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 6.776263578034403e-21, 0.0, -1.0587911840678754e-22, 0.0]"
750,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, -5.169878828456423e-26, 0.0, 0.0, -5.293955920339377e-23, 4.235164736271502e-22, 0.0, 1.6940658945086007e-21, 6.617444900424222e-24]"
751,"[-4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, -4.235164736271502e-22, 1.6940658945086007e-21, -8.470329472543003e-22, 1.3552527156068805e-20, 0.0, 0.0, -8.470329472543003e-22, 0.0, 1.3552527156068805e-20, 5.169878828456423e-26]"
752,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 1.3552527156068805e-20, 0.0, -2.117582368135751e-22, 0.0, 0.0, 1.3552527156068805e-20, 0.0, -5.293955920339377e-23, -2.117582368135751e-22]"
753,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, -8.470329472543003e-22, 8.470329472543003e-22, 0.0, -1.3552527156068805e-20, -1.3552527156068805e-20, -5.293955920339377e-23, 2.117582368135751e-22, 0.0]"
754,"[5.421010862427522e-20, -2.710505431213761e-20, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, -4.235164736271502e-22, 1.6543612251060553e-24, 0.0, 3.3881317890172014e-21, -6.776263578034403e-21, 5.293955920339377e-23]"
755,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, -3.3881317890172014e-21, 0.0, 6.617444900424222e-24, 0.0, -1.3234889800848443e-23, 3.3881317890172014e-21]"
756,"[1.0842021724855044e-19, 1.0842021724855044e-19, 0.0, -1.0842021724855044e-19, 2.168404344971009e-19, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 3.3881317890172014e-21, 1.0587911840678754e-22, -4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 3.3881317890172014e-21, 0.0]"
757,"[0.0, 5.293955920339377e-23, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, -1.3234889800848443e-23, -1.3234889800848443e-23, -6.776263578034403e-21, 5.293955920339377e-23, 1.3552527156068805e-20, 0.0]"
758,"[0.0, 0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 1.0587911840678754e-22, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0, 1.3552527156068805e-20]"
759,"[0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, -1.3234889800848443e-23, 2.6469779601696886e-23, 0.0, 6.776263578034403e-21, 0.0, 0.0, 1.3552527156068805e-20, 4.235164736271502e-22, 4.235164736271502e-22]"
760,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 1.6940658945086007e-21, -1.3552527156068805e-20, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0]"
761,"[0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 6.776263578034403e-21, 1.6940658945086007e-21, -3.308722450212111e-24, -8.271806125530277e-25, -2.6469779601696886e-23, 0.0, 6.776263578034403e-21, -1.0587911840678754e-22, 0.0]"
762,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 6.776263578034403e-21, 6.776263578034403e-21, 1.3552527156068805e-20, -6.776263578034403e-21, -1.3552527156068805e-20, -6.776263578034403e-21, 0.0]"
763,"[0.0, -1.3552527156068805e-20, 0.0, -1.3552527156068805e-20, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, -5.421010862427522e-20, -4.235164736271502e-22, -1.0587911840678754e-22, -3.308722450212111e-24, 0.0, 0.0, -6.617444900424222e-24, -2.710505431213761e-20, 1.3234889800848443e-23, 0.0, 4.235164736271502e-22]"
764,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, 0.0, 1.0587911840678754e-22, -6.776263578034403e-21, -2.117582368135751e-22, 0.0, 4.235164736271502e-22, -4.235164736271502e-22, 0.0]"
765,"[0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 3.3881317890172014e-21, -1.0587911840678754e-22, 2.6469779601696886e-23, -1.2924697071141057e-26, 0.0, -1.6940658945086007e-21, -2.710505431213761e-20]"
766,"[0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, -8.470329472543003e-22, 0.0, 8.470329472543003e-22, 0.0, 0.0, -5.293955920339377e-23]"
767,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 8.470329472543003e-22, 0.0, 0.0, 8.470329472543003e-22, 5.293955920339377e-23, 0.0, -6.776263578034403e-21, 5.293955920339377e-23, 1.6940658945086007e-21]"
768,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.3552527156068805e-20, 5.293955920339377e-23, -2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 0.0]"
769,"[4.336808689942018e-19, 5.421010862427522e-20, 0.0, 0.0, -4.336808689942018e-19, 6.776263578034403e-21, 1.0842021724855044e-19, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 5.421010862427522e-20, 0.0]"
770,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 1.0339757656912846e-25, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0]"
771,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 4.235164736271502e-22, 1.6940658945086007e-21, -1.0587911840678754e-22, 0.0, 1.0339757656912846e-25, 0.0]"
772,"[5.421010862427522e-20, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.308722450212111e-24, 2.6469779601696886e-23, 1.3552527156068805e-20, -5.293955920339377e-23, 6.617444900424222e-24, 0.0, -1.3234889800848443e-23, 0.0, 0.0, -5.048709793414476e-29]"
773,"[-2.117582368135751e-22, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0]"
774,"[-6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 0.0, 6.776263578034403e-21, -4.235164736271502e-22, -8.470329472543003e-22, 0.0, -1.0587911840678754e-22, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0]"
775,"[0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 4.1359030627651384e-25, 0.0, 0.0]"
776,"[2.710505431213761e-20, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, -1.0587911840678754e-22, 0.0, -6.617444900424222e-24, 1.6940658945086007e-21, 6.776263578034403e-21, -1.0587911840678754e-22]"
777,"[0.0, 0.0, 1.0587911840678754e-22, 3.308722450212111e-24, 0.0, 2.6469779601696886e-23, 2.117582368135751e-22, -1.6543612251060553e-24, -5.293955920339377e-23, 0.0, 8.470329472543003e-22, 0.0, 6.617444900424222e-24, 0.0, 6.776263578034403e-21, -2.117582368135751e-22, 0.0, 0.0, 0.0, -3.3881317890172014e-21]"
778,"[0.0, 0.0, -1.3552527156068805e-20, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, -8.271806125530277e-25, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -4.235164736271502e-22, 6.776263578034403e-21, 0.0, 0.0]"
779,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.6940658945086007e-21, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, -5.293955920339377e-23, 0.0, 1.2924697071141057e-26]"
780,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, -2.6469779601696886e-23, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
781,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, -1.0339757656912846e-25, 5.293955920339377e-23, 0.0, 1.6940658945086007e-21, 0.0, -6.776263578034403e-21, -1.3552527156068805e-20]"
782,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, 0.0, 4.235164736271502e-22, 1.3552527156068805e-20, 0.0, 0.0, 0.0]"
783,"[0.0, 6.776263578034403e-21, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, 0.0, 1.3552527156068805e-20, -6.776263578034403e-21, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0, 1.3552527156068805e-20]"
784,"[-5.421010862427522e-20, -1.3552527156068805e-20, -5.421010862427522e-20, 1.3552527156068805e-20, 6.776263578034403e-21, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, -2.6469779601696886e-23, 2.117582368135751e-22, 0.0, 1.6940658945086007e-21, 5.169878828456423e-26, -4.235164736271502e-22, 0.0, 0.0, 0.0]"
785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 4.235164736271502e-22, -1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, 0.0, 0.0, -1.0587911840678754e-22, 1.6940658945086007e-21, 1.0587911840678754e-22, 4.235164736271502e-22]"
786,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 0.0, -3.3881317890172014e-21, 0.0, 4.235164736271502e-22, 1.3552527156068805e-20, -1.6940658945086007e-21, -2.6469779601696886e-23, 3.3881317890172014e-21, 0.0, 0.0]"
787,"[8.470329472543003e-22, -1.6940658945086007e-21, 3.3881317890172014e-21, -5.293955920339377e-23, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21]"
788,"[0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 8.470329472543003e-22, 0.0, 0.0, 1.3552527156068805e-20, 2.117582368135751e-22, 0.0, -2.710505431213761e-20, 0.0, 0.0]"
789,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -1.3234889800848443e-23, 0.0]"
790,"[0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 6.776263578034403e-21]"
791,"[0.0, 0.0, 1.3552527156068805e-20, 8.470329472543003e-22, 0.0, -6.776263578034403e-21, 0.0, 6.776263578034403e-21, 0.0, 0.0, 2.6469779601696886e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21]"
792,"[0.0, 1.0842021724855044e-19, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 3.3881317890172014e-21, 8.470329472543003e-22, -1.6543612251060553e-24, 8.470329472543003e-22, -2.117582368135751e-22, 0.0, 0.0]"
793,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 8.470329472543003e-22, 0.0, 0.0]"
794,"[0.0, -5.421010862427522e-20, -4.1359030627651384e-25, 2.710505431213761e-20, -5.421010862427522e-20, 0.0, 0.0, -4.235164736271502e-22, -1.3552527156068805e-20, -2.710505431213761e-20, 0.0, 0.0, 1.3552527156068805e-20, -1.6940658945086007e-21, 2.117582368135751e-22, 0.0, 2.117582368135751e-22, 1.3552527156068805e-20, 4.235164736271502e-22, 0.0]"
795,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -2.117582368135751e-22, 0.0, -1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, -1.6940658945086007e-21]"
796,"[-4.336808689942018e-19, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 5.293955920339377e-23, 0.0, 0.0, -2.6469779601696886e-23, 1.3234889800848443e-23, 0.0, 0.0, 0.0]"
797,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 2.117582368135751e-22, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 1.6940658945086007e-21, -6.776263578034403e-21, 8.470329472543003e-22, 8.470329472543003e-22, 3.3881317890172014e-21]"
798,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 3.3881317890172014e-21, 0.0, 0.0, 1.6940658945086007e-21, -2.710505431213761e-20, -3.3881317890172014e-21, 0.0]"
799,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -8.470329472543003e-22, 1.0587911840678754e-22, 0.0, 6.776263578034403e-21]"
800,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3234889800848443e-23, 1.3234889800848443e-23, 0.0, 0.0, 0.0, 2.117582368135751e-22, -1.0587911840678754e-22, 0.0, -1.3552527156068805e-20]"
801,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
802,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -4.235164736271502e-22, 0.0, -1.3552527156068805e-20, 6.776263578034403e-21, 0.0, 0.0, 3.3881317890172014e-21]"
803,"[3.3881317890172014e-21, 0.0, 4.235164736271502e-22, -3.3881317890172014e-21, 0.0, 2.117582368135751e-22, 0.0, 3.3881317890172014e-21, -6.617444900424222e-24, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 1.0587911840678754e-22, 1.6940658945086007e-21, 0.0]"
804,"[-1.0587911840678754e-22, 1.0587911840678754e-22, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -1.6940658945086007e-21, -4.235164736271502e-22, 0.0, -4.235164736271502e-22, -6.776263578034403e-21, 0.0, 6.776263578034403e-21, 1.0587911840678754e-22, 0.0, 0.0, 2.6469779601696886e-23, 0.0]"
805,"[-3.3881317890172014e-21, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 3.3881317890172014e-21, -1.3552527156068805e-20, 2.710505431213761e-20, 0.0, 1.3552527156068805e-20, 0.0, -2.117582368135751e-22, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0]"
