reviewerID,itemID,overall,Udeep,Ideep
543,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 0.0, 1.3552527156068805e-20, 1.3552527156068805e-20, -1.0842021724855044e-19, -8.470329472543003e-22, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
166,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -3.3881317890172014e-21]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
751,4,5,"[-2.7755575615628914e-17, 0.0, 1.3877787807814457e-17, 1.3877787807814457e-17, 6.938893903907228e-18, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, -2.7755575615628914e-17, -6.938893903907228e-18, 0.0, 5.421010862427522e-20, 1.3552527156068805e-20, -1.3552527156068805e-20, 0.0, 0.0, 3.3881317890172014e-21, -2.168404344971009e-19, 0.0, 2.710505431213761e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
528,4,5,"[0.0, -5.293955920339377e-23, 0.0, 1.0842021724855044e-19, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 2.168404344971009e-19, 0.0, -2.710505431213761e-20, 6.776263578034403e-21, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
668,4,5,"[0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, -1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, -6.776263578034403e-21, 2.710505431213761e-20, -1.6940658945086007e-21, 0.0, -2.710505431213761e-20, 0.0, 1.3552527156068805e-20, 5.421010862427522e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
595,4,5,"[0.0, 0.0, 0.0, 0.0, -6.938893903907228e-18, 0.0, 0.0, 0.0, -2.7755575615628914e-17, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, 6.776263578034403e-21, 0.0, 0.0, -1.6940658945086007e-21, 1.3552527156068805e-20, 0.0, 6.776263578034403e-21, -2.710505431213761e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
495,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 4.336808689942018e-19, -2.168404344971009e-19, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -3.3881317890172014e-21, 0.0, 0.0, -1.3552527156068805e-20, 2.710505431213761e-20, -1.3552527156068805e-20, -5.421010862427522e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
501,4,5,"[0.0, 0.0, -3.469446951953614e-18, 3.469446951953614e-18, 6.938893903907228e-18, 0.0, 1.734723475976807e-18, 0.0, 0.0, -1.734723475976807e-18, 0.0, 2.710505431213761e-20, -1.3552527156068805e-20, 6.776263578034403e-21, -1.3552527156068805e-20, -3.3881317890172014e-21, 0.0, 0.0, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
755,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, -2.7755575615628914e-17, 0.0, -2.710505431213761e-20, -5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, -5.293955920339377e-23, -2.710505431213761e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
19,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, -5.421010862427522e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
399,4,5,"[-3.469446951953614e-18, 0.0, -1.3877787807814457e-17, -1.734723475976807e-18, -3.469446951953614e-18, 0.0, 0.0, 0.0, -1.3877787807814457e-17, -6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, -2.117582368135751e-22, 2.6469779601696886e-23, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
172,4,5,"[0.0, 0.0, 0.0, -6.938893903907228e-18, -8.673617379884035e-19, 0.0, -2.168404344971009e-19, 0.0, 6.938893903907228e-18, 0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, -6.776263578034403e-21, -1.6940658945086007e-21]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
280,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, -6.938893903907228e-18, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, -1.3552527156068805e-20, -5.421010862427522e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
376,4,5,"[0.0, -6.776263578034403e-21, 0.0, 0.0, 1.734723475976807e-18, -8.673617379884035e-19, 1.3877787807814457e-17, 0.0, 0.0, 4.336808689942018e-19, -2.710505431213761e-20, -6.776263578034403e-21, -6.776263578034403e-21, -2.710505431213761e-20, 0.0, -3.3881317890172014e-21, -2.710505431213761e-20, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
302,4,5,"[-2.168404344971009e-19, 0.0, 2.710505431213761e-20, 5.421010862427522e-20, 0.0, -5.421010862427522e-20, -1.3552527156068805e-20, -6.776263578034403e-21, 1.0842021724855044e-19, -2.168404344971009e-19, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 2.710505431213761e-20, 1.0842021724855044e-19, 6.776263578034403e-21, -1.6940658945086007e-21]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
151,4,5,"[0.0, 3.3881317890172014e-21, 0.0, 6.938893903907228e-18, 0.0, -4.336808689942018e-19, 0.0, -8.673617379884035e-19, 0.0, 0.0, 0.0, 6.776263578034403e-21, -1.3552527156068805e-20, -5.421010862427522e-20, -6.776263578034403e-21, 6.776263578034403e-21, 8.470329472543003e-22, 0.0, 0.0, 2.710505431213761e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
619,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, -1.3552527156068805e-20, 3.3881317890172014e-21, 0.0, 0.0, 1.3552527156068805e-20, -1.0842021724855044e-19, 8.470329472543003e-22, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
123,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.7755575615628914e-17, 0.0, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, 0.0, 5.421010862427522e-20, 0.0, -1.0587911840678754e-22, 6.776263578034403e-21, -8.470329472543003e-22, 5.421010862427522e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
194,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
146,4,5,"[0.0, 0.0, 0.0, 0.0, -6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 8.470329472543003e-22, 0.0, 1.3552527156068805e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
744,4,5,"[6.938893903907228e-18, 8.470329472543003e-22, -3.469446951953614e-18, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.168404344971009e-19, -3.469446951953614e-18, 3.469446951953614e-18, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, -5.421010862427522e-20, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
456,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.7755575615628914e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 8.470329472543003e-22, 0.0, -3.3881317890172014e-21, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
638,4,5,"[0.0, 0.0, 0.0, 8.673617379884035e-19, 0.0, 0.0, -3.469446951953614e-18, 0.0, -1.734723475976807e-18, 0.0, -1.3552527156068805e-20, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 6.776263578034403e-21]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
309,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 2.710505431213761e-20, 1.734723475976807e-18, 0.0, 0.0, 0.0, 0.0, 5.421010862427522e-20, 3.3881317890172014e-21, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 6.776263578034403e-21]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
31,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
185,4,5,"[-1.3877787807814457e-17, -3.3881317890172014e-21, -1.3877787807814457e-17, 0.0, -3.469446951953614e-18, -2.168404344971009e-19, -1.734723475976807e-18, -8.673617379884035e-19, -1.3877787807814457e-17, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0, 0.0, 2.710505431213761e-20, -2.710505431213761e-20, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
239,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.7755575615628914e-17, 1.3877787807814457e-17, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 6.776263578034403e-21, 1.3552527156068805e-20, 0.0, 0.0, 6.776263578034403e-21, 8.470329472543003e-22]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
194,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
44,4,5,"[-1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, 1.0842021724855044e-19, 0.0, 0.0, 0.0, -1.734723475976807e-18, 0.0, 2.710505431213761e-20, -1.3552527156068805e-20, 6.776263578034403e-21, 0.0, -1.0842021724855044e-19, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, 0.0, 5.421010862427522e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
119,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 5.293955920339377e-23, 5.421010862427522e-20, 0.0, -2.710505431213761e-20, 2.710505431213761e-20, 0.0, 6.776263578034403e-21, 2.710505431213761e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
642,4,5,"[0.0, 1.6940658945086007e-21, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 8.470329472543003e-22, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 1.6940658945086007e-21, 5.421010862427522e-20, 0.0, 6.776263578034403e-21, -2.710505431213761e-20, 1.3552527156068805e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
593,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, -1.6940658945086007e-21, -2.117582368135751e-22, 0.0, 2.710505431213761e-20, -2.710505431213761e-20, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
575,4,5,"[0.0, 0.0, 6.938893903907228e-18, -6.938893903907228e-18, 0.0, 0.0, -8.673617379884035e-19, 0.0, -6.938893903907228e-18, 0.0, 0.0, -6.776263578034403e-21, 0.0, -3.3881317890172014e-21, 0.0, 1.3552527156068805e-20, 0.0, 2.168404344971009e-19, 0.0, 1.3552527156068805e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
305,4,5,"[-1.734723475976807e-18, 0.0, 8.673617379884035e-19, 1.6940658945086007e-21, 4.336808689942018e-19, 0.0, 4.336808689942018e-19, -4.336808689942018e-19, -1.734723475976807e-18, -4.336808689942018e-19, 0.0, 2.710505431213761e-20, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
328,4,5,"[6.938893903907228e-18, 8.470329472543003e-22, -1.3877787807814457e-17, 1.734723475976807e-18, -3.469446951953614e-18, 0.0, 0.0, 2.168404344971009e-19, -1.3877787807814457e-17, -6.938893903907228e-18, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 5.421010862427522e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
545,4,5,"[0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 6.776263578034403e-21, 0.0, -3.3881317890172014e-21, 0.0, 0.0, -1.0842021724855044e-19, 1.6940658945086007e-21, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
612,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.469446951953614e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 0.0, 1.3552527156068805e-20, -1.3552527156068805e-20, 0.0, 8.470329472543003e-22, -5.421010862427522e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
407,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 2.710505431213761e-20, 3.3881317890172014e-21, -2.710505431213761e-20, 2.710505431213761e-20, 0.0, 0.0, -1.6940658945086007e-21]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
283,4,5,"[0.0, 0.0, 0.0, 0.0, -6.938893903907228e-18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
114,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 2.710505431213761e-20, 5.421010862427522e-20, -1.3552527156068805e-20, 0.0, 0.0, -8.470329472543003e-22, 2.710505431213761e-20]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
219,4,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3877787807814457e-17, 0.0, -2.710505431213761e-20, 2.710505431213761e-20, 0.0, -5.421010862427522e-20, 5.421010862427522e-20, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0]","[0.0, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 1.734723475976807e-18, 1.734723475976807e-18, 0.0, 0.0, 2.710505431213761e-20, -3.3881317890172014e-21, 0.0, -5.421010862427522e-20, -6.776263578034403e-21, -6.776263578034403e-21, 5.421010862427522e-20, 0.0, 0.0, -2.710505431213761e-20]"
