ID,reviewerID,asin,overall,unixReviewTime
996,188,75,5.0,0.0
997,188,9,5.0,0.0
998,188,75,5.0,0.0
999,188,7,5.0,0.0
1000,188,75,5.0,0.0
1001,189,13,5.0,0.0
1002,189,29,5.0,0.0
1003,189,52,5.0,0.0
1004,189,6,5.0,0.0
1005,189,29,5.0,0.0
1006,189,5,5.0,0.0
1007,190,29,5.0,0.0
1008,190,29,5.0,0.0
1009,190,1,5.0,0.0
1010,190,40,5.0,0.0
1011,190,13,5.0,0.0
1012,191,29,5.0,0.0
1013,191,6,5.0,0.0
1014,191,29,5.0,0.0
1015,191,5,5.0,0.0
1016,191,29,5.0,0.0
1017,191,29,5.0,0.0
1018,192,6,5.0,0.0
1019,192,29,5.0,0.0
1020,192,62,5.0,0.0
1021,192,29,5.0,0.0
1022,192,5,5.0,0.0
1023,192,13,5.0,0.0
1024,193,40,5.0,0.0
1025,193,1,5.0,0.0
1026,193,29,5.0,0.0
1027,193,29,5.0,0.0
1028,193,13,5.0,0.0
1029,194,40,5.0,0.0
1030,194,29,5.0,0.0
1031,194,1,5.0,0.0
1032,194,29,5.0,0.0
1033,194,13,5.0,0.0
1034,195,13,5.0,0.0
1035,195,62,5.0,0.0
1036,195,6,5.0,0.0
1037,195,29,5.0,0.0
1038,195,29,5.0,0.0
1039,195,5,5.0,0.0
1040,196,13,5.0,0.0
1041,196,29,5.0,0.0
1042,196,6,5.0,0.0
1043,196,5,5.0,0.0
1044,196,29,5.0,0.0
1045,197,1,5.0,0.0
1046,197,40,5.0,0.0
1047,197,13,5.0,0.0
1048,197,29,5.0,0.0
1049,197,29,5.0,0.0
1050,198,40,5.0,0.0
1051,198,29,5.0,0.0
1052,198,1,5.0,0.0
1053,198,13,5.0,0.0
1054,198,29,5.0,0.0
1055,199,29,5.0,0.0
1056,199,13,5.0,0.0
1057,199,6,5.0,0.0
1058,199,5,5.0,0.0
1059,199,29,5.0,0.0
1060,200,29,5.0,0.0
1061,200,1,5.0,0.0
1062,200,73,5.0,0.0
1063,200,40,5.0,0.0
1064,200,13,5.0,0.0
1065,200,29,5.0,0.0
1066,201,29,5.0,0.0
1067,201,1,5.0,0.0
1068,201,29,5.0,0.0
1069,201,13,5.0,0.0
1070,201,40,5.0,0.0
1071,202,6,5.0,0.0
1072,202,29,5.0,0.0
1073,202,5,5.0,0.0
1074,202,13,5.0,0.0
1075,202,29,5.0,0.0
1076,203,29,5.0,0.0
1077,203,29,5.0,0.0
1078,203,1,5.0,0.0
1079,203,40,5.0,0.0
1080,203,13,5.0,0.0
1081,203,71,5.0,0.0
1082,204,40,5.0,0.0
1083,204,29,5.0,0.0
1084,204,13,5.0,0.0
1085,204,29,5.0,0.0
1086,204,1,5.0,0.0
1087,205,5,5.0,0.0
1088,205,6,5.0,0.0
1089,205,13,5.0,0.0
1090,205,29,5.0,0.0
1091,205,29,5.0,0.0
1092,206,40,5.0,0.0
1093,206,13,5.0,0.0
1094,206,29,5.0,0.0
1095,206,1,5.0,0.0
1096,206,29,5.0,0.0
1097,207,29,5.0,0.0
1098,207,40,5.0,0.0
1099,207,1,5.0,0.0
1100,207,13,5.0,0.0
1101,207,29,5.0,0.0
1102,208,29,5.0,0.0
1103,208,40,5.0,0.0
1104,208,29,5.0,0.0
1105,208,1,5.0,0.0
1106,208,13,5.0,0.0
1107,209,29,5.0,0.0
1108,209,13,5.0,0.0
1109,209,29,5.0,0.0
1110,209,6,5.0,0.0
1111,209,5,5.0,0.0
1112,210,6,5.0,0.0
1113,210,5,5.0,0.0
1114,210,13,5.0,0.0
1115,210,29,5.0,0.0
1116,210,29,5.0,0.0
1117,211,29,5.0,0.0
1118,211,40,5.0,0.0
1119,211,13,5.0,0.0
1120,211,29,5.0,0.0
1121,211,1,5.0,0.0
1122,212,81,5.0,0.0
1123,212,58,3.0,0.0
1124,212,76,5.0,0.0
1125,212,37,5.0,0.0
1126,212,23,2.0,0.0
1127,212,58,3.0,0.0
1128,212,75,5.0,0.0
1129,212,11,4.0,0.0
1130,212,57,5.0,0.0
1131,212,60,5.0,0.0
1132,212,23,2.0,0.0
1133,212,68,5.0,0.0
1134,213,29,5.0,0.0
1135,213,29,5.0,0.0
1136,213,40,5.0,0.0
1137,213,1,5.0,0.0
1138,213,13,5.0,0.0
1139,214,1,4.0,0.0
1140,214,13,4.0,0.0
1141,214,29,4.0,0.0
1142,214,29,4.0,0.0
1143,214,71,4.0,0.0
1144,214,40,4.0,0.0
1145,215,29,5.0,0.0
1146,215,1,5.0,0.0
1147,215,48,5.0,0.0
1148,215,13,5.0,0.0
1149,215,29,5.0,0.0
1150,215,40,5.0,0.0
1151,216,13,5.0,0.0
1152,216,29,5.0,0.0
1153,216,6,5.0,0.0
1154,216,29,5.0,0.0
1155,216,5,5.0,0.0
1156,217,29,5.0,0.0
1157,217,5,5.0,0.0
1158,217,29,5.0,0.0
1159,217,13,5.0,0.0
1160,217,6,5.0,0.0
1161,218,29,5.0,0.0
1162,218,1,5.0,0.0
1163,218,29,5.0,0.0
1164,218,13,5.0,0.0
1165,218,40,5.0,0.0
1166,219,40,5.0,0.0
1167,219,29,5.0,0.0
1168,219,1,5.0,0.0
1169,219,13,5.0,0.0
1170,219,29,5.0,0.0
1171,220,13,5.0,0.0
1172,220,5,5.0,0.0
1173,220,29,5.0,0.0
1174,220,6,5.0,0.0
1175,220,29,5.0,0.0
1176,221,77,5.0,0.0
1177,221,30,4.0,0.0
1178,221,35,4.0,0.0
1179,221,77,4.0,0.0
1180,221,30,4.0,0.0
1181,222,13,5.0,0.0
1182,222,29,5.0,0.0
1183,222,5,5.0,0.0
1184,222,52,5.0,0.0
1185,222,6,5.0,0.0
1186,222,29,5.0,0.0
1187,223,29,1.0,0.0
1188,223,29,1.0,0.0
1189,223,40,1.0,0.0
1190,223,13,1.0,0.0
1191,223,1,1.0,0.0
1192,224,29,5.0,0.0
1193,224,13,5.0,0.0
1194,224,1,5.0,0.0
1195,224,40,5.0,0.0
1196,224,29,5.0,0.0
1197,225,29,5.0,0.0
1198,225,6,5.0,0.0
1199,225,29,5.0,0.0
1200,225,29,5.0,0.0
1201,225,5,5.0,0.0
1202,225,29,5.0,0.0
1203,226,1,5.0,0.0
1204,226,29,5.0,0.0
1205,226,40,5.0,0.0
1206,226,29,5.0,0.0
1207,226,13,5.0,0.0
1208,227,13,5.0,0.0
1209,227,29,5.0,0.0
1210,227,6,5.0,0.0
1211,227,29,5.0,0.0
1212,227,5,5.0,0.0
1213,228,1,5.0,0.0
1214,228,29,5.0,0.0
1215,228,40,5.0,0.0
1216,228,29,5.0,0.0
1217,228,13,5.0,0.0
1218,229,13,5.0,0.0
1219,229,6,5.0,0.0
1220,229,29,5.0,0.0
1221,229,29,5.0,0.0
1222,229,5,5.0,0.0
1223,230,40,2.0,0.0
1224,230,29,2.0,0.0
1225,230,29,2.0,0.0
1226,230,13,2.0,0.0
1227,230,1,2.0,0.0
1228,231,29,5.0,0.0
1229,231,29,5.0,0.0
1230,231,6,5.0,0.0
1231,231,13,5.0,0.0
1232,231,5,5.0,0.0
1233,232,65,2.0,0.0
1234,232,58,3.0,0.0
1235,232,75,5.0,0.0
1236,232,68,4.0,0.0
1237,232,11,3.0,0.0
1238,233,13,5.0,0.0
1239,233,29,5.0,0.0
1240,233,40,5.0,0.0
1241,233,29,5.0,0.0
1242,233,1,5.0,0.0
1243,234,29,5.0,0.0
1244,234,40,5.0,0.0
1245,234,13,5.0,0.0
1246,234,1,5.0,0.0
1247,234,29,5.0,0.0
1248,235,23,2.0,0.0
1249,235,75,4.0,0.0
1250,235,78,3.0,0.0
1251,235,39,3.0,0.0
1252,235,75,4.0,0.0
1253,235,23,2.0,0.0
1254,236,30,5.0,0.0
1255,236,7,5.0,0.0
1256,236,30,5.0,0.0
1257,236,9,5.0,0.0
1258,236,77,5.0,0.0
1259,237,13,5.0,0.0
1260,237,40,5.0,0.0
1261,237,29,5.0,0.0
1262,237,1,5.0,0.0
1263,237,29,5.0,0.0
1264,238,1,5.0,0.0
1265,238,29,5.0,0.0
1266,238,13,5.0,0.0
1267,238,29,5.0,0.0
1268,238,40,5.0,0.0
1269,239,29,5.0,0.0
1270,239,29,5.0,0.0
1271,239,13,5.0,0.0
1272,239,6,5.0,0.0
1273,239,13,5.0,0.0
1274,239,29,5.0,0.0
1275,239,6,5.0,0.0
1276,239,5,5.0,0.0
1277,239,5,5.0,0.0
1278,239,29,5.0,0.0
1279,240,6,5.0,0.0
1280,240,29,5.0,0.0
1281,240,29,5.0,0.0
1282,240,13,5.0,0.0
1283,240,5,5.0,0.0
1284,241,1,5.0,0.0
1285,241,40,5.0,0.0
1286,241,13,5.0,0.0
1287,241,29,5.0,0.0
1288,241,29,5.0,0.0
1289,242,40,4.0,0.0
1290,242,1,4.0,0.0
1291,242,29,4.0,0.0
1292,242,13,4.0,0.0
1293,242,29,4.0,0.0
1294,243,29,5.0,0.0
1295,243,29,5.0,0.0
1296,243,70,5.0,0.0
1297,243,13,5.0,0.0
1298,243,1,5.0,0.0
1299,243,40,5.0,0.0
1300,244,13,5.0,0.0
1301,244,29,5.0,0.0
1302,244,6,5.0,0.0
1303,244,5,5.0,0.0
1304,244,29,5.0,0.0
1305,245,5,5.0,0.0
1306,245,29,5.0,0.0
1307,245,29,5.0,0.0
1308,245,6,5.0,0.0
1309,245,13,5.0,0.0
1310,246,72,5.0,0.0
1311,246,29,5.0,0.0
1312,246,1,5.0,0.0
1313,246,29,5.0,0.0
1314,246,13,5.0,0.0
1315,246,40,5.0,0.0
1316,247,29,5.0,0.0
1317,247,1,5.0,0.0
1318,247,40,5.0,0.0
1319,247,13,5.0,0.0
1320,247,29,5.0,0.0
1321,248,29,1.0,0.0
1322,248,1,1.0,0.0
1323,248,40,1.0,0.0
1324,248,13,1.0,0.0
1325,248,29,1.0,0.0
1326,249,29,5.0,0.0
1327,249,13,5.0,0.0
1328,249,40,5.0,0.0
1329,249,1,5.0,0.0
1330,249,29,5.0,0.0
1331,250,29,5.0,0.0
1332,250,5,5.0,0.0
1333,250,6,5.0,0.0
1334,250,13,5.0,0.0
1335,250,29,5.0,0.0
1336,251,58,3.0,0.0
1337,251,11,5.0,0.0
1338,251,76,5.0,0.0
1339,251,50,5.0,0.0
1340,251,58,3.0,0.0
1341,252,29,5.0,0.0
1342,252,29,5.0,0.0
1343,252,5,5.0,0.0
1344,252,13,5.0,0.0
1345,252,6,5.0,0.0
1346,253,29,5.0,0.0
1347,253,5,5.0,0.0
1348,253,13,5.0,0.0
1349,253,6,5.0,0.0
1350,253,29,5.0,0.0
1351,254,6,5.0,0.0
1352,254,29,5.0,0.0
1353,254,5,5.0,0.0
1354,254,29,5.0,0.0
1355,254,13,5.0,0.0
1356,255,29,5.0,0.0
1357,255,1,5.0,0.0
1358,255,29,5.0,0.0
1359,255,29,5.0,0.0
1360,255,29,5.0,0.0
1361,255,40,5.0,0.0
1362,256,29,5.0,0.0
1363,256,40,5.0,0.0
1364,256,29,5.0,0.0
1365,256,1,5.0,0.0
1366,256,13,5.0,0.0
1367,257,6,5.0,0.0
1368,257,13,5.0,0.0
1369,257,29,5.0,0.0
1370,257,29,5.0,0.0
1371,257,5,5.0,0.0
1372,258,29,5.0,0.0
1373,258,29,5.0,0.0
1374,258,13,5.0,0.0
1375,258,40,5.0,0.0
1376,258,1,5.0,0.0
1377,259,45,5.0,0.0
1378,259,1,5.0,0.0
1379,259,13,5.0,0.0
1380,259,40,5.0,0.0
1381,259,29,5.0,0.0
1382,259,29,5.0,0.0
1383,260,29,5.0,0.0
1384,260,6,5.0,0.0
1385,260,13,5.0,0.0
1386,260,5,5.0,0.0
1387,260,29,5.0,0.0
1388,261,13,4.0,0.0
1389,261,1,4.0,0.0
1390,261,40,4.0,0.0
1391,261,29,4.0,0.0
1392,261,44,4.0,0.0
1393,261,29,4.0,0.0
1394,262,1,5.0,0.0
1395,262,29,5.0,0.0
1396,262,29,5.0,0.0
1397,262,13,5.0,0.0
1398,262,40,5.0,0.0
1399,263,75,4.0,0.0
1400,263,60,3.0,0.0
1401,263,38,5.0,0.0
1402,263,37,4.0,0.0
1403,263,75,5.0,0.0
1404,263,36,4.0,0.0
1405,263,42,4.0,0.0
1406,263,38,4.0,0.0
1407,263,81,4.0,0.0
1408,263,75,5.0,0.0
1409,264,13,5.0,0.0
1410,264,29,5.0,0.0
1411,264,40,5.0,0.0
1412,264,1,5.0,0.0
1413,264,29,5.0,0.0
1414,265,29,5.0,0.0
1415,265,13,5.0,0.0
1416,265,1,5.0,0.0
1417,265,40,5.0,0.0
1418,265,29,5.0,0.0
1419,266,13,5.0,0.0
1420,266,6,5.0,0.0
1421,266,5,5.0,0.0
1422,266,29,5.0,0.0
1423,266,29,5.0,0.0
1424,267,13,5.0,0.0
1425,267,1,5.0,0.0
1426,267,29,5.0,0.0
1427,267,29,5.0,0.0
1428,267,40,5.0,0.0
1429,268,13,5.0,0.0
1430,268,29,5.0,0.0
1431,268,29,5.0,0.0
1432,268,5,5.0,0.0
1433,268,6,5.0,0.0
1434,269,13,5.0,0.0
1435,269,1,5.0,0.0
1436,269,40,5.0,0.0
1437,269,29,5.0,0.0
1438,269,29,5.0,0.0
1439,270,29,5.0,0.0
1440,270,29,5.0,0.0
1441,270,29,5.0,0.0
1442,270,5,5.0,0.0
1443,270,6,5.0,0.0
1444,270,29,5.0,0.0
1445,271,6,5.0,0.0
1446,271,29,5.0,0.0
1447,271,13,5.0,0.0
1448,271,5,5.0,0.0
1449,271,29,5.0,0.0
1450,272,1,5.0,0.0
1451,272,40,5.0,0.0
1452,272,29,5.0,0.0
1453,272,13,5.0,0.0
1454,272,29,5.0,0.0
1455,273,29,5.0,0.0
1456,273,13,5.0,0.0
1457,273,40,5.0,0.0
1458,273,1,5.0,0.0
1459,273,29,5.0,0.0
1460,274,29,5.0,0.0
1461,274,13,5.0,0.0
1462,274,5,5.0,0.0
1463,274,6,5.0,0.0
1464,274,29,5.0,0.0
1465,275,29,5.0,0.0
1466,275,1,5.0,0.0
1467,275,29,5.0,0.0
1468,275,40,5.0,0.0
1469,275,13,5.0,0.0
1470,276,29,4.0,0.0
1471,276,40,4.0,0.0
1472,276,1,4.0,0.0
1473,276,13,4.0,0.0
1474,276,29,4.0,0.0
1475,277,29,5.0,0.0
1476,277,29,5.0,0.0
1477,277,5,5.0,0.0
1478,277,13,5.0,0.0
1479,277,6,5.0,0.0
1480,278,29,5.0,0.0
1481,278,13,5.0,0.0
1482,278,1,5.0,0.0
1483,278,40,5.0,0.0
1484,278,29,5.0,0.0
1485,278,73,5.0,0.0
1486,279,40,5.0,0.0
1487,279,29,5.0,0.0
1488,279,13,5.0,0.0
1489,279,1,5.0,0.0
1490,279,29,5.0,0.0
1491,280,29,5.0,0.0
1492,280,1,5.0,0.0
1493,280,29,5.0,0.0
1494,280,40,5.0,0.0
1495,281,13,5.0,0.0
1496,281,6,5.0,0.0
1497,281,29,5.0,0.0
1498,281,63,5.0,0.0
1499,281,29,5.0,0.0
1500,281,5,5.0,0.0
1501,282,6,5.0,0.0
1502,282,29,5.0,0.0
1503,282,5,5.0,0.0
1504,282,29,5.0,0.0
1505,282,13,5.0,0.0
1506,283,29,2.0,0.0
1507,283,29,2.0,0.0
1508,283,13,2.0,0.0
1509,283,40,2.0,0.0
1510,283,1,2.0,0.0
1511,284,29,5.0,0.0
1512,284,6,5.0,0.0
1513,284,5,5.0,0.0
1514,284,13,5.0,0.0
1515,284,56,5.0,0.0
1516,284,29,5.0,0.0
1517,285,23,4.0,0.0
1518,285,37,4.0,0.0
1519,285,81,4.0,0.0
1520,285,23,4.0,0.0
1521,285,11,3.0,0.0
1522,285,65,3.0,0.0
1523,285,69,5.0,0.0
1524,285,36,4.0,0.0
1525,286,29,5.0,0.0
1526,286,29,5.0,0.0
1527,286,5,5.0,0.0
1528,286,6,5.0,0.0
1529,286,13,5.0,0.0
1530,287,5,5.0,0.0
1531,287,13,5.0,0.0
1532,287,29,5.0,0.0
1533,287,6,5.0,0.0
1534,287,29,5.0,0.0
1535,288,40,5.0,0.0
1536,288,29,5.0,0.0
1537,288,1,5.0,0.0
1538,288,29,5.0,0.0
1539,288,13,5.0,0.0
1540,289,29,4.0,0.0
1541,289,13,4.0,0.0
1542,289,29,4.0,0.0
1543,289,40,4.0,0.0
1544,289,1,4.0,0.0
1545,290,75,5.0,0.0
1546,290,9,5.0,0.0
1547,290,38,5.0,0.0
1548,290,7,5.0,0.0
1549,290,42,5.0,0.0
1550,290,11,2.0,0.0
1551,291,13,2.0,0.0
1552,291,6,2.0,0.0
1553,291,5,2.0,0.0
1554,291,29,2.0,0.0
1555,291,29,2.0,0.0
1556,292,29,5.0,0.0
1557,292,54,5.0,0.0
1558,292,13,5.0,0.0
1559,292,40,5.0,0.0
1560,292,1,5.0,0.0
1561,292,29,5.0,0.0
1562,293,29,5.0,0.0
1563,293,13,5.0,0.0
1564,293,5,5.0,0.0
1565,293,6,5.0,0.0
1566,293,29,5.0,0.0
1567,294,40,5.0,0.0
1568,294,1,5.0,0.0
1569,294,29,5.0,0.0
1570,294,13,5.0,0.0
1571,294,29,5.0,0.0
1572,295,23,4.0,0.0
1573,295,75,5.0,0.0
1574,295,75,5.0,0.0
1575,295,23,4.0,0.0
1576,295,36,4.0,0.0
1577,296,13,5.0,0.0
1578,296,29,5.0,0.0
1579,296,29,5.0,0.0
1580,296,5,5.0,0.0
1581,296,6,5.0,0.0
1582,297,13,5.0,0.0
1583,297,5,5.0,0.0
1584,297,29,5.0,0.0
1585,297,62,5.0,0.0
1586,297,29,5.0,0.0
1587,297,6,5.0,0.0
1588,298,40,5.0,0.0
1589,298,13,5.0,0.0
1590,298,29,5.0,0.0
1591,298,1,5.0,0.0
1592,298,29,5.0,0.0
1593,299,6,5.0,0.0
1594,299,29,5.0,0.0
1595,299,13,5.0,0.0
1596,299,5,5.0,0.0
1597,299,29,5.0,0.0
1598,300,13,5.0,0.0
1599,300,6,5.0,0.0
1600,300,29,5.0,0.0
1601,300,29,5.0,0.0
1602,300,5,5.0,0.0
1603,301,13,5.0,0.0
1604,301,29,5.0,0.0
1605,301,5,5.0,0.0
1606,301,29,5.0,0.0
1607,301,6,5.0,0.0
1608,302,1,5.0,0.0
1609,302,64,5.0,0.0
1610,302,29,5.0,0.0
1611,302,13,5.0,0.0
1612,302,29,5.0,0.0
1613,302,40,5.0,0.0
1614,303,29,5.0,0.0
1615,303,5,5.0,0.0
1616,303,6,5.0,0.0
1617,303,13,5.0,0.0
1618,303,29,5.0,0.0
1619,304,29,5.0,0.0
1620,304,13,5.0,0.0
1621,304,29,5.0,0.0
1622,304,6,5.0,0.0
1623,304,5,5.0,0.0
1624,305,58,5.0,0.0
1625,305,23,5.0,0.0
1626,305,75,5.0,0.0
1627,305,76,5.0,0.0
1628,305,23,5.0,0.0
1629,306,7,5.0,0.0
1630,306,9,5.0,0.0
1631,306,77,5.0,0.0
1632,306,30,5.0,0.0
1633,306,30,5.0,0.0
1634,307,13,5.0,0.0
1635,307,29,5.0,0.0
1636,307,29,5.0,0.0
1637,307,24,3.0,0.0
1638,307,24,3.0,0.0
1639,308,29,5.0,0.0
1640,308,5,5.0,0.0
1641,308,13,5.0,0.0
1642,308,29,5.0,0.0
1643,308,6,5.0,0.0
1644,309,1,4.0,0.0
1645,309,29,4.0,0.0
1646,309,40,4.0,0.0
1647,309,80,4.0,0.0
1648,309,29,4.0,0.0
1649,309,13,4.0,0.0
1650,310,40,5.0,0.0
1651,310,70,5.0,0.0
1652,310,29,5.0,0.0
1653,310,13,5.0,0.0
1654,310,29,5.0,0.0
1655,310,1,5.0,0.0
1656,311,29,5.0,0.0
1657,311,5,5.0,0.0
1658,311,29,5.0,0.0
1659,311,13,5.0,0.0
1660,311,6,5.0,0.0
1661,312,29,1.0,0.0
1662,312,1,1.0,0.0
1663,312,13,1.0,0.0
1664,312,40,1.0,0.0
1665,312,29,1.0,0.0
1666,313,13,5.0,0.0
1667,313,29,5.0,0.0
1668,313,6,5.0,0.0
1669,313,5,5.0,0.0
1670,313,29,5.0,0.0
1671,314,13,5.0,0.0
1672,314,1,5.0,0.0
1673,314,29,5.0,0.0
1674,314,40,5.0,0.0
1675,314,29,5.0,0.0
1676,315,5,5.0,0.0
1677,315,6,5.0,0.0
1678,315,29,5.0,0.0
1679,315,29,5.0,0.0
1680,315,13,5.0,0.0
1681,316,1,5.0,0.0
1682,316,13,5.0,0.0
1683,316,29,5.0,0.0
1684,316,29,5.0,0.0
1685,316,40,5.0,0.0
1686,317,26,5.0,0.0
1687,317,4,5.0,0.0
1688,317,3,5.0,0.0
1689,317,3,5.0,0.0
1690,317,26,5.0,0.0
1691,318,29,5.0,0.0
1692,318,13,5.0,0.0
1693,318,5,5.0,0.0
1694,318,6,5.0,0.0
1695,318,29,5.0,0.0
1696,319,29,5.0,0.0
1697,319,1,5.0,0.0
1698,319,29,5.0,0.0
1699,319,13,5.0,0.0
1700,319,40,5.0,0.0
1701,320,29,1.0,0.0
1702,320,13,1.0,0.0
1703,320,6,1.0,0.0
1704,320,5,1.0,0.0
1705,320,82,5.0,0.0
1706,320,29,1.0,0.0
1707,321,29,5.0,0.0
1708,321,1,5.0,0.0
1709,321,64,5.0,0.0
1710,321,29,5.0,0.0
1711,321,40,5.0,0.0
1712,321,13,5.0,0.0
1713,322,29,1.0,0.0
1714,322,29,1.0,0.0
1715,322,1,1.0,0.0
1716,322,13,1.0,0.0
1717,322,40,1.0,0.0
1718,323,75,5.0,0.0
1719,323,14,4.0,0.0
1720,323,12,5.0,0.0
1721,323,39,4.0,0.0
1722,323,78,4.0,0.0
1723,324,29,1.0,0.0
1724,324,13,1.0,0.0
1725,324,1,1.0,0.0
1726,324,40,1.0,0.0
1727,324,29,1.0,0.0
1728,325,13,5.0,0.0
1729,325,29,5.0,0.0
1730,325,5,5.0,0.0
1731,325,6,5.0,0.0
1732,325,29,5.0,0.0
1733,326,13,5.0,0.0
1734,326,5,5.0,0.0
1735,326,29,5.0,0.0
1736,326,6,5.0,0.0
1737,326,29,5.0,0.0
1738,327,29,5.0,0.0
1739,327,40,5.0,0.0
1740,327,29,5.0,0.0
1741,327,1,5.0,0.0
1742,327,13,5.0,0.0
1743,328,6,5.0,0.0
1744,328,29,5.0,0.0
1745,328,29,5.0,0.0
1746,328,5,5.0,0.0
1747,328,13,5.0,0.0
1748,329,13,5.0,0.0
1749,329,40,5.0,0.0
1750,329,29,5.0,0.0
1751,329,29,5.0,0.0
1752,329,1,5.0,0.0
1753,330,6,5.0,0.0
1754,330,29,5.0,0.0
1755,330,29,5.0,0.0
1756,330,5,5.0,0.0
1757,330,13,5.0,0.0
1758,331,23,5.0,0.0
1759,331,75,5.0,0.0
1760,331,78,5.0,0.0
1761,331,23,5.0,0.0
1762,331,39,5.0,0.0
1763,332,13,5.0,0.0
1764,332,29,5.0,0.0
1765,332,29,5.0,0.0
1766,332,1,5.0,0.0
1767,332,40,5.0,0.0
1768,333,40,5.0,0.0
1769,333,29,5.0,0.0
1770,333,74,5.0,0.0
1771,333,13,5.0,0.0
1772,333,29,5.0,0.0
1773,333,1,5.0,0.0
1774,334,40,5.0,0.0
1775,334,29,5.0,0.0
1776,334,13,5.0,0.0
1777,334,1,5.0,0.0
1778,334,29,5.0,0.0
1779,335,40,5.0,0.0
1780,335,64,5.0,0.0
1781,335,29,5.0,0.0
1782,335,1,5.0,0.0
1783,335,13,5.0,0.0
1784,335,29,5.0,0.0
1785,336,1,5.0,0.0
1786,336,29,5.0,0.0
1787,336,40,5.0,0.0
1788,336,13,5.0,0.0
1789,336,29,5.0,0.0
1790,337,40,5.0,0.0
1791,337,29,5.0,0.0
1792,337,29,5.0,0.0
1793,337,1,5.0,0.0
1794,337,13,5.0,0.0
1795,338,29,5.0,0.0
1796,338,6,5.0,0.0
1797,338,29,5.0,0.0
1798,338,5,5.0,0.0
1799,338,13,5.0,0.0
1800,339,13,5.0,0.0
1801,339,6,5.0,0.0
1802,339,5,5.0,0.0
1803,339,29,5.0,0.0
1804,339,29,5.0,0.0
1805,340,29,5.0,0.0
1806,340,29,5.0,0.0
1807,340,6,5.0,0.0
1808,340,5,5.0,0.0
1809,340,13,5.0,0.0
1810,341,29,5.0,0.0
1811,341,1,5.0,0.0
1812,341,13,5.0,0.0
1813,341,40,5.0,0.0
1814,341,29,5.0,0.0
1815,342,29,5.0,0.0
1816,342,13,5.0,0.0
1817,342,5,5.0,0.0
1818,342,6,5.0,0.0
1819,342,29,5.0,0.0
1820,343,29,5.0,0.0
1821,343,6,5.0,0.0
1822,343,13,5.0,0.0
1823,343,5,5.0,0.0
1824,343,29,5.0,0.0
1825,344,13,5.0,0.0
1826,344,5,5.0,0.0
1827,344,29,5.0,0.0
1828,344,29,5.0,0.0
1829,344,6,5.0,0.0
1830,345,29,5.0,0.0
1831,345,40,5.0,0.0
1832,345,1,5.0,0.0
1833,345,13,5.0,0.0
1834,345,29,5.0,0.0
1835,346,6,5.0,0.0
1836,346,29,5.0,0.0
1837,346,29,5.0,0.0
1838,346,13,5.0,0.0
1839,346,5,5.0,0.0
1840,347,29,5.0,0.0
1841,347,29,5.0,0.0
1842,347,13,5.0,0.0
1843,347,5,5.0,0.0
1844,347,6,5.0,0.0
1845,348,29,5.0,0.0
1846,348,13,5.0,0.0
1847,348,29,5.0,0.0
1848,348,5,5.0,0.0
1849,348,6,5.0,0.0
1850,349,13,5.0,0.0
1851,349,40,5.0,0.0
1852,349,1,5.0,0.0
1853,349,29,5.0,0.0
1854,349,29,5.0,0.0
1855,350,5,5.0,0.0
1856,350,6,5.0,0.0
1857,350,29,5.0,0.0
1858,350,13,5.0,0.0
1859,350,29,5.0,0.0
1860,351,40,5.0,0.0
1861,351,1,5.0,0.0
1862,351,29,5.0,0.0
1863,351,13,5.0,0.0
1864,351,29,5.0,0.0
1865,352,1,5.0,0.0
1866,352,70,5.0,0.0
1867,352,13,5.0,0.0
1868,352,40,5.0,0.0
1869,352,29,5.0,0.0
1870,352,29,5.0,0.0
1871,353,84,5.0,0.0
1872,353,84,5.0,0.0
1873,353,75,5.0,0.0
1874,353,23,4.0,0.0
1875,353,23,4.0,0.0
1876,354,13,5.0,0.0
1877,354,40,5.0,0.0
1878,354,29,5.0,0.0
1879,354,29,5.0,0.0
1880,354,1,5.0,0.0
1881,355,29,5.0,0.0
1882,355,5,5.0,0.0
1883,355,6,5.0,0.0
1884,355,13,5.0,0.0
1885,355,29,5.0,0.0
1886,356,29,5.0,0.0
1887,356,5,5.0,0.0
1888,356,19,4.0,0.0
1889,356,19,4.0,0.0
1890,356,6,5.0,0.0
1891,356,29,5.0,0.0
1892,357,40,5.0,0.0
1893,357,29,5.0,0.0
1894,357,29,5.0,0.0
1895,357,1,5.0,0.0
1896,357,13,5.0,0.0
1897,358,40,5.0,0.0
1898,358,29,5.0,0.0
1899,358,13,5.0,0.0
1900,358,1,5.0,0.0
1901,358,29,5.0,0.0
1902,359,29,5.0,0.0
1903,359,1,5.0,0.0
1904,359,40,5.0,0.0
1905,359,13,5.0,0.0
1906,359,29,5.0,0.0
1907,360,33,5.0,0.0
1908,360,29,5.0,0.0
1909,360,13,5.0,0.0
1910,360,29,5.0,0.0
1911,360,33,5.0,0.0
1912,360,1,5.0,0.0
1913,361,5,5.0,0.0
1914,361,29,5.0,0.0
1915,361,13,5.0,0.0
1916,361,6,5.0,0.0
1917,361,29,5.0,0.0
1918,362,1,5.0,0.0
1919,362,40,5.0,0.0
1920,362,13,5.0,0.0
1921,362,29,5.0,0.0
1922,362,29,5.0,0.0
1923,363,1,5.0,0.0
1924,363,29,5.0,0.0
1925,363,29,5.0,0.0
1926,363,40,5.0,0.0
1927,363,13,5.0,0.0
