,B0011Z4XF6,1,1,5,Sounds like an MP3 digital file.
,B0011Z4XF6,1,1,5,"Like most people, I only buy songs I've already heard and liked, so...yeah, I think it is good."
,B0011Z4XF6,1,1,5,Perfect... Thanks!
,B0011Z4XF6,1,1,5,what can I say these boys here had to get mixed in with the music because its only right ..
,B0011Z4XF6,-1,1,5,I really think reviewing songs are worthless. It's a song and if I didn't like it I would not have purchased it.
,B0011Z4YB4,1,1,5,Love Prince and all of his music. This is one of my favorite songs by him.
,B0011Z4YB4,1,1,5,great
,B0011Z4YB4,1,1,5,GREAT
,B0011Z4YB4,1,1,5,Great song!
,B0011Z4YB4,1,1,5,One of my favorites by Prince.
,B0011Z4YB4,1,1,5,Great
,B0011Z4YB4,1,1,5,nice
,B0011Z4YB4,1,1,4,Good song
,B0011Z4YB4,1,1,5,Been meaning to pick up this song for ages and now I finally did.  Good song.
,B0011Z4YB4,1,1,5,ok
,B0011Z4YB4,1,1,5,Love this song it brings tears to my eyes
,B0011Z4YB4,1,1,5,what a perfect song to listen to as we grieve the death of Prince.
,B0011Z4YB4,1,1,5,"Love the song, love the movie Purple Rain, love Prince!"
,B0011Z5IIM,1,1,5,He is the best his voice is soothing and he sound is very original. Always love Seal and his style.
,B0011Z4YB4,-1,1,4,Okay
,B0011Z4YB4,1,1,4,classic.
,B0011Z4YB4,1,1,4,"If you've never heard Prince before, listen to this track."
,B0011Z4YB4,1,1,5,Great
,B0011Z4YB4,1,1,4,Very good and as I remember it
,B0011Z4YB4,1,1,5,Great song from Prince. Really rocks.
,B0011Z4YB4,1,1,5,"Can't get any Prince songs on Amazon Prime Music, so had to purchase, but I love Prince, so I had to."
,B0011Z4YB4,1,1,5,Love
,B0011Z4YB4,1,1,5,"MY 2ND FAVORITE PRINCE SONG AFTER ""PURPLE RAIN"""
,B0011Z4YB4,1,1,5,LOVE
,B0011Z4YB4,1,1,5,A+
,B0011Z5IIM,1,1,5,"Another 90's masterpiece from Seal, I love this song because rhythm it delivers. A cool song from a great musician from the 90's."
,B0011Z5IIM,1,1,5,"I happen to be familiar with the song Crazy by Seal because it played a lot on local radio (near where I lived) during the 1990s and the song would also play on VH1.  Im taking the song Crazy by Seal to mean being less rigid when it comes to how a person approaches life, but once again I understand that this dance/pop song could mean something else."
,B0011Z5IIM,1,1,5,One of the best seal!!!!
,B0011Z5IIM,1,1,5,Great rock ballad from my younger years.
,B0011Z5IIM,1,1,5,"Have been a Seal fan since first hearing him on the radio in the states.  I feel he gets better and better with each new release. Nothing can hold back real talent and Seal has that in abundance, as he has shown time and time again."
,B0011Z5IIM,1,1,5,I loved this song since forever but never really knew how sang it.  It has a lot of bass but it's smooth.  Love this song.  It is my current earworm.
,B0011Z5IIM,1,1,5,"wonderful, wonderful song. Great song to inspire people &help them through their day by listening to  MY SHOW ON KGLP.ORG  Don't worry, be happy! show."
,B0011Z5IIM,1,1,5,I really would recommend this cd and song. I am glad amazon has this option to download music from them and also a cloud player so I can hear them for life.
,B0011Z5IIM,1,1,5,"I know this song is from the 90's, but its still good.  I always did like Seal...hope to hear more from him."
,B0011Z5IIM,1,1,5,"I sang and dance with this song a lot, when I get my first car (1982 VW bettle) after installing a sound system, this was the first song played on it."
,B0011Z5IGE,1,1,5,If you love Linkin Park.
,B0011Z5IGE,1,1,5,Great song
,B0011Z5IGE,1,1,5,Good
,B0011Z5IGE,1,1,5,Great album
,B0011Z5IGE,1,1,5,very cool what it says is True
,B0011Z5IGE,1,1,5,It's awesome
,B0011Z5IGE,1,1,5,I like tis kind of music
,B0011Z5IGE,-1,-1,3,Decent song
,B0011Z4YB4,-1,1,5,"A-W-E-S-O-M-E ........... vocals, arrangement, beat, music........the beat"
,B0011Z4YB4,1,1,5,Fantastic
,B0011Z4YB4,-1,1,5,AH MEMORIES
,B0011Z4YB4,-1,-1,1,THE DOVES ARE STILL CRYING FROM THE SOUND OF TI!!!
,B0011Z4YB4,1,1,5,I forgot about so many of his great songs. This is definitely a must own!
,B0011Z5IGE,1,1,5,I wish this didn't resonate so well. :/
,B0011Z5IGE,1,1,5,Love this Music.
,B0011Z5IGE,1,1,5,like
,B0011Z5IGE,1,1,5,I only purchase off of Amazon songs I WANT & LOVE=Why would I ever give less than 5 stars to any mp3 I had purchased unless the mp3 was bad quality which NEVER HAPPENS?
,B0011Z5IGE,1,1,5,Awesome
,B0011Z5JYU,1,1,5,Hee Haw WTG
,B0011Z5JYU,1,1,4,"Clarksdale, Mississippi.
Where happiness and sorrow met to make the blues.
Tim
Eight more words required. Eight more words required."
,B0011Z5JYU,1,1,5,"Here's my boilerplate positive review for an MP3 download: No problems, just what I was expecting. The ease of ordering MP3s from Amazon will keep me coming back."
,B0011Z5IGE,1,1,4,If you like Linkin Park you have got to own this whole cd.
,B0011Z5IGE,1,1,5,great song
,B0011Z5IGE,-1,1,5,"What I've Done
Linkin Park. The band says it all Linkin Park"
,B0011Z5IGE,1,1,5,"great music. fast download. Recommend this artists.driving download artist you will like it. download music, download music, download music, downloaddownload"
,B0011Z4YB4,1,1,5,"Great song, great lyrics!  Another masterpiece by Prince!"
,B0011Z4YB4,1,1,5,"Loving this one too, always have!!!"
,B0011Z5IGE,1,1,5,As an educator I use a variety of music to diversify lessons plans in a variety of areas of study.  This song was complimentary in our unit on the environment.
,B0011Z5IGE,-1,1,5,"My daughter enjoys listening to this band and is happy with the purchase. Seven more words required, blah, blah, blah!"
,B0011Z5IGE,1,1,4,I know this song because we have all walk a mile in this shoes.  if you have not then you have not lived.
,B0011Z5IGE,1,1,5,"My boys love the Transformers movies and love, love, love this song. I have a 4 and 3 year old and they will sing it to me. Got this to be played on the Fire and they love being able to listen to it whenever they want. Great song by a great band."
,B0011Z4YB4,1,1,5,I love this song. I actually have the album :-)  So now I have it digitized.
,B0011Z4YB4,1,1,5,RIP
,B0011Z4YB4,1,1,5,"I really like this song, always will!  RIP Prince!"
,B0011Z4YB4,1,1,5,I've always been a big Prince fan and that has not changed.  He was an excellent musician.
,B0011Z1DEU,-1,1,5,IN MY PLAYLIST!
,B0011Z1DEU,1,1,4,Love it.
,B0011Z1DEU,1,1,5,"Classic, Classic, Classic"
,B0011Z1DEU,1,1,5,Great 70's music by the artists who originally made this song famous.
,B0011Z1DEU,1,1,5,"Not crazy about some aspects of the sixties, with it's mix of hippy proletariat in your back pocket commercialism, but this song is a work of art.
And yes, most of us have been riders on the storm. The melody and harmony fit."
,B0011Z4YB4,1,1,5,Awesome song!
,B0011Z4YB4,1,1,5,Very best
,B0011Z4YB4,1,1,5,",.this version, ROCKS!,. timeless, RIP Prince,...."
,B0011Z4YB4,1,1,5,RIP Prince
,B0011Z500S,1,1,5,This particular Artist shows a lot of promise as upcoming vocalist that. I'll keep on ear open on future recording songs.
,B0011Z1DEU,1,1,5,another great hit by the doors
,B0011Z1DEU,-1,-1,3,didn't remember that it is slightly creepy even though I like the melody etc...the Doors went overboard with the macabre
,B0011Z1DEU,1,1,5,I love this Product! Arrived quickly. Will order again! Thx seller!
,B0011Z1DEU,1,1,5,"Um. The Doors, ya'll. Of course, I love this song. Everybody loves this song. I plan to listen to it a lot!"
,B0011Z1DEU,1,1,5,"What can one say, 'Riders On The Storm' is a classic that I will gladly give credit for being one of the biggest influences on how I write songs of my own."
,B0011Z4YB4,-1,1,5,memories
,B0011Z4YB4,1,1,4,"There is no words to describe the tragic news of today that Prince had passed away at age 57. With a set of deviating deaths in R&B legends we've lost this year with Natalie Cole, Maurice White of Earth, Wind & Fire, but honestly no death is more shocking and sad than the passing of Prince. The guy not only was brilliant, but his sound and song with R&B, funk, jazz and Rock is and will always transcend beyond boundaries in the way that David Bowie kept rolling with the tides years earlier. The guy really had so many memorable, that he had kept changing with time and everyone followed so deeply with the punches, and not bashing him at heart. When Doves Cry is one of his deepest songs from Purple Rain. The song still ignites aflame that can definitely showcase his sensuality in song, with a deep soul from his heart that really showed his sensitivity in song. There will never be a songwriter who was just as gifted, who died young. The doves are deeply crying, and that will never stop with this song.

Prince: 1958-2016

Song: B+"
,B0011Z4YB4,1,1,5,"This is one of his songs you can really feel.
When doves cry....never thought of their sound until this song was released."
,B0011Z5IFK,1,1,5,Great Workout Song. Love it!
,B0011Z5IFK,1,1,5,"Linkin Park are tha biz - if you like them then check out Devin the Dude&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Smoke-Sessions-Vol-1/dp/B00142RX4O/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Smoke Sessions, Vol. 1</a>- his first release since leaving Rapalot and his first album to hit The Billboard Charts"
,B0011Z5IFK,-1,1,4,"First off, while this song may have a close structure to a certain U2 song, it wouldn't be the first time a good song sounded like a good song, Boulevard of Broken Dreams-Wonderwall? What about Take Me Out-Paralyzer? The point is, not a big deal.

So anyways, the song has a nice buildup. It is a little slow, and the payoff may be less than satisfying, but Linkin Park is clearly going for a soft rock sound, to go in some background somewhere. Some people may like the sound, like soft rock fans, but fans of Linkin park will be like, WTH? ""In The End"" this is not. The vocals suit the song, the lyrics are good. Are they trying to go for a love song or something?

Overall, try first, maybe buy if you like. For me, it's just another song on radio I could really care less about. And definitely not one you want to hear all the time. Maybe every once in a while, but that's it."
,B0011Z4YB4,1,1,5,One of my favorites
,B0011Z4YB4,1,1,5,It's Prince! Always good stuff!
,B0011Z4YB4,1,1,5,Excellent song - great seller!
,B0011Z4YB4,1,1,5,excellent
,B0011Z4YB4,1,1,5,great
,B0011Z4YB4,1,1,5,Great song
,B0011Z4YB4,1,1,5,Prince is Untouchable !!!
,B0011Z4YB4,-1,1,5,you feel so helpless.
,B0011Z4YB4,-1,-1,3,Meet expectations
,B0011Z4YB4,-1,1,5,Hit
,B0011Z4YB4,1,1,5,its prince awesome jam
,B0011Z4YB4,1,-1,3,no review
,B0011Z4YB4,1,1,5,good
,B0011Z4YB4,1,1,5,Great Workout Song. Love it!
,B0011Z4YB4,-1,1,5,Woop Woop
,B0011Z4YB4,-1,-1,3,I technically just wanted to hear it briefly but it's not listed on youtube. So prince just got a buck thirty from i'll never get back. no biggie.
,B0011Z5IJG,1,1,5,I love this song and was so happy to get it at such a great price. I will be shopping here more for my music.
,B0011Z5IJG,1,1,5,I remember the first time I heard this song. I was waiting for a friend at the mall when I heard it over the radio. I have loved this song since then. It makes me think of being 13 again and having fun in the summer sun.
,B0011Z5IJG,1,1,4,"It is hard to believe that Seal is celebrating his 20th anniversary since his debut album right now. While he has had a lot of highs, musically and personally, the past several years have been very hard for him. With his marriage to Heidi Klum ending, and his albums not as strong as they used to be, he seems to be at a personal crossroads in his life. Nothing he has done in music has ever had the impact he made with Kiss From A Rose, from the Batman Forever soundtrack and off his second self-titled album. The song is still his biggest opus that is just as good today, as it was when it came out in 1994. It definitely is a great download if you are new to Seal's music, or if you want to hear what a real voice is like, and not something that is weighed down. Hopefully, Seal can come out with something as distinctive as he did back then.

Song: B+"
,B0011Z5IJG,-1,1,5,I don't really care for his music but I cannot get enough of this song.  Up there where the air is rare.  Great harmony and spectacular performance on this one track.
,B0011Z5IJG,1,1,5,"Im not really sunshine and roses, so I love this song it just is awesome."
,B0011Z4YB4,1,1,5,"*sigh* This is Prince. Of course, I think it is awesome. I would not have purchased it if I didn't."
,B0011Z5IJG,1,1,5,This song tells of a love I seek.
,B0011Z5IJG,1,1,5,Classic we all sing along with in the car.
,B0011Z5IJG,1,1,5,Very happy with this purchase!
,B0011Z5IJG,1,1,4,Great song!!!
,B0011Z5IJG,1,1,5,"This is the first song I heard from Seal, and love it :). If any of you remember this was part of the Batman 2 soundtrack, with 2 face. I don't think there is any song from Seal that has been disappointing. It is a recommended hit, you will love it."
,B0011Z5IJG,1,1,5,great item
,B0011Z5IJG,1,1,5,Beautiful song
,B0011Z5IJG,1,1,5,great
,B0011Z5IJG,1,1,5,Smooth...
,B0011Z5IJG,1,1,5,great voice
,B0011Z5IJG,1,1,5,quick download
,B0011Z4WOI,1,1,5,"I love Matchbox Twenty early releases and I have this CD still.  As an individual with Bipolar Disorder, I can really relate."
,B0011Z4WOI,1,1,5,"fast lines, emotional
these guys are good

""I'm just a little unwell...""

a teenage theme song
about mixed up feelings"
,B0011Z4WOI,1,1,5,This song brings back memories but it's still as good now as it was then. Definitely just as catchy and fun.
,B0011Z5IJG,1,1,5,Very good song
,B0011Z5IJG,1,1,5,Excellent chill music
,B0011Z5IJG,1,1,5,Great music.
,B0011Z5IJG,1,1,5,Great Song!
,B0011Z5IJG,1,1,5,"Yeah, I wanted to hear this song, since I loss my CD, then, I remember! AMAZON! Great sounds! I am enjoying as I type! Rate a 5plus!"
,B0011Z5IJG,1,1,5,one of the best songs ever!
,B0011Z5IJG,1,1,5,"With just about every movie where there's a love interest, there's a love song.
Well when ""Batman Forever"" was released, my three sons raved about this song. With the franchise changing Batmans like the four seasons, my sons like most kids were into it (so was their mother).
Seal's range of vocal talent is very versatile on this one. He sings sweetly & calm, then gradually crescendos to his full range of expression.
I love the Circus sound @the intro, to a guitar solo with violins soaring & swelling to the choral part.
I believe there is a sound of a harpsicord, electronic or not, lovely.
His lyric of ""compare you to a kiss from a rose on the grey"" brings it home for me.
The bridge of the song is testament to that. A beautiful tribute to any woman who listens to it, with a British seaside imagined by only the way Seal can give it to us. Makes me feel as though I myself has bloomed."
,B0011Z5IJG,-1,1,5,Eric
,B0011Z5IJG,1,1,5,This was a favorite of mine 20 yrs ago when it was first released & it remains a classic today.  Love this song.
,B0011Z5IJG,1,1,5,Great song.  If I didn't like it I wouldn't have bought it...
,B0011Z5IJG,1,1,5,always love this song
,B0011Z4Y6E,1,1,5,This is such a cute song! It worked perfectly for the wedding slideshow I used it for. I found nothing wrong with it whatsoever. I was very pleased with the quality.
,B0011Z4Y6E,-1,-1,3,"Let's face it, Mr. Bubl&eacute; is the Frank Sinatra of today, and he's darn good at it. And in a world where half-hearted covers of Sinatra and others are common by half-hearted sell-outs trying to make a buck, Mr. Bubl&eacute; puts them all to shame. And it's not just his covers which are good, his originals are great too; ""Home"" was an awesome love song. However, this song seems to fall for the most part, flat. While Bubl&eacute;'s vocals are still as charming and brilliant as ever, the song itself could have been better. It's a simple song saying, you guessed it, you're my everything. Pretty darn simple to say the least. And while you could complain all day about how light and poppy the music sounds, I won't go into too much more depth than that.

So overall, not Bubl&eacute;'s best, and probably not even close. It's a light poppy tune, that keeps it very simple. Whether this is a good thing, or not, is up to you to decide, but this song isn't for people like me, who want a little bit more complexity and originality for our music."
,B0011Z4ZGI,1,1,5,"If you like Michael Buble, and if you also like oldies, then you will like this tune, I think! Buy it and see for yourself!
Ron Sheets"
,B0011Z4ZGI,1,1,5,"This is an awesome remake!  Anyone (even singles) can see themselves out on the dance floor with that special someone with this song in the background.  Fun, flirtatious, and fabulous."
,B0011Z4ZGI,1,1,5,I love this song and especially this version of it.  It gets my foot tapping and my mouth smiling.  He does a great job singing it.
,B0011Z2YZW,1,1,5,This Movie sound track was about the best Thing Prince has ever recorded. What A film / movie and what a kick but Album also. That is what Boston is well known for is great artist like Him Prince and so many others that are out there.
,B0011Z5IJG,1,1,5,"A beautiful love song. Have no idea what the lyrics mean, but it is truly heart-wrenching."
,B0011Z5IJG,1,1,4,"A nice remake of a good old song. Seal has a great voice, I really am in tune with songs of the type, soft and smooth and slow. Seal puts it out there and it's good. But I am really glad that He and Heidi broke up She's way to good for him.."
,B0011Z5IJG,1,1,5,"I love this track!  I heard it on Pandora and just had to buy it.  This song played on the radio during the happiest years of my childhood, listening to music from this time really brings me back.  This is a great track by a great artist, just buy it!"
,B0011Z5IJG,1,1,5,Great song!
,B0011Z5IJG,1,1,5,love seal
,B0011Z5IJG,1,1,5,Mellow is the word.  Forget that it was on the Batman Forever soundtrack.
,B0011Z5IJG,1,1,4,My first introduction to Seal and his music. This is a great pop tune that is worth listening to over and over again. Definitely worth checking out!
,B0011Z5IJG,1,1,4,good song from seal melodious and easy to listen to is a good addition to my music collection good song
,B0011Z5IJG,1,1,5,Great classic seal song from batman forever. I would definitely recommend this to any retro batman movie fans or seal fans who like his music.
,B0011Z5IJG,1,1,5,I love this song.  It is very romantic and emotional.  I just had to add it to my music collection.
,B0011Z5IJG,1,1,5,I don't think anyone can really compare with Seal. This is one of the few songs I didn't get tired of when it first came out and they kept playing it on the radio.
,B0011Z5IJG,1,1,5,"I have to admit that I don't really understand what the lyrics mean, but this is a beautifully written and performed song.  I will undoubtedly listen to it from time to time for many years."
,B0011Z5IJG,1,1,5,"Honestly, I wasn't aware of the connection to the Batman movie, but played and watched with video of movie segment and had to have it. Reminds me of a time period personally."
,B0011Z2Z4C,1,1,5,Awesome
,B0011Z2Z4C,1,1,4,"I LOVE PRINCE
THIS SONG IS HOT AND BABY TIEC TOCC IS THE NEW STAR
HIS MUSIC IS LIKE A NEW PRINCE IN HIS OWN WAY
I LOVE HIS SONG FROZEN
this is classic"
,B0011Z4Y6E,1,1,5,I love Michael Buble!!!
,B0011Z4Y6E,-1,-1,3,Not my favorite
,B0011Z4Y6E,1,1,5,Good quality audio.
,B0011Z4Y6E,1,1,4,Beautiful Song
,B0011Z4Y6E,1,1,5,Love it!
,B0011Z3ESI,1,1,4,"I'm not usually pleased with remakes in music or movies, but once in awhile they do it right.  Good edgier remake of the original Genesis version and this cover is cool too.

CA Luster"
,B0011Z3ESI,1,1,5,I love this version of this song. Maybe a little better than the original that was sung by the band Genesis!
,B0011Z4Y6E,1,-1,3,"This was a gift, so I cannot comment."
,B0011Z4Y6E,1,1,5,Great song!
,B0011Z4Y6E,-1,1,5,:)
,B0011Z4ZGI,1,1,5,Love this song
,B0011Z4ZGI,1,1,4,"I still prefer the original, but this is about as well done as you could possibly expect for a cover.  Very pleasing and easy to listen to over and over again."
,B0011Z4ZGI,1,-1,3,"This was a gift, so I cannot comment."
,B0011Z2YZW,1,1,5,Timeless classic from a music genius.
,B0011Z2YZW,1,1,5,Awesome song. Brings back some good memories.
,B0011Z2YZW,1,1,5,I forgot about so many of his great songs. This is definitely a must own!
,B0011Z2YZW,1,1,5,Love this song
,B0011Z2Z4C,1,1,5,"One of my favorites from The Purple Rain Soundtrack. This song is fast, and it has that coming at you live feel. I would recommend this song to anyone, especially those 80's music lovers."
,B0011Z2Z4C,1,1,5,"Hot, Upbeat and Full Of Life!!"
,B0011Z2Z4C,-1,1,5,Brings back memories
,B0011Z2Z4C,1,1,5,It's Prince! It's a classic.  I bought it with my hard earned money.  GET IT!  Play it....buy it.
,B0011Z2Z4C,-1,1,5,He knew he was A Star! Purple Rain Movie & Soundtrack confirmed it!
,B0011Z2Z4C,1,1,5,"Wonderful! Let's ""keep the party going!"" Even though he's gone, this one makes me smile and feel happy. (But was shocked to find out that he does not have a star on the ""Walk of Fame,"" That's a shame. Maybe it will be rectified soon."
,B0011Z2Z4C,1,1,5,I forgot about so many of his great songs. This is definitely a must own!
,B0011Z4Y6E,1,1,5,Yes
,B0011Z4Y6E,1,1,5,love it
,B0011Z4Y6E,1,1,5,"Love this song, love the artist, love the lyrics. I listen to this song a lot. It makes me happy."
,B0011Z4Y6E,1,1,5,This ism new favorite song. I would think it would be wonderful song at a wedding. I think many of the songs of Michael Buble are beautiful. I came across it by accident in a movie. I love it.
,B0011Z4Y6E,1,1,5,"I enjoy Michael Buble's voice, the melody and the lyrics of this song.  So relaxing.  It really is a delight to listen to it."
,B0011Z2Z4C,1,1,5,"I'd give this one six stars if I could. Absolutely my favorite, mostly because of the memories it brings back."
,B0011Z2Z4C,1,1,5,I am 22 years old every time I hear this- music is the True way to time travel
,B0011Z2Z4C,1,1,4,"I love Prince's music! This piece is very fast pace, especially at the end."
,B0011Z2Z4C,1,1,5,"If there was a song that bottled up quick entergetic rhythms pulsating excitement in the blood, this song is it! Great tune to work up confidence and taking no for an answer!"
,B0011Z2Z4C,-1,1,5,He is a star
,B0011Z4ZGI,1,1,5,"Michael Buble has to be an al time favorite singer of mine.  I had seen a video of Jeremy abbott doing this song at an exibihiton for skating , I knew i need to get it cause I loved it."
,B0011Z4ZGI,1,1,5,Heard this in a movie.  Love it.
,B0011Z4ZGI,1,1,5,Great
,B0011Z4ZGI,1,1,5,OMG...love him
,B0011Z4ZGI,1,1,5,Love this song
,B0011Z4ZGI,1,1,5,This song has such a classic feel to it. I love the rhythm and the vibe you fell when you listen to it.
,B0011Z4ZGI,1,1,5,This song always cheers me up and makes me feel pretty.  You can't help but sing along and take a couple dance steps at some point.
,B0011Z4Y6E,1,1,5,"I wasn't familiar with Michael Buble, but I heard ""It's a Beautiful Day"" on the radio and liked the sound. After investigating his music a little more, I picked up a few more tracks that I like and this is one of them."
,B0011Z4Y6E,1,1,4,I am a big fan of his and have enjoyed all of his songs that I have purchased this one is no different it will be just what you are looking for at just the right time
,B0011Z4Y6E,1,1,5,I love this song!  It's lovely and he has such an amazing voice it's wonderful to listen to. I like this song best on the cd.
,B0011Z4Y6E,1,1,5,I bought this for my easy listening playlist. His voice is very soothing. I would recommend this to anyone looking to add to their easy listening playlist.
,B0011Z2YZW,1,1,5,Great song. He was truly talented.
,B0011Z2YZW,1,-1,3,"I like this song. I know it's dated but it's just got a fun vibe to it. I'm sure Prince is known for alot of music since this cd, but it's still enjoyable."
,B0011Z2YZW,1,1,5,Great song
,B0011Z0WNS,1,1,5,I Would Die 4 U by Prince and the Revolution is one of the best songs from this ablum and the movie too. Anyone who loves Prince and the Revolution will love this song!
,B0011Z0WNS,1,1,5,"Prince is so Hot
I think new artist like the Dream and Tiec Tocc
Are great music like Prince was in his day"
,B0011Z4Y6E,1,1,5,Great love song! Would be good to play at a wedding or to dedicate to someone on the radio. I would recommend it to everyone.
,B0011Z4Y6E,1,1,5,glad to see that when a male artist makes a music cd they can leave their clothes on and it still sells
,B0011Z4Y6E,1,1,5,I love Michael Buble and his jazz style. I love the price of songs on amazon and will continue to come back for my future music purchases.
,B0011Z4ZGI,1,1,5,"Another great song that I heard from the movie :The Wedding Date:.  Michael does it again.  He's a wonderful singer.  Another song I purchased for my iPhone, Kindle Fire, as well as the ringtone.  It has a uplifting beat."
,B0011Z4ZGI,1,1,5,"What can I say about Michael Buble! He is the bomb! I have loved every song he ever sang. This one is actually used in the romantic comedy ""The Wedding Date"" with Dermot Mulroney and Debra Messing. I can see the scenes when I listed to this song. Love it!!!!"
,B0011Z4ZGI,1,1,5,"Great song to dance a slow waltz to. Michael Buble really sounds like he could have came from the errer of B.E. King, Frank Sinatra and Dean Martin."
,B0011Z4ZGI,1,1,5,I love this old song!  It always reminds me of J-Lo and Richard Gere dancing!!  A feel-good song if there ever was one.
,B0011Z4ZGI,1,1,5,I love Michael Buble and all of his music. I love his jazz style and can't wait to get his Christmas music.
,B0011Z3ESI,-1,1,5,
,B0011Z3ESI,1,1,5,Exactly what I was expecting it to be. I am happy with my purchase.
,B0011Z3ESI,-1,-1,2,decent i suppose
,B0011Z3ESI,1,1,5,"Land of Confusion by Disturbed contains some strong hard rock music and vocals that are a respective tribute to Genesiss Land of Confusion.  I actually first heard this song around 2006/2007 when I was living in Florida and I naturally understood it to be a message to be more awake and less asleep when it comes to military and/or political matters.  However,  after researching info for a college project (around early 2010) about military conflicts between military forces from Russia and citizens in Afghanistan (during 1980s) and how it tied into the  2000s era of Afghanistan and U.S. military affairs leaves me wanting to avoid publicly saying more.  Nonetheless, Land of Confusion by Disturbed is a compelling hard rock version take on the Genesis classic Land of Confusion."
,B0011Z4YA0,1,1,5,I forgot about so many of his great songs. This is definitely a must own!
,B0011Z4YA0,1,1,5,RIP
,B0011Z4YA0,1,1,5,Great song with an energetic vibe of it's own.
,B0011Z3ESI,1,1,5,GREAT
,B0011Z3ESI,1,1,5,awesome
,B0011Z3ESI,1,1,4,Cool version of old song
,B0011Z3ESI,1,1,5,A great  version of this song.
,B0011Z3ESI,1,1,5,for yourorkout pleasure
,B0011Z3ESI,1,1,5,"I loved it! I grew up on the Phill Collins version (also Great), this one is a lot better."
,B0011Z3ESI,1,1,4,Terrific version of this song!
,B0011Z4ZZY,1,1,5,It's better than the other song w/ the same title in my opinion. It's kind of a sweetheart based tune.
,B0011Z4ZZY,1,1,4,Yeah - this was in the category of a one hit wonder - but the song is fun and in a Reggae style (though not Reggae). A good beat and fun to dance or work out to.
,B0011Z0WNS,1,1,4,You have to buy and listen to it to really understand why it is such a good song.
,B0011Z0WNS,1,1,5,Another great song by Prince!
,B0011Z0WNS,1,1,5,great song
,B0011Z0WNS,1,1,5,ok
,B0011Z0WNS,1,1,5,love
,B0011Z0WNS,1,1,5,RIP Prince
,B0011Z0WNS,-1,1,4,Okay
,B0011Z0WNS,-1,1,5,"What can I say , it's Prince."
,B0011Z0WNS,-1,1,5,Brings back memories
,B0011Z0WNS,1,1,5,Great buy
,B0011Z0WNS,1,1,5,My favorite Prince song. RIP!
,B0011Z0WNS,-1,-1,1,"KING PRINCE GAVE HIS ALL, EVEN TO DIE 4 YOU, WHAT A SACRIFICE!!!!"
,B0011Z0WNS,1,1,5,"A classic!
Great song!"
,B0011Z0WNS,1,1,5,Great
,B0011Z0WNS,1,1,5,Love Prince.
,B0011Z0WNS,1,1,5,"Can't get any Prince songs on Amazon Prime Music, so had to purchase, but I love Prince, so I had to."
,B0011Z0WNS,1,1,5,Great song
,B0011Z0WNS,-1,1,5,It's Prince!
,B0011Z0WNS,1,1,5,GREAT SONG
,B0011Z0WNS,1,1,5,One of my favorite Prince songs. A good aerobics tune.
,B0011Z0WNS,1,1,5,Dynamic
,B0011Z0WNS,1,1,5,"Love it, sounds quality is good!"
,B0011Z0WNS,1,1,5,I forgot about so many of his great songs. This is definitely a must own!
,B0011Z0WNS,1,1,5,I forgot about so many of his great songs. This is definitely a must own!
,B0011Z0WNS,1,1,5,Great song! 
,B0011Z1DAO,1,1,4,...I downloaded when I was collecting all the music they played on the T.V. show Miami Vice.  The music on Miami Vice was great - including the instrumental stuff by Jan Hammer...
,B0011Z1DAO,1,1,4,"I am not a Clapton fanatic. As a guitarist growing up in the 70s, I was inundated with Clapton fanatics and all that. I like his work, I don't think ALL of it is great. In face, I think some of it is repetitious. That is just me. Eddie can do that too.

But this song I think is a strong showing of his talent for adding a Blues style to a good pop song. His lead throughout the song is like another singer singing along with his. Good tone, arrangement, production, etc. Great but for the price here at Amazon."
,B0011Z0WNS,1,1,5,Prince...none like him!
,B0011Z0WNS,1,1,5,A great song by a great artist. He will be missed.
,B0011Z0WNS,1,1,5,"This entire album speaks for itself. Every, single song on this album (Purple Rain), is great, including this one. This song is one of the stand outs."
,B0011Z0WNS,-1,1,5,no comment
,B0011Z0WNS,1,1,5,"I Would Die 4 U by Prince is a very romantic 80s pop/dance song.  He makes it clear to whoever he dedicated this song to that he prefers to not be known as a conventional label to them, but that he does care enough about them to go to great lengths for them (obviously I understand that this song by Prince does not mean that a person would do literally anything, especially too dangerous, in the name of love but rather they are willing to go to great lengths and dramatic measures to please the person the love."
,B0011Z0WNS,1,1,4,Gotta love Prince
,B0011Z0WNS,1,1,5,"Priceless,timeless, classic music. Prince is the best!"
,B0011Z0WNS,-1,1,5,Hit
,B0011Z0WNS,1,1,5,I love this song
,B0011Z0WNS,-1,1,5,I am what you don't understand
,B0011Z0WNS,1,1,5,"This is a timeless song that's fun and alive! I mean, who doesn't love Prince? I don't know of such a person..."
,B0011Z0WNS,1,1,5,"I was certain that I would never be able to own this music ever again, but Amazon.com had it. I made the purchase and it was easy and fast. I would recommend them to anyone interested in retrieving the music of their life."
,B0011Z5IJQ,1,1,5,Great heavy metal band!
,B0011Z5IJQ,1,1,5,Heard it on the radio and iHeart radio a good bit before I finally decided to add it to my collection. Great song!
,B0011Z5IJQ,1,1,5,Love it!
,B0011Z5IJQ,1,1,5,"Great song...why else would one pay to download it??? Why do they ask these questions??? Sometimes, I don't get amazon!!!"
